instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-4-1_0obstacles_1,0.8814499378204346,OK,1890,156,2083,156,579,1,189,1,127,,0,68
sokoban-4-1_0obstacles_10,0.7942638397216797,OK,666,112,735,112,504,1,73,1,43,,0,67
sokoban-4-1_0obstacles_2,1.2710793018341064,OK,3213,202,3581,206,974,1,364,1,226,,0,69
sokoban-4-1_0obstacles_3,0.8061420917510986,OK,1551,116,1692,116,508,1,128,1,95,,0,71
sokoban-4-1_0obstacles_4,0.7647440433502197,OK,776,144,851,144,455,1,80,1,47,,0,71
sokoban-4-1_0obstacles_5,0.510502815246582,OK,79,40,81,40,235,1,5,1,6,,0,71
sokoban-4-1_0obstacles_6,0.6935157775878906,OK,477,118,524,120,409,1,50,1,31,,0,69
sokoban-4-1_0obstacles_7,0.567885160446167,OK,113,60,121,60,287,1,9,1,6,,0,70
sokoban-4-1_0obstacles_8,0.6856837272644043,OK,821,116,887,117,396,1,59,1,47,,0,70
sokoban-4-1_0obstacles_9,0.9087986946105956,OK,2332,86,2572,86,610,1,235,1,156,,0,71
sokoban-4-1_1obstacles_1,0.6427268981933594,OK,198,74,218,76,357,1,21,1,12,,0,69
sokoban-4-1_1obstacles_10,0.8727264404296875,OK,1158,132,1263,132,570,1,100,1,74,,0,67
sokoban-4-1_1obstacles_2,0.6714391708374023,OK,214,42,226,42,396,1,14,1,10,,0,70
sokoban-4-1_1obstacles_3,0.6797881126403809,OK,279,40,299,40,407,1,21,1,15,,0,71
sokoban-4-1_1obstacles_4,1.342050075531006,OK,3499,140,3906,141,1043,1,395,1,239,,0,69
sokoban-4-1_1obstacles_5,0.6797280311584473,OK,776,144,851,144,378,1,80,1,47,,0,69
sokoban-4-1_1obstacles_6,0.6414496898651123,OK,544,62,587,62,361,1,41,1,32,,0,69
sokoban-4-1_1obstacles_7,0.8574657440185547,OK,1051,124,1158,124,567,1,110,1,69,,0,70
sokoban-4-1_1obstacles_8,1.201824426651001,OK,3499,52,3906,52,908,1,397,1,239,,0,67
sokoban-4-1_1obstacles_9,0.8962619304656982,OK,1167,156,1281,156,607,1,114,1,74,,0,68
sokoban-4-1_2obstacles_1,0.668529748916626,OK,416,134,455,135,359,1,50,1,41,,0,69
sokoban-4-1_2obstacles_10,0.9338476657867432,OK,1858,106,2087,108,648,1,249,1,139,,0,66
sokoban-4-1_2obstacles_2,0.9351930618286132,OK,1718,0,1921,0,681,0,244,0,178,,0,69
sokoban-4-1_2obstacles_3,0.7964308261871338,OK,777,100,852,100,509,1,80,1,70,,0,70
sokoban-4-1_2obstacles_4,1.0125465393066406,OK,2601,72,2895,72,712,1,317,1,221,,0,74
sokoban-4-1_2obstacles_5,0.9193191528320312,OK,1628,62,1811,62,504,1,200,1,122,,0,66
sokoban-4-1_2obstacles_6,0.8374583721160889,OK,1268,0,1428,0,581,0,178,0,107,,0,72
sokoban-4-1_2obstacles_7,0.7182595729827881,OK,353,82,387,82,420,1,42,1,37,,0,71
sokoban-4-1_2obstacles_8,1.1958489418029783,OK,2691,124,3022,124,889,1,369,1,227,,0,75
sokoban-4-1_2obstacles_9,0.7555139064788818,OK,671,82,741,82,485,1,80,1,63,,0,67
sokoban-4-1_3obstacles_1,0.7515037059783936,OK,577,166,632,166,461,1,63,1,58,,0,74
sokoban-4-1_3obstacles_10,3.137864351272583,OK,467,50,509,50,2755,1,47,1,35,,0,149
sokoban-4-1_3obstacles_2,0.8684787750244141,OK,1596,0,1774,0,604,0,224,0,192,,0,76
sokoban-4-1_3obstacles_3,0.6310584545135498,OK,557,0,621,0,363,0,76,0,70,,0,68
sokoban-4-1_3obstacles_4,0.8212440013885498,OK,1422,72,1594,72,541,1,202,1,148,,0,67
sokoban-4-1_3obstacles_5,0.7119362354278564,OK,501,42,548,42,425,1,56,1,40,,0,68
sokoban-4-1_3obstacles_6,0.8333234786987305,OK,754,122,843,122,541,1,100,1,89,,0,69
sokoban-4-1_3obstacles_7,0.6566429138183594,OK,741,42,808,42,368,1,73,1,44,,0,72
sokoban-4-1_3obstacles_8,0.6521129608154297,OK,203,0,227,0,404,0,30,0,22,,0,68
sokoban-4-1_3obstacles_9,0.6770012378692627,OK,665,62,723,62,387,1,65,1,52,,0,69
sokoban-4-1_4obstacles_1,0.5569391250610352,OK,18,0,19,0,315,0,2,0,4,,0,70
sokoban-4-1_4obstacles_10,0.6405344009399414,OK,459,0,513,0,365,0,68,0,53,,0,71
sokoban-4-1_4obstacles_2,0.8440330028533936,OK,1676,144,1896,145,554,1,257,1,168,,0,65
sokoban-4-1_4obstacles_3,0.735543966293335,OK,188,0,207,0,352,0,25,0,26,,0,71
sokoban-4-1_4obstacles_4,0.6800811290740967,OK,1086,0,1217,0,425,0,158,0,127,,0,68
sokoban-4-1_4obstacles_5,0.6883814334869385,OK,412,0,460,0,424,0,63,0,46,,0,71
sokoban-4-1_4obstacles_6,0.6351706981658936,OK,188,0,210,0,390,0,29,0,27,,0,70
sokoban-4-1_4obstacles_7,0.6466240882873535,OK,910,0,1017,0,399,0,133,0,105,,0,69
sokoban-4-1_4obstacles_8,0.5082950592041016,OK,228,0,257,0,265,0,39,0,25,,0,65
sokoban-4-1_4obstacles_9,0.5324645042419434,OK,18,0,19,0,291,0,2,0,4,,0,74
