instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-7-1_0obstacles_1,8.308128833770752,OK,11114,298,12663,298,7826,1,1617,1,420,,0,145
sokoban-7-1_0obstacles_10,68.29974150657654,OK,28915,232,32932,232,67819,1,4114,1,1074,,0,145
sokoban-7-1_0obstacles_2,6.534652471542358,OK,9227,370,10471,371,6096,1,1263,1,342,,0,135
sokoban-7-1_0obstacles_3,13.015892505645752,OK,10959,328,12404,332,12547,1,1468,1,405,,0,147
sokoban-7-1_0obstacles_4,15.22453236579895,OK,11689,416,13197,419,14760,1,1507,1,429,,0,159
sokoban-7-1_0obstacles_5,51.01576781272888,OK,23251,1110,26445,1145,50466,1,3320,1,850,,0,156
sokoban-7-1_0obstacles_6,14.1894211769104,OK,15019,234,17077,234,13724,1,2102,1,561,,0,161
sokoban-7-1_0obstacles_7,44.46662092208862,OK,25389,248,29032,254,43977,1,3809,1,974,,0,155
sokoban-7-1_0obstacles_8,1.20754075050354,OK,1224,378,1341,379,773,1,124,1,41,,0,155
sokoban-7-1_0obstacles_9,34.69631218910217,OK,18840,410,21395,415,34225,1,2613,1,695,,0,145
sokoban-7-1_1obstacles_1,4.126578330993652,OK,5748,214,6490,214,3681,1,751,1,218,,0,158
sokoban-7-1_1obstacles_10,4.047396659851074,OK,5665,180,6406,180,3596,1,750,1,214,,0,136
sokoban-7-1_1obstacles_2,0.9670932292938232,OK,198,132,210,132,528,1,16,1,8,,0,158
sokoban-7-1_1obstacles_3,5.569000482559204,OK,6027,120,6916,120,5125,1,915,1,227,,0,141
sokoban-7-1_1obstacles_4,8.871973276138306,OK,11577,146,13230,147,8425,1,1757,1,443,,0,147
sokoban-7-1_1obstacles_5,7.772645473480225,OK,10252,326,11676,326,7312,1,1492,1,386,,0,153
sokoban-7-1_1obstacles_6,6.573835849761963,OK,8172,212,9336,212,6095,1,1222,1,310,,0,157
sokoban-7-1_1obstacles_7,6.27869439125061,OK,7782,250,8870,250,5833,1,1111,1,288,,0,151
sokoban-7-1_1obstacles_8,2.889026165008545,OK,3981,546,4434,553,2430,1,445,1,139,,0,145
sokoban-7-1_1obstacles_9,1.1708455085754397,OK,916,262,1010,262,691,1,96,1,28,,0,160
