instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-6-1_0obstacles_1,2.573695421218872,OK,6791,200,7543,200,2158,1,706,1,271,,0,123
sokoban-6-1_0obstacles_10,1.9724161624908447,OK,5772,196,6347,197,1527,1,525,1,221,,0,122
sokoban-6-1_0obstacles_2,3.839947462081909,OK,10062,400,11033,401,3417,1,918,1,398,,0,119
sokoban-6-1_0obstacles_3,0.8728280067443848,OK,1296,194,1385,194,482,1,96,1,43,,0,113
sokoban-6-1_0obstacles_4,8.701230764389038,OK,11973,272,13253,281,8298,1,1238,1,465,,0,116
sokoban-6-1_0obstacles_5,5.229410409927368,OK,5310,382,5814,385,4822,1,515,1,196,,0,125
sokoban-6-1_0obstacles_6,0.7669949531555176,OK,410,132,430,132,413,1,20,1,12,,0,106
sokoban-6-1_0obstacles_7,17.207714796066284,OK,16198,220,18151,222,16786,1,1936,1,653,,0,121
sokoban-6-1_0obstacles_8,1.446993350982666,OK,3298,256,3552,257,1054,1,253,1,126,,0,123
sokoban-6-1_0obstacles_9,1.508939504623413,OK,3461,286,3727,288,1141,1,250,1,126,,0,115
sokoban-6-1_1obstacles_1,2.3660647869110107,OK,6794,384,7428,385,1927,1,589,1,258,,0,126
sokoban-6-1_1obstacles_10,0.7265594005584717,OK,153,90,157,90,370,1,4,1,3,,0,112
sokoban-6-1_1obstacles_2,3.51250433921814,OK,6983,128,7643,128,3070,1,636,1,270,,0,116
sokoban-6-1_1obstacles_3,1.8911476135253904,OK,5772,196,6347,197,1501,1,525,1,221,,0,116
sokoban-6-1_1obstacles_4,11.42725920677185,OK,13873,212,15372,212,11006,1,1424,1,550,,0,120
sokoban-6-1_1obstacles_5,2.524315357208252,OK,2107,298,2253,298,1876,1,151,1,74,,0,119
sokoban-6-1_1obstacles_6,1.4155895709991455,OK,3550,238,3902,238,1024,1,321,1,131,,0,119
sokoban-6-1_1obstacles_7,0.8354814052581787,OK,804,60,864,60,447,1,56,1,23,,0,124
sokoban-6-1_1obstacles_8,2.4335570335388184,OK,5245,216,5733,216,2030,1,501,1,201,,0,117
sokoban-6-1_1obstacles_9,11.533501863479614,OK,14050,642,15597,648,11111,1,1469,1,547,,0,116
sokoban-6-1_2obstacles_1,3.1996543407440186,OK,8480,250,9291,250,2779,1,738,1,353,,0,123
sokoban-6-1_2obstacles_10,1.578455924987793,OK,1161,148,1245,148,876,1,83,1,43,,0,124
sokoban-6-1_2obstacles_2,3.128753423690796,OK,6925,344,7599,346,2724,1,684,1,261,,0,115
sokoban-6-1_2obstacles_3,14.703959703445436,OK,16324,762,18405,780,14272,1,1921,1,715,,0,130
sokoban-6-1_2obstacles_4,2.4725828170776367,OK,1771,276,1993,282,2068,1,220,1,72,,0,122
sokoban-6-1_2obstacles_5,1.0254266262054443,OK,2054,228,2245,230,652,1,176,1,74,,0,120
sokoban-6-1_2obstacles_6,2.5799155235290527,OK,1863,144,2074,146,2188,1,226,1,64,,0,133
sokoban-6-1_2obstacles_7,2.02985954284668,OK,6039,348,6684,351,1624,1,591,1,240,,0,126
sokoban-6-1_2obstacles_8,13.845531225204468,OK,16743,342,18851,347,13396,1,1971,1,730,,0,126
sokoban-6-1_2obstacles_9,0.8703243732452393,OK,1198,112,1307,112,463,1,106,1,41,,0,127
sokoban-6-1_3obstacles_1,2.00130558013916,OK,5481,112,6133,112,1609,1,605,1,206,,0,125
sokoban-6-1_3obstacles_10,4.752137184143066,OK,9809,352,10920,352,4108,1,1054,1,382,,0,120
sokoban-6-1_3obstacles_2,0.7564678192138672,OK,245,84,249,84,382,1,4,1,6,,0,118
sokoban-6-1_3obstacles_3,2.9510347843170166,OK,6387,238,7030,238,2357,1,604,1,252,,0,120
sokoban-6-1_3obstacles_4,4.191103935241699,OK,8537,410,9439,413,3783,1,885,1,305,,0,114
sokoban-6-1_3obstacles_5,2.7410504817962646,OK,6888,218,7567,218,2224,1,645,1,250,,0,112
sokoban-6-1_3obstacles_6,0.7285799980163574,OK,72,62,73,62,357,1,1,1,1,,0,119
sokoban-6-1_3obstacles_7,4.8526451587677,OK,8682,402,9552,405,4437,1,795,1,317,,0,120
sokoban-6-1_3obstacles_8,3.074775457382202,OK,8795,212,9713,213,2637,1,820,1,322,,0,121
sokoban-6-1_3obstacles_9,3.379417181015014,OK,6761,334,7352,335,2901,1,572,1,239,,0,112
sokoban-6-1_4obstacles_1,7.329097747802734,OK,11547,314,12928,314,6929,1,1280,1,514,,0,117
sokoban-6-1_4obstacles_10,1.904947757720948,OK,4368,238,4847,239,1486,1,470,1,185,,0,121
sokoban-6-1_4obstacles_2,0.6649129390716553,OK,285,76,291,76,285,1,6,1,8,,0,120
sokoban-6-1_4obstacles_3,4.714330196380615,OK,10447,300,11605,301,4296,1,1113,1,419,,0,123
sokoban-6-1_4obstacles_4,13.349192142486572,OK,13828,342,15552,346,12928,1,1575,1,553,,0,124
sokoban-6-1_4obstacles_5,6.0567710399627686,OK,12537,272,14018,272,5638,1,1374,1,492,,0,118
sokoban-6-1_4obstacles_6,1.3783085346221924,OK,3405,246,3784,249,971,1,351,1,123,,0,124
sokoban-6-1_4obstacles_7,4.389538526535034,OK,8760,340,9740,343,3888,1,860,1,358,,0,114
sokoban-6-1_4obstacles_8,0.5701761245727539,OK,18,0,19,0,252,0,2,0,4,,0,111
sokoban-6-1_4obstacles_9,1.2956223487854004,OK,2669,158,2870,158,882,1,205,1,91,,0,114
