episode,starting_total_steps,starting_epsilon,is_win,avg_loss,reward,win,steps,composition_size
0,0,1.0,False,0.8606311170846824,-1210.9799999999984,False,298,"(0, 0)"
1,0,0.9972112676056338,True,5.330769104616983,87.48000000000184,True,252,"(0, 0)"
2,0,0.9944225352112676,False,4.544693600411383,-386.97999999999786,False,298,"(0, 0)"
3,0,0.9916338028169014,False,3.514176390015039,55.020000000000024,False,298,"(0, 0)"
4,0,0.9888450704225352,False,4.240396244013869,-2215.980000000016,False,298,"(0, 0)"
5,0,0.986056338028169,True,5.075912063100697,-111.1299999999992,True,113,"(0, 0)"
6,0,0.9832676056338028,False,5.191513568362934,-567.9799999999979,False,298,"(0, 0)"
7,0,0.9804788732394366,False,5.269246412203616,-1391.9799999999973,False,298,"(0, 0)"
8,0,0.9776901408450704,True,5.696457877064383,288.48999999999995,True,151,"(0, 0)"
9,0,0.9749014084507043,False,5.341501892013038,-587.9799999999976,False,298,"(0, 0)"
10,0,0.972112676056338,True,5.314039793065799,-110.92999999999961,True,93,"(0, 0)"
11,0,0.9693239436619718,False,5.463379734714559,-587.9799999999973,False,298,"(0, 0)"
12,0,0.9665352112676057,False,5.467392805838745,-366.97999999999786,False,298,"(0, 0)"
13,0,0.9637464788732394,False,4.99200515179026,-989.9799999999984,False,298,"(0, 0)"
14,0,0.9609577464788732,False,5.074867182530013,-768.9799999999976,False,298,"(0, 0)"
15,0,0.958169014084507,False,5.47442340130774,-1170.9799999999984,False,298,"(0, 0)"
16,0,0.9553802816901409,False,5.308176560289907,-406.9799999999981,False,298,"(0, 0)"
17,0,0.9525915492957746,False,5.251780673161449,-547.979999999998,False,298,"(0, 0)"
18,0,0.9498028169014084,True,5.169752200288097,-312.5399999999986,True,254,"(0, 0)"
19,0,0.9470140845070423,False,5.38412683802163,-1150.9799999999973,False,298,"(0, 0)"
20,0,0.944225352112676,False,5.235267165123216,-185.97999999999735,False,298,"(0, 0)"
21,0,0.9414366197183098,False,5.170584360225089,-969.9799999999975,False,298,"(0, 0)"
22,0,0.9386478873239437,False,4.862028253558498,-366.97999999999905,False,298,"(0, 0)"
23,0,0.9358591549295775,False,5.164796419991743,-969.9799999999982,False,298,"(0, 0)"
24,0,0.9330704225352113,False,4.927307942569656,-788.9799999999973,False,298,"(0, 0)"
25,0,0.930281690140845,True,5.057930920160178,88.6800000000009,True,132,"(0, 0)"
26,0,0.9274929577464789,False,5.169493945653007,-366.97999999999735,False,298,"(0, 0)"
27,0,0.9247042253521127,False,4.8166266221728105,-768.9799999999973,False,298,"(0, 0)"
28,0,0.9219154929577464,False,5.025637838664471,-1411.979999999998,False,298,"(0, 0)"
29,0,0.9191267605633803,False,5.316800471120232,-1411.9799999999975,False,298,"(0, 0)"
30,0,0.9163380281690141,False,5.112258646312176,-1130.9799999999984,False,298,"(0, 0)"
31,0,0.9135492957746479,False,5.201529644879718,-728.979999999998,False,298,"(0, 0)"
32,0,0.9107605633802817,False,5.079904144242306,-386.97999999999763,False,298,"(0, 0)"
33,0,0.9079718309859155,False,5.075475163907813,-728.9799999999977,False,298,"(0, 0)"
34,0,0.9051830985915493,False,5.013268694781617,-386.97999999999735,False,298,"(0, 0)"
35,0,0.9023943661971832,False,5.127074457655017,-768.9799999999984,False,298,"(0, 0)"
36,0,0.8996056338028169,False,4.961065768395494,-627.9799999999973,False,298,"(0, 0)"
37,0,0.8968169014084507,False,4.8628824413222755,-165.9799999999998,False,298,"(0, 0)"
38,0,0.8940281690140846,False,4.9164241372338875,-1371.9799999999975,False,298,"(0, 0)"
39,0,0.8912394366197183,True,4.843784635159079,-112.32999999999794,True,233,"(0, 0)"
40,0,0.8884507042253521,True,5.05647944921703,-111.72999999999934,True,173,"(0, 0)"
41,0,0.8856619718309859,False,5.016906260243998,-1592.979999999998,False,298,"(0, 0)"
42,0,0.8828732394366198,False,4.876906980204102,-1170.9799999999975,False,298,"(0, 0)"
43,0,0.8800845070422535,False,4.898557239330855,-1419.9799999999987,False,298,"(0, 0)"
44,0,0.8772957746478873,False,4.958638606055471,-949.9799999999973,False,298,"(0, 0)"
45,0,0.8745070422535212,False,5.061147968241032,-366.97999999999865,False,298,"(0, 0)"
46,0,0.871718309859155,False,4.933688770204583,-587.9799999999973,False,298,"(0, 0)"
47,0,0.8689295774647887,False,4.989346823436302,-989.979999999999,False,298,"(0, 0)"
48,0,0.8661408450704225,False,4.890071588474632,-346.97999999999763,False,298,"(0, 0)"
49,0,0.8633521126760564,False,4.844517106177823,-1170.979999999998,False,298,"(0, 0)"
50,0,0.8605633802816901,True,4.726591037667316,89.08000000000033,True,92,"(0, 0)"
51,0,0.8577746478873239,True,4.837673599636832,88.28000000000041,True,172,"(0, 0)"
52,0,0.8549859154929578,False,4.759869001855786,-386.97999999999763,False,298,"(0, 0)"
53,0,0.8521971830985915,False,4.724577001477248,-768.9799999999973,False,298,"(0, 0)"
54,0,0.8494084507042253,False,4.6415399604995775,-527.979999999998,False,298,"(0, 0)"
55,0,0.8466197183098592,False,4.651096113476177,-1170.979999999998,False,298,"(0, 0)"
56,0,0.8438309859154929,True,4.977400546221389,-311.93999999999824,True,194,"(0, 0)"
57,0,0.8410422535211267,False,4.561115994949469,-125.97999999999963,False,298,"(0, 0)"
58,0,0.8382535211267605,False,4.440828869006777,-748.9799999999973,False,298,"(0, 0)"
59,0,0.8354647887323944,False,4.71889118540207,-185.97999999999735,False,298,"(0, 0)"
60,0,0.8326760563380282,False,4.452353193455894,-607.979999999998,False,298,"(0, 0)"
61,0,0.8298873239436619,True,4.290447208258483,288.88999999999993,True,111,"(0, 0)"
62,0,0.8270985915492958,False,4.306627196353554,-1170.9799999999975,False,298,"(0, 0)"
63,0,0.8243098591549296,True,4.710998091063274,-112.32999999999959,True,233,"(0, 0)"
64,0,0.8215211267605633,False,4.459642814109789,-1592.979999999998,False,298,"(0, 0)"
65,0,0.8187323943661972,True,4.68342919990742,-1112.7799999999977,True,278,"(0, 0)"
66,0,0.815943661971831,True,4.907738580272116,87.68000000000086,True,232,"(0, 0)"
67,0,0.8131549295774648,False,4.801162830535198,-1391.979999999998,False,298,"(0, 0)"
68,0,0.8103661971830987,False,4.799739670833485,-366.97999999999786,False,298,"(0, 0)"
69,0,0.8075774647887324,False,4.741041120666786,-567.9799999999987,False,298,"(0, 0)"
70,0,0.8047887323943662,False,4.887745902842323,-1994.9799999999984,False,298,"(0, 0)"
71,0,0.802,False,4.693571125100923,-527.9799999999977,False,298,"(0, 0)"
72,0,0.7992112676056338,False,4.857963697222255,-1331.9799999999975,False,298,"(0, 0)"
73,0,0.7964225352112676,False,4.681769169016972,-1351.9799999999975,False,298,"(0, 0)"
74,0,0.7936338028169014,True,5.001849593745695,-712.9599999999973,True,296,"(0, 0)"
75,0,0.7908450704225352,True,5.010522043263471,-511.3499999999992,True,135,"(0, 0)"
76,0,0.788056338028169,False,4.827937600196608,-1170.9799999999973,False,298,"(0, 0)"
77,0,0.7852676056338028,False,5.076636645417885,-1620.9799999999982,False,298,"(0, 0)"
78,0,0.7824788732394365,False,5.020515231478134,75.01999999999983,False,298,"(0, 0)"
79,0,0.7796901408450704,False,4.999255043148194,-1411.9799999999989,False,298,"(0, 0)"
80,0,0.7769014084507042,True,5.062648454377817,88.28000000000061,True,172,"(0, 0)"
81,0,0.774112676056338,False,5.228766236529254,-2999.9800000000196,False,298,"(0, 0)"
82,0,0.7713239436619719,True,5.262492396329579,88.48000000000108,True,152,"(0, 0)"
83,0,0.7685352112676056,False,5.02284564267869,-1210.979999999998,False,298,"(0, 0)"
84,0,0.7657464788732394,False,5.233865649108119,-185.9799999999982,False,298,"(0, 0)"
85,0,0.7629577464788733,True,4.855461508669752,-310.93999999999915,True,94,"(0, 0)"
86,0,0.760169014084507,False,4.950695043042202,-145.9799999999983,False,298,"(0, 0)"
87,0,0.7573802816901408,False,5.0456978276671975,-205.97999999999774,False,298,"(0, 0)"
88,0,0.7545915492957747,False,4.950863386960638,-969.9799999999988,False,298,"(0, 0)"
89,0,0.7518028169014085,True,4.917013278120591,-112.52999999999929,True,253,"(0, 0)"
90,0,0.7490140845070423,True,5.1510614241069215,87.8799999999998,True,212,"(0, 0)"
91,0,0.746225352112676,True,5.132884391087038,-912.5699999999986,True,257,"(0, 0)"
92,0,0.7434366197183099,False,4.9538096627533035,-768.9799999999987,False,298,"(0, 0)"
93,0,0.7406478873239437,True,5.043263196390728,-512.149999999999,True,215,"(0, 0)"
94,0,0.7378591549295774,False,5.010985737678989,-1130.9799999999984,False,298,"(0, 0)"
95,0,0.7350704225352114,True,5.077468088663676,87.28000000000009,True,272,"(0, 0)"
96,0,0.7322816901408451,True,5.091357271132931,-511.5499999999988,True,155,"(0, 0)"
97,0,0.7294929577464788,False,5.048186904632005,-205.97999999999743,False,298,"(0, 0)"
98,0,0.7267042253521127,True,4.913357511098805,-112.32999999999794,True,233,"(0, 0)"
