instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-6-1_4obstacles_2,10.270298957824709,OK,13222,172,15099,173,9856,1,1742,1,935,,0,122
sokoban-6-1_4obstacles_3,2.13490891456604,OK,3709,198,4220,200,1719,1,476,1,245,,0,113
sokoban-6-1_4obstacles_4,3.994002342224121,OK,7355,556,8381,567,3564,1,950,1,496,,0,122
sokoban-6-1_4obstacles_5,1.17394757270813,OK,1507,330,1700,336,785,1,178,1,96,,0,119
sokoban-6-1_4obstacles_6,9.39592218399048,OK,11853,372,13516,374,8985,1,1481,1,828,,0,112
sokoban-6-1_4obstacles_7,1.3162686824798584,OK,1925,188,2180,191,930,1,252,1,137,,0,125
sokoban-6-1_4obstacles_8,0.7781496047973633,OK,18,0,19,0,449,0,2,0,4,,0,123
sokoban-6-1_4obstacles_9,1.179786205291748,OK,1615,246,1834,252,807,1,198,1,103,,0,112
sokoban-6-1_0obstacles_1,2.1195738315582275,OK,4384,284,4929,284,1722,1,463,1,200,,0,122
sokoban-6-1_0obstacles_10,2.542402505874634,OK,4344,306,4911,315,2131,1,483,1,200,,0,127
sokoban-6-1_0obstacles_2,2.102114677429199,OK,4403,234,4948,234,1722,1,462,1,201,,0,116
sokoban-6-1_0obstacles_3,9.051000833511353,OK,11778,288,13396,295,8615,1,1386,1,549,,0,125
sokoban-6-1_0obstacles_4,23.43222141265869,OK,17733,272,20220,281,23007,1,2132,1,814,,0,118
sokoban-6-1_0obstacles_5,0.9463343620300292,OK,1040,240,1160,243,553,1,102,1,49,,0,127
sokoban-6-1_0obstacles_6,19.962019443511963,OK,16868,422,19235,433,19516,1,2021,1,780,,0,125
sokoban-6-1_0obstacles_7,5.744835376739502,OK,7976,338,9070,346,5323,1,951,1,368,,0,130
sokoban-6-1_0obstacles_8,4.771062135696411,OK,7771,552,8755,567,4360,1,832,1,349,,0,122
sokoban-6-1_0obstacles_9,1.7770183086395264,OK,3571,184,4035,187,1395,1,400,1,162,,0,122
sokoban-6-1_1obstacles_1,4.912524938583374,OK,8158,502,9198,511,4484,1,892,1,376,,0,127
sokoban-6-1_1obstacles_10,1.878378629684448,OK,4054,278,4563,285,1453,1,444,1,186,,0,118
sokoban-6-1_1obstacles_2,7.258814811706543,OK,10605,266,12065,270,6847,1,1264,1,494,,0,124
sokoban-6-1_1obstacles_3,2.6168832778930664,OK,4344,306,4911,315,2228,1,483,1,200,,0,118
sokoban-6-1_1obstacles_4,6.993011951446533,OK,10171,338,11580,346,6586,1,1218,1,473,,0,120
sokoban-6-1_1obstacles_5,1.628910779953003,OK,3379,194,3813,197,1253,1,383,1,156,,0,118
sokoban-6-1_1obstacles_6,10.423086643218994,OK,12768,118,14519,120,10024,1,1501,1,595,,0,120
sokoban-6-1_1obstacles_7,14.277936935424805,OK,14286,144,16253,144,13851,1,1695,1,658,,0,125
sokoban-6-1_1obstacles_8,7.703442096710205,OK,10662,356,12128,363,7302,1,1260,1,496,,0,128
sokoban-6-1_1obstacles_9,16.26996946334839,OK,15390,1028,17518,1056,15700,1,1824,1,707,,0,124
sokoban-6-1_2obstacles_1,2.0131866931915283,OK,3873,130,4376,130,1609,1,469,1,233,,0,132
sokoban-6-1_2obstacles_10,2.268154621124268,OK,4380,416,4924,419,1871,1,490,1,264,,0,125
sokoban-6-1_2obstacles_2,8.10620927810669,OK,9493,458,10812,470,7660,1,1189,1,534,,0,143
sokoban-6-1_2obstacles_3,4.680861234664917,OK,8203,310,9342,314,4277,1,1038,1,511,,0,118
sokoban-6-1_2obstacles_4,4.73847770690918,OK,7097,376,8055,385,4299,1,878,1,413,,0,138
sokoban-6-1_2obstacles_5,5.18343997001648,OK,8516,150,9708,153,4763,1,1085,1,508,,0,124
sokoban-6-1_2obstacles_6,7.065224170684815,OK,10050,286,11449,292,6654,1,1257,1,523,,0,120
sokoban-6-1_2obstacles_7,2.836695671081543,OK,6236,258,7028,259,2421,1,681,1,329,,0,128
sokoban-6-1_2obstacles_8,6.023471117019653,OK,10610,302,12053,305,5622,1,1317,1,658,,0,122
sokoban-6-1_2obstacles_9,7.68617582321167,OK,10691,410,12152,422,7186,1,1267,1,582,,0,121
sokoban-6-1_3obstacles_1,2.519360303878784,OK,4629,276,5295,278,2121,1,608,1,278,,0,128
sokoban-6-1_3obstacles_10,7.1606433391571045,OK,10388,282,11831,285,6739,1,1277,1,588,,0,123
sokoban-6-1_3obstacles_2,1.7761952877044678,OK,3593,318,4065,323,1393,1,434,1,186,,0,121
sokoban-6-1_3obstacles_3,7.763750076293945,OK,12849,370,14620,381,7347,1,1605,1,863,,0,129
sokoban-6-1_3obstacles_4,4.256238698959351,OK,7741,322,8839,326,3839,1,935,1,475,,0,124
sokoban-6-1_3obstacles_5,4.261115550994873,OK,7406,216,8429,218,3813,1,950,1,473,,0,126
sokoban-6-1_3obstacles_6,7.828322410583496,OK,9964,86,11360,88,7429,1,1259,1,598,,0,113
sokoban-6-1_3obstacles_7,7.228439331054687,OK,10354,304,11816,307,6826,1,1378,1,632,,0,115
sokoban-6-1_3obstacles_8,8.391570568084717,OK,11468,196,13041,199,7997,1,1450,1,726,,0,118
sokoban-6-1_3obstacles_9,14.109318971633911,OK,14558,302,16611,305,13678,1,1803,1,939,,0,132
sokoban-6-1_4obstacles_1,2.93685269355774,OK,6008,380,6835,390,2531,1,790,1,442,,0,127
sokoban-6-1_4obstacles_10,2.0016143321990967,OK,3690,222,4163,225,1598,1,446,1,261,,0,122
sokoban-6-1_4obstacles_2,10.113601446151732,OK,13222,172,15099,173,9713,1,1742,1,935,,0,119
sokoban-6-1_4obstacles_3,1.9258520603179927,OK,3709,198,4220,200,1552,1,476,1,245,,0,117
sokoban-6-1_4obstacles_4,3.936816453933716,OK,7355,556,8381,567,3531,1,950,1,496,,0,123
sokoban-6-1_4obstacles_5,1.0318031311035156,OK,1507,330,1700,336,631,1,178,1,96,,0,123
sokoban-6-1_4obstacles_6,9.523232698440552,OK,11853,372,13516,374,9080,1,1481,1,828,,0,124
sokoban-6-1_4obstacles_7,1.1108717918395996,OK,1925,188,2180,191,735,1,252,1,137,,0,121
sokoban-6-1_4obstacles_8,0.6522140502929688,OK,18,0,19,0,324,0,2,0,4,,0,124
sokoban-6-1_4obstacles_9,2.1316521167755127,OK,1615,246,1834,252,1708,1,198,1,103,,0,131
