Model,Scenario,instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
DQN Agent 1000e,1obstacles_6,sokoban-6-1_1obstacles_6,6.305954217910767,OK,10151,296,11330,298,5880,1,956,1,418,,0,118
Previous RL,1obstacles_6,sokoban-6-1_1obstacles_6,1.4614293575286865,OK,2959,118,3247,120,1090,1,183,1,101,,0,112
DQN Agent 400e,1obstacles_7,sokoban-6-1_1obstacles_7,0.7799468040466309,OK,530,210,584,215,404,1,43,1,20,,0,120
DQN Agent 1000e,1obstacles_7,sokoban-6-1_1obstacles_7,7.396888017654419,OK,12563,358,14235,366,6983,1,1374,1,533,,0,113
Previous RL,1obstacles_7,sokoban-6-1_1obstacles_7,0.7670509815216064,OK,346,140,376,145,416,1,20,1,15,,0,112
DQN Agent 400e,1obstacles_8,sokoban-6-1_1obstacles_8,10.071570873260498,OK,13419,286,15203,290,9653,1,1667,1,608,,0,118
DQN Agent 1000e,1obstacles_8,sokoban-6-1_1obstacles_8,5.406282663345337,OK,9981,240,11178,246,5003,1,957,1,412,,0,117
Previous RL,1obstacles_8,sokoban-6-1_1obstacles_8,1.551811695098877,OK,3326,152,3682,156,1169,1,226,1,102,,0,113
DQN Agent 400e,1obstacles_9,sokoban-6-1_1obstacles_9,1.8275177478790283,OK,4963,266,5498,268,1384,1,447,1,184,,0,117
DQN Agent 1000e,1obstacles_9,sokoban-6-1_1obstacles_9,2.442359685897827,OK,7064,254,7857,255,2042,1,639,1,287,,0,121
Previous RL,1obstacles_9,sokoban-6-1_1obstacles_9,11.921735286712646,OK,12393,444,13989,458,11478,1,1040,1,476,,0,118
DQN Agent 400e,2obstacles_1,sokoban-6-1_2obstacles_1,1.3701612949371338,OK,3025,302,3367,308,956,1,313,1,146,,0,111
DQN Agent 1000e,2obstacles_1,sokoban-6-1_2obstacles_1,1.0504822731018066,OK,1485,130,1649,130,690,1,156,1,80,,0,114
Previous RL,2obstacles_1,sokoban-6-1_2obstacles_1,2.4751124382019043,OK,4316,226,4831,229,2058,1,382,1,229,,0,118
DQN Agent 400e,2obstacles_10,sokoban-6-1_2obstacles_10,1.2922942638397217,OK,3041,196,3357,200,903,1,313,1,155,,0,130
DQN Agent 1000e,2obstacles_10,sokoban-6-1_2obstacles_10,5.2640297412872314,OK,7941,152,8924,154,4810,1,876,1,452,,0,116
Previous RL,2obstacles_10,sokoban-6-1_2obstacles_10,1.3424584865570068,OK,2327,198,2576,203,935,1,184,1,119,,0,123
DQN Agent 400e,2obstacles_2,sokoban-6-1_2obstacles_2,6.96301007270813,OK,10539,422,11923,433,6531,1,1344,1,550,,0,117
DQN Agent 1000e,2obstacles_2,sokoban-6-1_2obstacles_2,1.897587537765503,OK,4215,190,4732,192,1503,1,452,1,203,,0,120
Previous RL,2obstacles_2,sokoban-6-1_2obstacles_2,2.702148675918579,OK,6078,336,6797,343,2291,1,510,1,264,,0,121
DQN Agent 400e,2obstacles_3,sokoban-6-1_2obstacles_3,18.40962243080139,OK,16177,554,18468,564,17984,1,2341,1,974,,0,117
DQN Agent 1000e,2obstacles_3,sokoban-6-1_2obstacles_3,3.7474231719970703,OK,9112,606,10229,621,3345,1,997,1,499,,0,116
Previous RL,2obstacles_3,sokoban-6-1_2obstacles_3,15.815008163452148,OK,14440,510,16431,520,15380,1,1475,1,842,,0,113
DQN Agent 400e,2obstacles_4,sokoban-6-1_2obstacles_4,0.9752523899078369,OK,1319,264,1485,269,573,1,156,1,65,,0,124
DQN Agent 1000e,2obstacles_4,sokoban-6-1_2obstacles_4,2.734912395477295,OK,6596,372,7407,379,2306,1,732,1,354,,0,123
Previous RL,2obstacles_4,sokoban-6-1_2obstacles_4,3.847130298614502,OK,7094,342,7927,349,3422,1,587,1,300,,0,113
DQN Agent 400e,2obstacles_5,sokoban-6-1_2obstacles_5,1.2075552940368652,OK,2680,134,2967,134,826,1,240,1,93,,0,122
DQN Agent 1000e,2obstacles_5,sokoban-6-1_2obstacles_5,1.7560579776763916,OK,3937,190,4350,193,1371,1,372,1,196,,0,112
Previous RL,2obstacles_5,sokoban-6-1_2obstacles_5,1.3836562633514404,OK,2505,126,2787,127,1011,1,200,1,110,,0,112
DQN Agent 400e,2obstacles_6,sokoban-6-1_2obstacles_6,0.8882846832275391,OK,1259,182,1412,188,521,1,138,1,46,,0,117
DQN Agent 1000e,2obstacles_6,sokoban-6-1_2obstacles_6,1.6237010955810547,OK,2824,226,3202,234,1230,1,325,1,132,,0,124
Previous RL,2obstacles_6,sokoban-6-1_2obstacles_6,0.9215795993804932,OK,807,194,893,201,545,1,61,1,32,,0,123
DQN Agent 400e,2obstacles_7,sokoban-6-1_2obstacles_7,0.7948369979858398,OK,1103,128,1203,128,420,1,82,1,35,,0,117
DQN Agent 1000e,2obstacles_7,sokoban-6-1_2obstacles_7,5.612317800521851,OK,9985,232,11229,232,5202,1,1054,1,483,,0,118
Previous RL,2obstacles_7,sokoban-6-1_2obstacles_7,4.018987655639648,OK,7038,234,7925,237,3571,1,605,1,293,,0,121
DQN Agent 400e,2obstacles_8,sokoban-6-1_2obstacles_8,8.364676713943481,OK,12260,394,13875,400,7959,1,1655,1,693,,0,108
DQN Agent 1000e,2obstacles_8,sokoban-6-1_2obstacles_8,4.509735822677612,OK,9278,162,10413,162,4088,1,1006,1,523,,0,121
Previous RL,2obstacles_8,sokoban-6-1_2obstacles_8,6.768388748168945,OK,8856,356,9966,363,6336,1,815,1,485,,0,122
DQN Agent 400e,2obstacles_9,sokoban-6-1_2obstacles_9,1.0985896587371826,OK,2259,112,2479,112,715,1,187,1,70,,0,117
DQN Agent 1000e,2obstacles_9,sokoban-6-1_2obstacles_9,13.415775537490845,OK,15955,202,18144,207,13002,1,1840,1,793,,0,120
Previous RL,2obstacles_9,sokoban-6-1_2obstacles_9,1.605294942855835,OK,3357,294,3661,305,1239,1,195,1,127,,0,111
DQN Agent 400e,3obstacles_1,sokoban-6-1_3obstacles_1,1.5209662914276123,OK,4347,164,4839,165,1126,1,435,1,190,,0,117
DQN Agent 1000e,3obstacles_1,sokoban-6-1_3obstacles_1,3.3238463401794434,OK,6793,166,7755,168,2925,1,835,1,381,,0,121
Previous RL,3obstacles_1,sokoban-6-1_3obstacles_1,1.172006368637085,OK,1941,188,2132,191,776,1,138,1,90,,0,122
DQN Agent 400e,3obstacles_10,sokoban-6-1_3obstacles_10,2.6223134994506836,OK,6137,172,6861,176,2235,1,698,1,300,,0,115
DQN Agent 1000e,3obstacles_10,sokoban-6-1_3obstacles_10,6.595092058181763,OK,12319,350,13972,357,6187,1,1468,1,667,,0,118
Previous RL,3obstacles_10,sokoban-6-1_3obstacles_10,1.2203333377838135,OK,1874,104,2074,104,837,1,152,1,101,,0,121
DQN Agent 400e,3obstacles_2,sokoban-6-1_3obstacles_2,0.8128840923309326,OK,607,84,659,84,432,1,40,1,19,,0,118
DQN Agent 1000e,3obstacles_2,sokoban-6-1_3obstacles_2,0.7757833003997803,OK,709,108,790,110,403,1,75,1,31,,0,123
Previous RL,3obstacles_2,sokoban-6-1_3obstacles_2,0.9894030094146729,OK,1086,96,1200,97,620,1,80,1,36,,0,126
DQN Agent 400e,3obstacles_3,sokoban-6-1_3obstacles_3,5.126219272613525,OK,9758,684,11072,705,4708,1,1385,1,614,,0,117
DQN Agent 1000e,3obstacles_3,sokoban-6-1_3obstacles_3,2.5872530937194824,OK,5678,330,6399,336,2196,1,681,1,362,,0,117
Previous RL,3obstacles_3,sokoban-6-1_3obstacles_3,1.90036940574646,OK,3944,258,4429,263,1513,1,373,1,219,,0,111
DQN Agent 400e,3obstacles_4,sokoban-6-1_3obstacles_4,7.200350761413574,OK,11312,386,12800,392,6788,1,1466,1,615,,0,111
DQN Agent 1000e,3obstacles_4,sokoban-6-1_3obstacles_4,4.349956750869751,OK,10190,374,11502,379,3943,1,1125,1,526,,0,111
Previous RL,3obstacles_4,sokoban-6-1_3obstacles_4,13.46002745628357,OK,13055,458,14881,470,13017,1,1387,1,665,,0,117
DQN Agent 400e,3obstacles_5,sokoban-6-1_3obstacles_5,7.9494850635528564,OK,10818,280,12230,284,7515,1,1415,1,635,,0,122
DQN Agent 1000e,3obstacles_5,sokoban-6-1_3obstacles_5,6.09419584274292,OK,13005,482,14755,497,5672,1,1571,1,776,,0,123
Previous RL,3obstacles_5,sokoban-6-1_3obstacles_5,6.160644054412842,OK,8989,446,10168,456,5740,1,882,1,474,,0,118
DQN Agent 400e,3obstacles_6,sokoban-6-1_3obstacles_6,0.8029696941375732,OK,465,102,517,102,414,1,41,1,19,,0,126
DQN Agent 1000e,3obstacles_6,sokoban-6-1_3obstacles_6,2.4155728816986084,OK,4862,120,5447,124,2028,1,540,1,269,,0,120
Previous RL,3obstacles_6,sokoban-6-1_3obstacles_6,0.740067720413208,OK,398,86,441,88,377,1,32,1,21,,0,116
DQN Agent 400e,3obstacles_7,sokoban-6-1_3obstacles_7,5.533688068389893,OK,8753,268,9971,273,5132,1,1217,1,498,,0,119
DQN Agent 1000e,3obstacles_7,sokoban-6-1_3obstacles_7,6.476032972335815,OK,12232,344,13912,350,6068,1,1506,1,701,,0,117
Previous RL,3obstacles_7,sokoban-6-1_3obstacles_7,1.3000214099884033,OK,2398,148,2649,150,927,1,185,1,102,,0,119
DQN Agent 400e,3obstacles_8,sokoban-6-1_3obstacles_8,1.270447015762329,OK,3168,180,3452,180,890,1,241,1,92,,0,117
DQN Agent 1000e,3obstacles_8,sokoban-6-1_3obstacles_8,5.65934419631958,OK,10026,238,11339,240,5248,1,1186,1,586,,0,114
Previous RL,3obstacles_8,sokoban-6-1_3obstacles_8,2.52193021774292,OK,5092,116,5672,116,2153,1,432,1,230,,0,118
DQN Agent 400e,3obstacles_9,sokoban-6-1_3obstacles_9,5.211304664611816,OK,10376,242,11716,244,4777,1,1297,1,555,,0,113
DQN Agent 1000e,3obstacles_9,sokoban-6-1_3obstacles_9,0.8107156753540039,OK,838,142,909,143,424,1,70,1,42,,0,116
Previous RL,3obstacles_9,sokoban-6-1_3obstacles_9,0.8490009307861328,OK,802,174,874,181,462,1,58,1,33,,0,114
DQN Agent 400e,4obstacles_1,sokoban-6-1_4obstacles_1,2.5846760272979736,OK,5852,320,6583,325,2189,1,758,1,344,,0,116
DQN Agent 1000e,4obstacles_1,sokoban-6-1_4obstacles_1,2.4792697429656982,OK,5851,302,6522,308,2089,1,659,1,395,,0,119
Previous RL,4obstacles_1,sokoban-6-1_4obstacles_1,3.9414584636688232,OK,7754,412,8755,423,3536,1,817,1,523,,0,126
DQN Agent 400e,4obstacles_10,sokoban-6-1_4obstacles_10,1.9357469081878662,OK,5031,186,5619,186,1538,1,601,1,330,,0,108
DQN Agent 1000e,4obstacles_10,sokoban-6-1_4obstacles_10,4.89831280708313,OK,8560,154,9652,155,4486,1,1054,1,576,,0,120
Previous RL,4obstacles_10,sokoban-6-1_4obstacles_10,1.2884280681610107,OK,2384,146,2669,148,894,1,231,1,142,,0,115
DQN Agent 400e,4obstacles_2,sokoban-6-1_4obstacles_2,1.3187081813812256,OK,3903,182,4309,185,921,1,374,1,171,,0,116
DQN Agent 1000e,4obstacles_2,sokoban-6-1_4obstacles_2,9.428902387619019,OK,13107,488,14960,496,9011,1,1690,1,899,,0,122
Previous RL,4obstacles_2,sokoban-6-1_4obstacles_2,1.1339781284332275,OK,1780,76,1940,76,787,1,108,1,61,,0,114
DQN Agent 400e,4obstacles_3,sokoban-6-1_4obstacles_3,1.9942991733551025,OK,3772,198,4298,200,1608,1,535,1,228,,0,117
DQN Agent 1000e,4obstacles_3,sokoban-6-1_4obstacles_3,2.1315464973449707,OK,4662,186,5252,187,1732,1,547,1,275,,0,116
Previous RL,4obstacles_3,sokoban-6-1_4obstacles_3,3.572885513305664,OK,6238,198,7002,200,3174,1,610,1,356,,0,122
DQN Agent 400e,4obstacles_4,sokoban-6-1_4obstacles_4,9.599586248397827,OK,12668,294,14406,297,9193,1,1797,1,768,,0,126
DQN Agent 1000e,4obstacles_4,sokoban-6-1_4obstacles_4,4.911339282989502,OK,8784,540,9994,552,4474,1,1085,1,566,,0,117
Previous RL,4obstacles_4,sokoban-6-1_4obstacles_4,7.1437859535217285,OK,9072,288,10293,290,6693,1,967,1,525,,0,118
DQN Agent 400e,4obstacles_5,sokoban-6-1_4obstacles_5,1.462510347366333,OK,3192,252,3543,254,1057,1,347,1,167,,0,114
DQN Agent 1000e,4obstacles_5,sokoban-6-1_4obstacles_5,6.994171380996704,OK,11053,294,12538,295,6587,1,1374,1,703,,0,119
Previous RL,4obstacles_5,sokoban-6-1_4obstacles_5,4.729564905166626,OK,8148,494,9165,505,4290,1,820,1,491,,0,118
DQN Agent 400e,4obstacles_6,sokoban-6-1_4obstacles_6,5.86116099357605,OK,10641,406,12031,410,5391,1,1443,1,657,,0,120
DQN Agent 1000e,4obstacles_6,sokoban-6-1_4obstacles_6,6.328038454055786,OK,10653,436,12076,445,5889,1,1287,1,707,,0,119
Previous RL,4obstacles_6,sokoban-6-1_4obstacles_6,3.695042371749878,OK,6840,236,7718,239,3286,1,697,1,377,,0,120
DQN Agent 400e,4obstacles_7,sokoban-6-1_4obstacles_7,1.059328556060791,OK,1946,198,2156,201,687,1,217,1,98,,0,119
DQN Agent 1000e,4obstacles_7,sokoban-6-1_4obstacles_7,1.1116058826446533,OK,1941,220,2178,224,736,1,217,1,119,,0,125
Previous RL,4obstacles_7,sokoban-6-1_4obstacles_7,1.0453636646270752,OK,1277,148,1397,151,684,1,98,1,63,,0,118
DQN Agent 400e,4obstacles_8,sokoban-6-1_4obstacles_8,0.6300230026245117,OK,18,0,19,0,301,0,2,0,4,,0,131
DQN Agent 1000e,4obstacles_8,sokoban-6-1_4obstacles_8,0.6713097095489502,OK,18,0,19,0,355,0,2,0,4,,0,113
Previous RL,4obstacles_8,sokoban-6-1_4obstacles_8,0.6699936389923096,OK,18,0,19,0,354,0,2,0,4,,0,108
DQN Agent 400e,4obstacles_9,sokoban-6-1_4obstacles_9,3.3340351581573486,OK,6508,228,7414,233,2928,1,939,1,382,,0,119
DQN Agent 1000e,4obstacles_9,sokoban-6-1_4obstacles_9,1.1849615573883057,OK,2491,234,2765,239,793,1,259,1,129,,0,123
Previous RL,4obstacles_9,sokoban-6-1_4obstacles_9,2.161344528198242,OK,4348,302,4865,309,1722,1,413,1,208,,0,130
