instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-7-1_0obstacles_1,1.0546424388885498,OK,797,54,855,54,655,1,36,1,35,,0,142
sokoban-7-1_0obstacles_10,0.9119091033935548,OK,700,196,799,204,477,1,69,1,23,,0,153
sokoban-7-1_0obstacles_2,1.1029291152954102,OK,1064,148,1166,152,614,1,68,1,29,,0,161
sokoban-7-1_0obstacles_3,19.232457876205444,OK,14552,506,16428,520,18747,1,1192,1,426,,0,141
sokoban-7-1_0obstacles_4,7.6610634326934814,OK,10193,290,11447,295,7192,1,811,1,320,,0,164
sokoban-7-1_0obstacles_5,2.813270092010498,OK,5936,130,6581,132,2353,1,398,1,164,,0,156
sokoban-7-1_0obstacles_6,2.572368621826172,OK,5023,218,5620,224,2122,1,374,1,156,,0,150
sokoban-7-1_0obstacles_7,2.828725099563598,OK,5996,314,6659,323,2351,1,413,1,164,,0,141
sokoban-7-1_0obstacles_8,2.625575304031372,OK,5467,236,5980,241,2143,1,311,1,126,,0,159
sokoban-7-1_0obstacles_9,7.311587810516357,OK,7793,208,8724,213,6816,1,587,1,240,,0,156
sokoban-7-1_1obstacles_1,7.979378461837768,OK,10458,296,11732,304,7482,1,807,1,323,,0,171
sokoban-7-1_1obstacles_10,14.710970401763916,OK,13090,328,14743,337,14225,1,1050,1,392,,0,162
sokoban-7-1_1obstacles_2,1.13629412651062,OK,1588,138,1709,141,723,1,77,1,49,,0,151
sokoban-7-1_1obstacles_3,1.019731521606445,OK,1080,240,1200,250,606,1,81,1,33,,0,140
sokoban-7-1_1obstacles_4,1.4178273677825928,OK,3165,268,3455,275,1009,1,179,1,91,,0,141
sokoban-7-1_1obstacles_5,0.7872838973999023,OK,342,42,365,42,398,1,13,1,17,,0,139
sokoban-7-1_1obstacles_6,1.0945117473602295,OK,1560,72,1674,72,673,1,71,1,49,,0,166
sokoban-7-1_1obstacles_7,4.312592029571533,OK,7134,326,7949,336,3794,1,524,1,233,,0,163
sokoban-7-1_1obstacles_8,34.56303262710571,OK,17793,234,20149,237,34088,1,1535,1,573,,0,158
sokoban-7-1_1obstacles_9,2.239197254180908,OK,4820,102,5261,102,1815,1,272,1,124,,0,157
sokoban-7-1_2obstacles_1,21.279478311538696,OK,15443,728,17466,749,20809,1,1390,1,520,,0,134
sokoban-7-1_2obstacles_10,64.09214496612549,OK,21444,478,24426,498,63623,1,2131,1,919,,0,149
