Model,Scenario,instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
Previous RL,1obstacles_10,sokoban-4-1_1obstacles_10,1.0470178127288818,OK,2067,116,2246,118,762,1,115,1,124,,0,71
DQN Agent 400e,1obstacles_2,sokoban-4-1_1obstacles_2,1.3152647018432617,OK,3413,166,3803,166,1026,1,396,1,239,,0,67
DQN Agent 1000e,1obstacles_2,sokoban-4-1_1obstacles_2,0.6546461582183838,OK,149,42,156,42,382,1,9,1,8,,0,73
Previous RL,1obstacles_2,sokoban-4-1_1obstacles_2,0.608015775680542,OK,321,42,336,42,350,1,8,1,19,,0,67
DQN Agent 400e,1obstacles_3,sokoban-4-1_1obstacles_3,1.018489122390747,OK,2270,40,2534,40,735,1,255,1,157,,0,66
DQN Agent 1000e,1obstacles_3,sokoban-4-1_1obstacles_3,0.7490997314453125,OK,285,40,309,40,463,1,22,1,16,,0,68
Previous RL,1obstacles_3,sokoban-4-1_1obstacles_3,0.6095247268676758,OK,172,40,186,40,332,1,10,1,11,,0,69
DQN Agent 400e,1obstacles_4,sokoban-4-1_1obstacles_4,1.3214223384857178,OK,3210,134,3584,134,1030,1,378,1,227,,0,72
DQN Agent 1000e,1obstacles_4,sokoban-4-1_1obstacles_4,1.2738971710205078,OK,3555,140,3979,141,931,1,422,1,244,,0,72
Previous RL,1obstacles_4,sokoban-4-1_1obstacles_4,0.9475312232971191,OK,1879,74,2047,74,620,1,107,1,120,,0,64
DQN Agent 400e,1obstacles_5,sokoban-4-1_1obstacles_5,1.090641975402832,OK,2244,192,2508,196,801,1,255,1,156,,0,71
DQN Agent 1000e,1obstacles_5,sokoban-4-1_1obstacles_5,0.771979808807373,OK,1182,144,1306,144,458,1,125,1,74,,0,69
Previous RL,1obstacles_5,sokoban-4-1_1obstacles_5,0.8977184295654297,OK,1676,84,1840,84,628,1,107,1,106,,0,72
DQN Agent 400e,1obstacles_6,sokoban-4-1_1obstacles_6,1.1181600093841553,OK,2271,62,2536,62,826,1,257,1,158,,0,69
DQN Agent 1000e,1obstacles_6,sokoban-4-1_1obstacles_6,0.6949934959411621,OK,979,62,1059,62,419,1,72,1,56,,0,65
Previous RL,1obstacles_6,sokoban-4-1_1obstacles_6,0.8823232650756836,OK,1095,62,1170,62,608,1,50,1,57,,0,69
DQN Agent 400e,1obstacles_7,sokoban-4-1_1obstacles_7,0.6690635681152344,OK,745,212,817,216,381,1,73,1,48,,0,70
DQN Agent 1000e,1obstacles_7,sokoban-4-1_1obstacles_7,0.8219962120056152,OK,1120,124,1241,124,543,1,123,1,72,,0,67
Previous RL,1obstacles_7,sokoban-4-1_1obstacles_7,0.8698165416717529,OK,1677,106,1841,107,607,1,107,1,106,,0,67
DQN Agent 400e,1obstacles_8,sokoban-4-1_1obstacles_8,1.321155071258545,OK,3210,262,3584,265,1031,1,375,1,227,,0,67
DQN Agent 1000e,1obstacles_8,sokoban-4-1_1obstacles_8,1.2324135303497314,OK,3555,52,3979,52,930,1,422,1,246,,0,67
Previous RL,1obstacles_8,sokoban-4-1_1obstacles_8,0.7082362174987793,OK,361,52,388,52,424,1,19,1,20,,0,69
DQN Agent 400e,1obstacles_9,sokoban-4-1_1obstacles_9,0.7373552322387695,OK,809,244,884,248,447,1,76,1,50,,0,71
DQN Agent 1000e,1obstacles_9,sokoban-4-1_1obstacles_9,0.8343791961669922,OK,1545,156,1704,156,551,1,157,1,98,,0,72
Previous RL,1obstacles_9,sokoban-4-1_1obstacles_9,1.1191744804382324,OK,2407,96,2669,96,827,1,170,1,157,,0,71
DQN Agent 400e,2obstacles_1,sokoban-4-1_2obstacles_1,0.8028018474578857,OK,1425,156,1578,158,507,1,173,1,147,,0,68
DQN Agent 1000e,2obstacles_1,sokoban-4-1_2obstacles_1,0.907764196395874,OK,1853,134,2061,135,631,1,243,1,189,,0,69
Previous RL,2obstacles_1,sokoban-4-1_2obstacles_1,0.7668962478637695,OK,969,134,1060,135,496,1,79,1,89,,0,68
DQN Agent 400e,2obstacles_10,sokoban-4-1_2obstacles_10,0.7871100902557373,OK,716,106,790,108,492,1,75,1,51,,0,79
DQN Agent 1000e,2obstacles_10,sokoban-4-1_2obstacles_10,0.5997796058654785,OK,248,126,272,128,309,1,25,1,16,,0,71
Previous RL,2obstacles_10,sokoban-4-1_2obstacles_10,0.8882217407226562,OK,840,126,924,128,598,1,67,1,53,,0,68
DQN Agent 400e,2obstacles_2,sokoban-4-1_2obstacles_2,0.8460967540740967,OK,1718,0,1921,0,591,0,235,0,183,,0,70
DQN Agent 1000e,2obstacles_2,sokoban-4-1_2obstacles_2,0.9216258525848389,OK,1718,0,1921,0,652,0,248,0,178,,0,65
Previous RL,2obstacles_2,sokoban-4-1_2obstacles_2,0.9228925704956055,OK,1718,0,1921,0,640,0,181,0,174,,0,71
DQN Agent 400e,2obstacles_3,sokoban-4-1_2obstacles_3,0.8667633533477783,OK,1694,100,1896,100,563,1,209,1,162,,0,66
DQN Agent 1000e,2obstacles_3,sokoban-4-1_2obstacles_3,0.6085503101348877,OK,448,100,489,100,302,1,44,1,38,,0,70
Previous RL,2obstacles_3,sokoban-4-1_2obstacles_3,0.8159551620483398,OK,1119,134,1229,136,537,1,91,1,85,,0,68
DQN Agent 400e,2obstacles_4,sokoban-4-1_2obstacles_4,0.9219834804534912,OK,2139,112,2385,112,626,1,255,1,185,,0,69
DQN Agent 1000e,2obstacles_4,sokoban-4-1_2obstacles_4,1.013486385345459,OK,2655,72,2965,72,725,1,344,1,227,,0,68
Previous RL,2obstacles_4,sokoban-4-1_2obstacles_4,0.7895441055297852,OK,912,94,983,95,503,1,58,1,62,,0,72
DQN Agent 400e,2obstacles_5,sokoban-4-1_2obstacles_5,0.7912266254425049,OK,682,62,755,62,495,1,75,1,50,,0,71
DQN Agent 1000e,2obstacles_5,sokoban-4-1_2obstacles_5,0.7203066349029541,OK,1398,102,1540,102,439,1,161,1,100,,0,64
Previous RL,2obstacles_5,sokoban-4-1_2obstacles_5,0.7059621810913086,OK,866,62,929,62,417,1,47,1,50,,0,76
DQN Agent 400e,2obstacles_6,sokoban-4-1_2obstacles_6,0.8016748428344727,OK,1268,0,1428,0,546,0,167,0,109,,0,71
DQN Agent 1000e,2obstacles_6,sokoban-4-1_2obstacles_6,0.7486753463745117,OK,1268,0,1428,0,493,0,180,0,108,,0,70
Previous RL,2obstacles_6,sokoban-4-1_2obstacles_6,0.8976669311523438,OK,1268,0,1428,0,638,0,138,0,105,,0,67
DQN Agent 400e,2obstacles_7,sokoban-4-1_2obstacles_7,0.8494782447814941,OK,1161,82,1285,82,553,1,146,1,115,,0,73
DQN Agent 1000e,2obstacles_7,sokoban-4-1_2obstacles_7,0.8732242584228516,OK,1628,82,1805,82,595,1,207,1,166,,0,68
Previous RL,2obstacles_7,sokoban-4-1_2obstacles_7,0.7769961357116699,OK,452,82,497,82,444,1,38,1,41,,0,70
DQN Agent 400e,2obstacles_8,sokoban-4-1_2obstacles_8,0.7907087802886963,OK,590,124,645,124,495,1,64,1,46,,0,68
DQN Agent 1000e,2obstacles_8,sokoban-4-1_2obstacles_8,0.8351931571960449,OK,1883,104,2091,104,562,1,216,1,141,,0,68
Previous RL,2obstacles_8,sokoban-4-1_2obstacles_8,0.9636929035186768,OK,1835,104,2034,104,673,1,167,1,142,,0,71
DQN Agent 400e,2obstacles_9,sokoban-4-1_2obstacles_9,0.6928443908691406,OK,774,82,850,82,406,1,91,1,76,,0,71
DQN Agent 1000e,2obstacles_9,sokoban-4-1_2obstacles_9,0.6868758201599121,OK,236,82,258,82,414,1,28,1,21,,0,69
Previous RL,2obstacles_9,sokoban-4-1_2obstacles_9,0.7520761489868164,OK,403,82,445,82,481,1,36,1,36,,0,68
DQN Agent 400e,3obstacles_1,sokoban-4-1_3obstacles_1,0.6457741260528564,OK,595,122,659,122,356,1,81,1,57,,0,72
DQN Agent 1000e,3obstacles_1,sokoban-4-1_3obstacles_1,0.6353557109832764,OK,508,142,557,142,353,1,60,1,51,,0,70
Previous RL,3obstacles_1,sokoban-4-1_3obstacles_1,0.7784450054168701,OK,756,122,844,122,505,1,81,1,78,,0,67
DQN Agent 400e,3obstacles_10,sokoban-4-1_3obstacles_10,0.6884615421295166,OK,586,50,651,50,386,1,68,1,50,,0,72
DQN Agent 1000e,3obstacles_10,sokoban-4-1_3obstacles_10,0.6006391048431396,OK,308,50,333,50,328,1,29,1,23,,0,69
Previous RL,3obstacles_10,sokoban-4-1_3obstacles_10,0.6522126197814941,OK,378,50,402,50,372,1,24,1,22,,0,72
DQN Agent 400e,3obstacles_2,sokoban-4-1_3obstacles_2,0.7661373615264893,OK,1596,0,1774,0,500,0,229,0,193,,0,69
DQN Agent 1000e,3obstacles_2,sokoban-4-1_3obstacles_2,0.8535749912261963,OK,1596,0,1774,0,568,0,231,0,192,,0,69
Previous RL,3obstacles_2,sokoban-4-1_3obstacles_2,1.0578064918518066,OK,1596,0,1774,0,782,0,167,0,189,,0,67
DQN Agent 400e,3obstacles_3,sokoban-4-1_3obstacles_3,0.609961748123169,OK,557,0,621,0,346,0,82,0,70,,0,68
DQN Agent 1000e,3obstacles_3,sokoban-4-1_3obstacles_3,0.6461169719696045,OK,557,0,621,0,353,0,87,0,71,,0,68
Previous RL,3obstacles_3,sokoban-4-1_3obstacles_3,0.6579625606536865,OK,557,0,621,0,410,0,69,0,66,,0,71
DQN Agent 400e,3obstacles_4,sokoban-4-1_3obstacles_4,0.6775257587432861,OK,872,72,972,72,387,1,115,1,86,,0,74
DQN Agent 1000e,3obstacles_4,sokoban-4-1_3obstacles_4,0.8675222396850586,OK,1422,72,1594,72,559,1,209,1,149,,0,70
Previous RL,3obstacles_4,sokoban-4-1_3obstacles_4,0.6689043045043945,OK,388,72,425,72,370,1,35,1,38,,0,71
DQN Agent 400e,3obstacles_5,sokoban-4-1_3obstacles_5,0.7174985408782959,OK,875,42,973,42,448,1,121,1,91,,0,67
DQN Agent 1000e,3obstacles_5,sokoban-4-1_3obstacles_5,0.662787914276123,OK,255,42,277,42,350,1,27,1,21,,0,72
Previous RL,3obstacles_5,sokoban-4-1_3obstacles_5,0.6222066879272461,OK,213,42,230,42,364,1,16,1,19,,0,66
DQN Agent 400e,3obstacles_6,sokoban-4-1_3obstacles_6,0.6577911376953125,OK,569,122,634,122,373,1,68,1,65,,0,69
DQN Agent 1000e,3obstacles_6,sokoban-4-1_3obstacles_6,0.6355013847351074,OK,445,122,493,122,336,1,62,1,51,,0,71
Previous RL,3obstacles_6,sokoban-4-1_3obstacles_6,0.746009349822998,OK,507,122,566,122,478,1,57,1,55,,0,68
DQN Agent 400e,3obstacles_7,sokoban-4-1_3obstacles_7,0.8161137104034424,OK,1418,42,1592,42,512,1,173,1,134,,0,67
DQN Agent 1000e,3obstacles_7,sokoban-4-1_3obstacles_7,0.6504204273223877,OK,464,42,501,42,361,1,37,1,26,,0,65
Previous RL,3obstacles_7,sokoban-4-1_3obstacles_7,0.6274445056915283,OK,306,42,324,42,355,1,14,1,17,,0,71
DQN Agent 400e,3obstacles_8,sokoban-4-1_3obstacles_8,0.6396102905273438,OK,203,0,227,0,393,0,29,0,22,,0,68
DQN Agent 1000e,3obstacles_8,sokoban-4-1_3obstacles_8,0.607283353805542,OK,203,0,227,0,370,0,34,0,21,,0,67
Previous RL,3obstacles_8,sokoban-4-1_3obstacles_8,0.6079232692718506,OK,203,0,227,0,368,0,26,0,21,,0,73
DQN Agent 400e,3obstacles_9,sokoban-4-1_3obstacles_9,0.7909049987792969,OK,1124,62,1249,62,505,1,154,1,119,,0,74
DQN Agent 1000e,3obstacles_9,sokoban-4-1_3obstacles_9,0.6330461502075195,OK,424,62,459,62,331,1,45,1,34,,0,72
Previous RL,3obstacles_9,sokoban-4-1_3obstacles_9,0.8206822872161865,OK,498,84,539,85,525,1,39,1,41,,0,70
DQN Agent 400e,4obstacles_1,sokoban-4-1_4obstacles_1,0.5471687316894531,OK,18,0,19,0,305,0,2,0,4,,0,70
DQN Agent 1000e,4obstacles_1,sokoban-4-1_4obstacles_1,0.5724616050720215,OK,18,0,19,0,325,0,2,0,4,,0,69
Previous RL,4obstacles_1,sokoban-4-1_4obstacles_1,0.5305507183074951,OK,18,0,19,0,261,0,2,0,4,,0,76
DQN Agent 400e,4obstacles_10,sokoban-4-1_4obstacles_10,0.5999081134796143,OK,459,0,513,0,340,0,61,0,54,,0,73
DQN Agent 1000e,4obstacles_10,sokoban-4-1_4obstacles_10,0.7241933345794678,OK,459,0,513,0,471,0,72,0,52,,0,66
Previous RL,4obstacles_10,sokoban-4-1_4obstacles_10,0.6797115802764893,OK,459,0,513,0,412,0,56,0,49,,0,69
DQN Agent 400e,4obstacles_2,sokoban-4-1_4obstacles_2,0.7535855770111084,OK,809,144,904,145,449,1,112,1,76,,0,69
DQN Agent 1000e,4obstacles_2,sokoban-4-1_4obstacles_2,0.8421237468719482,OK,1676,144,1896,145,532,1,253,1,170,,0,74
Previous RL,4obstacles_2,sokoban-4-1_4obstacles_2,1.001450777053833,OK,1524,144,1711,145,702,1,178,1,144,,0,66
DQN Agent 400e,4obstacles_3,sokoban-4-1_4obstacles_3,0.5618624687194824,OK,188,0,207,0,293,0,26,0,26,,0,68
DQN Agent 1000e,4obstacles_3,sokoban-4-1_4obstacles_3,0.5846672058105469,OK,188,0,207,0,341,0,34,0,26,,0,70
Previous RL,4obstacles_3,sokoban-4-1_4obstacles_3,0.6464688777923584,OK,188,0,207,0,401,0,22,0,26,,0,69
DQN Agent 400e,4obstacles_4,sokoban-4-1_4obstacles_4,0.8038253784179688,OK,1086,0,1217,0,548,0,153,0,127,,0,76
DQN Agent 1000e,4obstacles_4,sokoban-4-1_4obstacles_4,0.8249437808990479,OK,1086,0,1217,0,548,0,171,0,129,,0,68
Previous RL,4obstacles_4,sokoban-4-1_4obstacles_4,0.8465447425842285,OK,1086,0,1217,0,590,0,133,0,122,,0,68
DQN Agent 400e,4obstacles_5,sokoban-4-1_4obstacles_5,0.6575801372528076,OK,412,0,460,0,388,0,63,0,46,,0,75
DQN Agent 1000e,4obstacles_5,sokoban-4-1_4obstacles_5,0.5941414833068848,OK,412,0,460,0,330,0,60,0,46,,0,65
Previous RL,4obstacles_5,sokoban-4-1_4obstacles_5,0.7467868328094482,OK,412,0,460,0,488,0,51,0,43,,0,75
DQN Agent 400e,4obstacles_6,sokoban-4-1_4obstacles_6,0.5362198352813721,OK,188,0,210,0,279,0,28,0,26,,0,75
DQN Agent 1000e,4obstacles_6,sokoban-4-1_4obstacles_6,0.605884313583374,OK,188,0,210,0,359,0,31,0,26,,0,67
Previous RL,4obstacles_6,sokoban-4-1_4obstacles_6,0.6474411487579346,OK,188,0,210,0,408,0,25,0,24,,0,72
DQN Agent 400e,4obstacles_7,sokoban-4-1_4obstacles_7,0.6955089569091797,OK,910,0,1017,0,419,0,140,0,107,,0,71
DQN Agent 1000e,4obstacles_7,sokoban-4-1_4obstacles_7,0.7368819713592529,OK,910,0,1017,0,471,0,147,0,103,,0,68
Previous RL,4obstacles_7,sokoban-4-1_4obstacles_7,0.7407395839691162,OK,910,0,1017,0,486,0,116,0,103,,0,71
DQN Agent 400e,4obstacles_8,sokoban-4-1_4obstacles_8,0.6237573623657227,OK,228,0,257,0,336,0,38,0,26,,0,65
DQN Agent 1000e,4obstacles_8,sokoban-4-1_4obstacles_8,0.6168711185455322,OK,228,0,257,0,372,0,38,0,25,,0,66
Previous RL,4obstacles_8,sokoban-4-1_4obstacles_8,0.6046864986419678,OK,228,0,257,0,357,0,34,0,24,,0,73
DQN Agent 400e,4obstacles_9,sokoban-4-1_4obstacles_9,0.5173017978668213,OK,18,0,19,0,262,0,2,0,4,,0,78
DQN Agent 1000e,4obstacles_9,sokoban-4-1_4obstacles_9,0.5547957420349121,OK,18,0,19,0,306,0,2,0,4,,0,70
Previous RL,4obstacles_9,sokoban-4-1_4obstacles_9,0.5455718040466309,OK,18,0,19,0,267,0,2,0,4,,0,65
