instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-5-1_0obstacles_1,1.0875849723815918,OK,2167,94,2371,94,720,1,132,1,104,,0,105
sokoban-5-1_0obstacles_10,0.8752970695495605,OK,1313,140,1429,144,544,1,75,1,57,,0,86
sokoban-5-1_0obstacles_2,1.1879732608795166,OK,2720,118,3022,120,855,1,196,1,120,,0,91
sokoban-5-1_0obstacles_3,0.6688144207000732,OK,337,42,355,42,337,1,12,1,17,,0,88
sokoban-5-1_0obstacles_4,1.5855963230133057,OK,3567,116,3894,118,1247,1,204,1,147,,0,85
sokoban-5-1_0obstacles_5,2.782113790512085,OK,6087,256,6802,259,2414,1,475,1,311,,0,96
sokoban-5-1_0obstacles_6,0.8852267265319824,OK,1140,248,1244,256,538,1,70,1,53,,0,100
sokoban-5-1_0obstacles_7,2.1224961280822754,OK,5035,152,5627,154,1770,1,386,1,248,,0,98
sokoban-5-1_0obstacles_8,0.7819302082061768,OK,650,84,690,86,441,1,26,1,23,,0,94
sokoban-5-1_0obstacles_9,0.9000046253204346,OK,1423,72,1538,72,567,1,75,1,54,,0,99
sokoban-5-1_1obstacles_1,0.760204553604126,OK,687,138,748,142,430,1,41,1,27,,0,90
sokoban-5-1_1obstacles_10,1.6183557510375977,OK,4168,86,4620,86,1286,1,286,1,190,,0,89
sokoban-5-1_1obstacles_2,1.7290668487548828,OK,4321,236,4745,242,1377,1,273,1,208,,0,96
sokoban-5-1_1obstacles_3,1.092045783996582,OK,2595,96,2834,97,767,1,151,1,109,,0,86
sokoban-5-1_1obstacles_4,0.6332457065582275,OK,170,40,180,40,312,1,7,1,9,,0,90
sokoban-5-1_1obstacles_5,0.7154903411865234,OK,504,96,554,98,387,1,34,1,22,,0,90
sokoban-5-1_1obstacles_6,2.201678276062012,OK,5020,194,5608,195,1824,1,381,1,248,,0,97
sokoban-5-1_1obstacles_7,1.7700471878051758,OK,4271,96,4775,96,1427,1,322,1,202,,0,89
sokoban-5-1_1obstacles_8,0.7864100933074951,OK,641,60,680,60,446,1,25,1,23,,0,99
sokoban-5-1_1obstacles_9,0.6652812957763672,OK,249,50,267,50,345,1,12,1,13,,0,91
sokoban-5-1_2obstacles_1,0.6350791454315186,OK,107,30,110,30,307,1,2,1,7,,0,92
sokoban-5-1_2obstacles_10,1.1730327606201172,OK,2317,126,2546,127,836,1,178,1,153,,0,87
sokoban-5-1_2obstacles_2,1.147031307220459,OK,2540,94,2794,94,802,1,183,1,121,,0,91
sokoban-5-1_2obstacles_3,0.8006532192230225,OK,623,128,675,132,471,1,43,1,25,,0,86
sokoban-5-1_2obstacles_4,0.8467400074005127,OK,1248,106,1348,108,520,1,75,1,58,,0,94
sokoban-5-1_2obstacles_5,0.6721832752227783,OK,287,84,314,86,325,1,21,1,16,,0,104
sokoban-5-1_2obstacles_6,1.1066038608551023,OK,2079,150,2322,153,764,1,190,1,139,,0,92
sokoban-5-1_2obstacles_7,0.9873943328857422,OK,2065,104,2272,104,672,1,149,1,107,,0,85
sokoban-5-1_2obstacles_8,0.625995397567749,OK,168,40,178,40,310,1,7,1,9,,0,86
sokoban-5-1_2obstacles_9,1.0545856952667236,OK,2124,104,2348,104,729,1,156,1,105,,0,90
sokoban-5-1_3obstacles_1,3.456756591796875,OK,6936,0,7852,0,3125,0,763,0,607,,0,84
sokoban-5-1_3obstacles_10,0.7994697093963623,OK,780,114,845,115,480,1,57,1,54,,0,90
sokoban-5-1_3obstacles_2,0.7785811424255371,OK,706,94,781,94,450,1,67,1,62,,0,85
sokoban-5-1_3obstacles_3,3.77651047706604,OK,7173,0,8144,0,3436,0,798,0,583,,0,88
sokoban-5-1_3obstacles_4,2.3638830184936523,OK,5039,378,5693,387,2000,1,532,1,329,,0,87
sokoban-5-1_3obstacles_5,1.0871350765228271,OK,1966,134,2156,135,730,1,149,1,132,,0,93
sokoban-5-1_3obstacles_6,0.7682836055755615,OK,437,140,487,145,442,1,42,1,24,,0,90
sokoban-5-1_3obstacles_7,1.3932368755340576,OK,2718,0,3092,0,1056,0,312,0,194,,0,98
sokoban-5-1_3obstacles_8,0.7841103076934814,OK,282,72,309,73,456,1,22,1,17,,0,97
sokoban-5-1_3obstacles_9,1.081758737564087,OK,2001,94,2223,94,726,1,177,1,120,,0,95
sokoban-5-1_4obstacles_1,1.2662925720214844,OK,2941,178,3249,180,907,1,241,1,168,,0,106
sokoban-5-1_4obstacles_10,1.3412554264068604,OK,2796,106,3105,106,1002,1,272,1,205,,0,89
sokoban-5-1_4obstacles_2,1.4866397380828855,OK,2932,0,3328,0,1157,0,343,0,257,,0,93
sokoban-5-1_4obstacles_3,1.869220733642578,OK,3838,0,4340,0,1547,0,447,0,341,,0,89
sokoban-5-1_4obstacles_4,1.006589412689209,OK,1687,148,1895,148,665,1,184,1,151,,0,89
sokoban-5-1_4obstacles_5,2.381674766540528,OK,5158,0,5840,0,2060,0,601,0,481,,0,98
sokoban-5-1_4obstacles_6,1.2073640823364258,OK,2366,116,2647,116,856,1,229,1,146,,0,103
sokoban-5-1_4obstacles_7,0.9114007949829102,OK,1162,0,1318,0,616,0,137,0,98,,0,87
sokoban-5-1_4obstacles_8,1.9895427227020264,OK,4586,0,5179,0,1675,0,544,0,437,,0,88
sokoban-5-1_4obstacles_9,1.3188972473144531,OK,2252,0,2555,0,1005,0,263,0,184,,0,88
