instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-7-1_0obstacles_1,1.0062973499298096,OK,797,54,855,54,520,1,36,1,35,,0,147
sokoban-7-1_0obstacles_10,0.9828031063079834,OK,700,196,799,204,541,1,69,1,23,,0,156
sokoban-7-1_0obstacles_2,1.1002790927886963,OK,1064,148,1166,152,657,1,68,1,29,,0,158
sokoban-7-1_0obstacles_3,18.845473289489743,OK,14552,338,16428,345,18365,1,1192,1,426,,0,146
sokoban-7-1_0obstacles_4,7.350635290145874,OK,10193,290,11447,295,6911,1,811,1,320,,0,138
sokoban-7-1_0obstacles_5,2.888115406036377,OK,5936,130,6581,132,2427,1,398,1,164,,0,145
sokoban-7-1_0obstacles_6,2.5518441200256348,OK,5023,218,5620,224,2095,1,374,1,156,,0,155
sokoban-7-1_0obstacles_7,2.8744475841522217,OK,5996,314,6659,323,2432,1,413,1,164,,0,139
sokoban-7-1_0obstacles_8,2.565473794937134,OK,5467,236,5980,241,2094,1,311,1,126,,0,159
sokoban-7-1_0obstacles_9,4.403334140777588,OK,7793,208,8724,213,3936,1,587,1,240,,0,147
sokoban-7-1_1obstacles_1,7.82395339012146,OK,10458,296,11732,304,7333,1,807,1,323,,0,170
sokoban-7-1_1obstacles_10,13.814609289169312,OK,13090,328,14743,337,13317,1,1050,1,392,,0,142
sokoban-7-1_1obstacles_2,1.1214919090270996,OK,1588,138,1709,141,713,1,77,1,49,,0,144
sokoban-7-1_1obstacles_3,1.0911071300506592,OK,1080,240,1200,250,642,1,81,1,33,,0,166
sokoban-7-1_1obstacles_4,1.4804222583770752,OK,3165,268,3455,275,1067,1,179,1,91,,0,139
sokoban-7-1_1obstacles_5,0.8131177425384521,OK,342,42,365,42,425,1,13,1,17,,0,139
sokoban-7-1_1obstacles_6,1.0902917385101318,OK,1560,72,1674,72,625,1,71,1,49,,0,168
sokoban-7-1_1obstacles_7,3.557919502258301,OK,7134,326,7949,336,3089,1,524,1,233,,0,155
sokoban-7-1_1obstacles_8,33.78772592544556,OK,17793,234,20149,237,33322,1,1535,1,573,,0,145
sokoban-7-1_1obstacles_9,2.431074380874634,OK,4820,102,5261,102,1942,1,272,1,124,,0,163
sokoban-7-1_2obstacles_1,20.967599391937256,OK,15443,728,17466,749,20476,1,1390,1,520,,0,162
sokoban-7-1_2obstacles_10,63.83229327201843,OK,21444,478,24426,498,63294,1,2131,1,919,,0,162
sokoban-7-1_2obstacles_2,3.1287968158721924,OK,5800,298,6507,303,2705,1,494,1,214,,0,142
sokoban-7-1_2obstacles_3,29.19026494026184,OK,17345,196,19679,197,28706,1,1652,1,712,,0,147
sokoban-7-1_2obstacles_4,6.001711845397949,OK,9304,216,10354,222,5510,1,696,1,266,,0,158
sokoban-7-1_2obstacles_5,0.9351158142089844,OK,681,244,773,256,490,1,65,1,26,,0,148
sokoban-7-1_2obstacles_6,54.13679146766663,OK,21844,368,24900,376,53655,1,2146,1,867,,0,151
sokoban-7-1_2obstacles_7,17.29452109336853,OK,14184,374,16042,386,16813,1,1288,1,543,,0,146
sokoban-7-1_2obstacles_8,11.148309707641602,OK,11868,158,13357,158,10673,1,1034,1,463,,0,149
sokoban-7-1_2obstacles_9,7.3118908405303955,OK,9835,110,11049,110,6847,1,860,1,384,,0,157
sokoban-7-1_3obstacles_1,17.66912078857422,OK,14755,514,16656,526,17203,1,1348,1,632,,0,141
sokoban-7-1_3obstacles_10,5.511949777603149,OK,8079,264,9077,272,5049,1,730,1,333,,0,155
sokoban-7-1_3obstacles_2,3.9596588611602783,OK,6130,348,6871,359,3495,1,558,1,291,,0,147
sokoban-7-1_3obstacles_3,4.402117967605591,OK,7398,258,8311,261,3961,1,687,1,324,,0,149
sokoban-7-1_3obstacles_4,1.3934547901153564,OK,2363,122,2601,123,964,1,169,1,79,,0,164
sokoban-7-1_3obstacles_5,2.6385624408721924,OK,5396,196,6016,201,2224,1,418,1,181,,0,140
sokoban-7-1_3obstacles_6,3.4753363132476807,OK,6655,306,7461,312,3013,1,560,1,240,,0,145
sokoban-7-1_3obstacles_7,2.1589066982269287,OK,4236,174,4758,178,1699,1,373,1,142,,0,156
sokoban-7-1_3obstacles_8,4.448636293411255,OK,7135,292,8011,299,3985,1,621,1,273,,0,141
sokoban-7-1_3obstacles_9,1.0630359649658203,OK,1026,216,1142,224,631,1,86,1,40,,0,156
sokoban-7-1_4obstacles_1,1.6025691032409668,OK,3328,118,3696,120,1153,1,242,1,104,,0,148
sokoban-7-1_4obstacles_10,44.39431977272034,OK,21308,290,24320,293,43909,1,2249,1,1010,,0,139
sokoban-7-1_4obstacles_2,6.452829360961914,OK,9127,518,10276,535,6001,1,835,1,349,,0,150
sokoban-7-1_4obstacles_3,6.540390968322754,OK,7156,0,8213,0,6109,0,815,0,435,,0,153
sokoban-7-1_4obstacles_4,1.084846019744873,OK,1098,122,1194,122,672,1,68,1,40,,0,148
sokoban-7-1_4obstacles_5,6.695284843444824,OK,9268,220,10482,226,6202,1,855,1,331,,0,153
sokoban-7-1_4obstacles_6,32.14336609840393,OK,18557,596,21094,614,31668,1,1937,1,979,,0,158
sokoban-7-1_4obstacles_7,2.6408581733703613,OK,5110,188,5718,190,2180,1,434,1,220,,0,144
sokoban-7-1_4obstacles_8,4.999890565872192,OK,8153,120,9172,121,4530,1,740,1,333,,0,152
sokoban-7-1_4obstacles_9,59.22792029380798,OK,22236,458,25430,464,58717,1,2415,1,1162,,0,151
