instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-5-1_0obstacles_1,1.074099063873291,OK,2116,94,2313,94,741,1,210,1,114,,0,88
sokoban-5-1_0obstacles_10,1.0210986137390137,OK,669,112,704,112,625,1,52,1,36,,0,89
sokoban-5-1_0obstacles_2,1.7486357688903809,OK,5474,258,6053,258,1397,1,638,1,297,,0,88
sokoban-5-1_0obstacles_3,1.8704500198364256,OK,5904,42,6515,42,1510,1,681,1,334,,0,92
sokoban-5-1_0obstacles_4,2.669073820114136,OK,8338,92,9314,92,2316,1,1045,1,467,,0,91
sokoban-5-1_0obstacles_5,1.9906306266784668,OK,5252,182,5828,185,1633,1,655,1,296,,0,91
sokoban-5-1_0obstacles_6,3.691620111465454,OK,8169,286,9211,294,3296,1,1152,1,462,,0,98
sokoban-5-1_0obstacles_7,1.610018968582153,OK,5552,218,6079,218,1258,1,572,1,302,,0,91
sokoban-5-1_0obstacles_8,1.2085363864898682,OK,2591,100,2821,100,869,1,291,1,150,,0,92
sokoban-5-1_0obstacles_9,1.6142704486846924,OK,5043,136,5561,136,1256,1,552,1,268,,0,90
sokoban-5-1_1obstacles_1,0.8865189552307129,OK,522,90,551,90,552,1,41,1,25,,0,103
sokoban-5-1_1obstacles_10,0.9251761436462402,OK,834,86,878,86,600,1,71,1,52,,0,87
sokoban-5-1_1obstacles_2,2.562555313110352,OK,6439,160,7235,163,2202,1,901,1,362,,0,96
sokoban-5-1_1obstacles_3,1.0672430992126465,OK,1933,84,2099,84,733,1,185,1,102,,0,96
sokoban-5-1_1obstacles_4,1.2477960586547852,OK,3324,122,3638,123,908,1,375,1,189,,0,89
sokoban-5-1_1obstacles_5,1.2158803939819336,OK,2806,196,3019,196,853,1,268,1,164,,0,107
sokoban-5-1_1obstacles_6,4.421071529388428,OK,9077,282,10253,286,4026,1,1294,1,521,,0,100
sokoban-5-1_1obstacles_7,4.23251748085022,OK,9378,116,10589,116,3868,1,1314,1,533,,0,95
sokoban-5-1_1obstacles_8,2.920459270477295,OK,7460,60,8411,60,2564,1,1052,1,425,,0,98
sokoban-5-1_1obstacles_9,1.0888707637786863,OK,1554,70,1682,70,745,1,173,1,91,,0,94
sokoban-5-1_2obstacles_1,0.5902607440948486,OK,89,30,93,30,283,1,5,1,3,,0,86
sokoban-5-1_2obstacles_10,3.290921926498413,OK,7919,398,8909,401,2922,1,1140,1,601,,0,87
sokoban-5-1_2obstacles_2,1.2141685485839844,OK,2168,134,2371,134,871,1,213,1,115,,0,87
sokoban-5-1_2obstacles_3,0.914715051651001,OK,766,92,837,93,575,1,82,1,50,,0,96
sokoban-5-1_2obstacles_4,2.089122772216797,OK,6218,180,6997,182,1713,1,870,1,434,,0,99
sokoban-5-1_2obstacles_5,0.7986745834350586,OK,177,60,186,60,466,1,11,1,6,,0,97
sokoban-5-1_2obstacles_6,2.3534538745880127,OK,5765,234,6478,235,1996,1,800,1,435,,0,88
sokoban-5-1_2obstacles_7,2.860879182815552,OK,7513,216,8468,220,2518,1,1022,1,471,,0,85
sokoban-5-1_2obstacles_8,0.7068204879760742,OK,106,40,110,40,394,1,5,1,2,,0,89
sokoban-5-1_2obstacles_9,2.483344078063965,OK,7019,302,7904,304,2127,1,977,1,481,,0,90
sokoban-5-1_3obstacles_1,2.7250683307647705,OK,6936,0,7852,0,2401,0,1052,0,633,,0,93
sokoban-5-1_3obstacles_10,0.880908727645874,OK,709,134,776,135,529,1,76,1,53,,0,97
sokoban-5-1_3obstacles_2,1.8317441940307613,OK,4166,94,4677,94,1475,1,578,1,378,,0,102
sokoban-5-1_3obstacles_3,3.233424663543701,OK,7173,0,8144,0,2912,0,1089,0,619,,0,89
sokoban-5-1_3obstacles_4,1.628136396408081,OK,4135,254,4649,256,1276,1,554,1,292,,0,92
sokoban-5-1_3obstacles_5,1.10508394241333,OK,3198,134,3552,135,780,1,410,1,251,,0,87
sokoban-5-1_3obstacles_6,0.9264795780181884,OK,999,116,1131,119,600,1,154,1,70,,0,86
sokoban-5-1_3obstacles_7,1.2803382873535156,OK,2718,0,3092,0,972,0,378,0,209,,0,90
sokoban-5-1_3obstacles_8,0.6666107177734375,OK,223,60,234,60,318,1,13,1,7,,0,111
sokoban-5-1_3obstacles_9,1.247138261795044,OK,2870,94,3175,94,915,1,333,1,204,,0,89
sokoban-5-1_4obstacles_1,2.1776254177093506,OK,5210,158,5894,160,1802,1,765,1,379,,0,98
sokoban-5-1_4obstacles_10,1.79634428024292,OK,5489,106,6173,106,1462,1,728,1,472,,0,91
sokoban-5-1_4obstacles_2,1.235389232635498,OK,2932,0,3328,0,927,0,414,0,278,,0,95
sokoban-5-1_4obstacles_3,1.4226975440979004,OK,3838,0,4340,0,1109,0,627,0,363,,0,98
sokoban-5-1_4obstacles_4,1.0678904056549072,OK,2042,170,2274,171,747,1,225,1,181,,0,87
sokoban-5-1_4obstacles_5,1.974141359329224,OK,5158,0,5840,0,1654,0,790,0,521,,0,96
sokoban-5-1_4obstacles_6,0.9750406742095948,OK,1465,216,1588,216,628,1,146,1,93,,0,93
sokoban-5-1_4obstacles_7,0.976722240447998,OK,1162,0,1318,0,690,0,173,0,105,,0,87
sokoban-5-1_4obstacles_8,1.7122704982757568,OK,4586,0,5179,0,1391,0,678,0,464,,0,93
sokoban-5-1_4obstacles_9,1.0615651607513428,OK,2252,0,2555,0,764,0,352,0,197,,0,89
sokoban-5-1_0obstacles_1,1.004683256149292,OK,2116,94,2313,94,670,1,210,1,114,,0,93
sokoban-5-1_0obstacles_10,0.6992413997650146,OK,669,112,704,112,365,1,52,1,36,,0,89
sokoban-5-1_0obstacles_2,1.6471409797668457,OK,5474,258,6053,258,1285,1,638,1,297,,0,102
sokoban-5-1_0obstacles_3,1.685453176498413,OK,5904,42,6515,42,1346,1,681,1,334,,0,94
sokoban-5-1_0obstacles_4,2.5680196285247803,OK,8338,92,9314,92,2206,1,1045,1,467,,0,96
sokoban-5-1_0obstacles_5,2.830751180648804,OK,5252,182,5828,185,1514,1,655,1,296,,0,97
sokoban-5-1_0obstacles_6,3.6011579036712646,OK,8169,286,9211,294,3221,1,1152,1,462,,0,104
sokoban-5-1_0obstacles_7,1.8066792488098145,OK,5552,218,6079,218,1450,1,572,1,302,,0,95
sokoban-5-1_0obstacles_8,1.064340353012085,OK,2591,100,2821,100,733,1,291,1,150,,0,96
sokoban-5-1_0obstacles_9,1.474565505981445,OK,5043,136,5561,136,1129,1,552,1,268,,0,92
sokoban-5-1_1obstacles_1,0.6814465522766113,OK,522,90,551,90,358,1,41,1,25,,0,88
sokoban-5-1_1obstacles_10,0.77386474609375,OK,834,86,878,86,432,1,71,1,52,,0,107
sokoban-5-1_1obstacles_2,2.332416296005249,OK,6439,160,7235,163,1981,1,901,1,362,,0,92
sokoban-5-1_1obstacles_3,0.949195384979248,OK,1933,84,2099,84,627,1,185,1,102,,0,92
sokoban-5-1_1obstacles_4,1.7217442989349363,OK,3324,122,3638,123,804,1,375,1,189,,0,106
sokoban-5-1_1obstacles_5,1.035655498504639,OK,2806,196,3019,196,709,1,268,1,164,,0,92
sokoban-5-1_1obstacles_6,4.185981273651123,OK,9077,282,10253,286,3793,1,1294,1,521,,0,97
sokoban-5-1_1obstacles_7,4.24575138092041,OK,9378,116,10589,116,3898,1,1314,1,533,,0,86
sokoban-5-1_1obstacles_8,2.7019155025482178,OK,7460,60,8411,60,2353,1,1052,1,425,,0,91
sokoban-5-1_1obstacles_9,0.9088292121887208,OK,1554,70,1682,70,583,1,173,1,91,,0,92
sokoban-5-1_2obstacles_1,0.5794687271118164,OK,89,30,93,30,272,1,5,1,3,,0,92
sokoban-5-1_2obstacles_10,3.336235761642456,OK,7919,398,8909,401,2968,1,1140,1,601,,0,92
sokoban-5-1_2obstacles_2,0.9547910690307616,OK,2168,134,2371,134,630,1,213,1,115,,0,92
sokoban-5-1_2obstacles_3,0.7471439838409424,OK,766,92,837,93,414,1,82,1,50,,0,87
sokoban-5-1_2obstacles_4,2.09712815284729,OK,6218,180,6997,182,1709,1,870,1,434,,0,92
sokoban-5-1_2obstacles_5,0.6172206401824951,OK,177,60,186,60,294,1,11,1,6,,0,93
sokoban-5-1_2obstacles_6,2.1534337997436523,OK,5765,234,6478,235,1803,1,800,1,435,,0,87
