instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-7-1_0obstacles_1,0.9896299839019777,OK,797,54,855,54,548,1,36,1,35,,0,166
sokoban-7-1_0obstacles_10,1.1172356605529783,OK,700,196,799,204,700,1,69,1,23,,0,155
sokoban-7-1_0obstacles_2,1.0780723094940186,OK,1064,148,1166,152,659,1,68,1,29,,0,144
sokoban-7-1_0obstacles_3,20.1870174407959,OK,14552,506,16428,520,19697,1,1192,1,426,,0,157
sokoban-7-1_0obstacles_4,8.122561693191528,OK,10193,290,11447,295,7651,1,811,1,320,,0,156
sokoban-7-1_0obstacles_5,2.909634113311768,OK,5936,130,6581,132,2463,1,398,1,164,,0,162
sokoban-7-1_0obstacles_6,2.5219454765319824,OK,5023,218,5620,224,2054,1,374,1,156,,0,159
sokoban-7-1_0obstacles_7,2.8973946571350098,OK,5996,314,6659,323,2441,1,413,1,164,,0,161
sokoban-7-1_0obstacles_8,2.680142641067505,OK,5467,236,5980,241,2222,1,311,1,126,,0,156
sokoban-7-1_0obstacles_9,4.479384422302246,OK,7793,208,8724,213,4015,1,587,1,240,,0,156
sokoban-7-1_1obstacles_1,7.884296178817749,OK,10458,296,11732,304,7403,1,807,1,323,,0,174
sokoban-7-1_1obstacles_10,14.598323583602903,OK,13090,328,14743,337,14107,1,1050,1,392,,0,164
sokoban-7-1_1obstacles_2,1.0650672912597656,OK,1588,138,1709,141,653,1,77,1,49,,0,144
sokoban-7-1_1obstacles_3,1.3019542694091797,OK,1080,240,1200,250,841,1,81,1,33,,0,153
sokoban-7-1_1obstacles_4,1.4695942401885986,OK,3165,268,3455,275,1043,1,179,1,91,,0,150
sokoban-7-1_1obstacles_5,0.8602101802825928,OK,342,42,365,42,449,1,13,1,17,,0,154
sokoban-7-1_1obstacles_6,1.1042730808258057,OK,1560,72,1674,72,685,1,71,1,49,,0,159
sokoban-7-1_1obstacles_7,3.7647063732147217,OK,7134,326,7949,336,3331,1,524,1,233,,0,156
sokoban-7-1_1obstacles_8,36.19228219985962,OK,17793,234,20149,237,35730,1,1535,1,573,,0,154
sokoban-7-1_1obstacles_9,2.1688718795776367,OK,4820,102,5261,102,1742,1,272,1,124,,0,152
sokoban-7-1_2obstacles_1,21.700802087783813,OK,15443,728,17466,749,21206,1,1390,1,520,,0,164
sokoban-7-1_2obstacles_10,65.30240559577942,OK,21444,478,24426,498,64814,1,2131,1,919,,0,146
sokoban-7-1_2obstacles_2,3.177663803100586,OK,5800,298,6507,303,2722,1,494,1,214,,0,148
sokoban-7-1_2obstacles_3,33.9012975692749,OK,17345,196,19679,197,33375,1,1652,1,712,,0,153
sokoban-7-1_2obstacles_4,6.115090131759644,OK,9304,216,10354,222,5642,1,696,1,266,,0,167
sokoban-7-1_2obstacles_5,0.9708666801452636,OK,681,244,773,256,527,1,65,1,26,,0,159
sokoban-7-1_2obstacles_6,57.932029247283936,OK,21844,368,24900,376,57404,1,2146,1,867,,0,154
sokoban-7-1_2obstacles_7,18.14354515075684,OK,14184,374,16042,386,17673,1,1288,1,543,,0,148
sokoban-7-1_2obstacles_8,11.608706712722778,OK,11868,158,13357,158,11112,1,1034,1,463,,0,164
sokoban-7-1_2obstacles_9,8.110457420349121,OK,9835,110,11049,110,7662,1,860,1,384,,0,144
sokoban-7-1_3obstacles_1,19.15110898017884,OK,14755,514,16656,526,18641,1,1348,1,632,,0,175
sokoban-7-1_3obstacles_10,5.544337034225464,OK,8079,264,9077,272,5057,1,730,1,333,,0,161
sokoban-7-1_3obstacles_2,4.063165187835693,OK,6130,348,6871,359,3596,1,558,1,291,,0,149
sokoban-7-1_3obstacles_3,4.522701978683472,OK,7398,258,8311,261,4055,1,687,1,324,,0,150
sokoban-7-1_3obstacles_4,1.3712499141693115,OK,2363,122,2601,123,929,1,169,1,79,,0,162
sokoban-7-1_3obstacles_5,2.7249739170074463,OK,5396,196,6016,201,2274,1,418,1,181,,0,147
sokoban-7-1_3obstacles_6,3.6686606407165527,OK,6655,314,7461,322,3198,1,560,1,240,,0,165
sokoban-7-1_3obstacles_7,2.129312515258789,OK,4236,174,4758,178,1691,1,373,1,142,,0,162
sokoban-7-1_3obstacles_8,4.4998555183410645,OK,7135,292,8011,299,4031,1,621,1,273,,0,158
sokoban-7-1_3obstacles_9,1.0481462478637695,OK,1026,216,1142,224,600,1,86,1,40,,0,160
sokoban-7-1_4obstacles_1,1.613384246826172,OK,3328,118,3696,120,1202,1,242,1,104,,0,140
sokoban-7-1_4obstacles_10,46.79457759857178,OK,21308,290,24320,293,46302,1,2249,1,1010,,0,142
sokoban-7-1_4obstacles_2,6.66819167137146,OK,9127,518,10276,535,6201,1,835,1,349,,0,156
sokoban-7-1_4obstacles_3,6.751237392425537,OK,7156,0,8213,0,6324,0,815,0,435,,0,155
sokoban-7-1_4obstacles_4,1.0334885120391846,OK,1098,122,1194,122,611,1,68,1,40,,0,165
sokoban-7-1_4obstacles_5,7.203924894332886,OK,9268,220,10482,226,6736,1,855,1,331,,0,161
sokoban-7-1_4obstacles_6,33.91689658164978,OK,18557,596,21094,614,33423,1,1937,1,979,,0,145
sokoban-7-1_4obstacles_7,2.854961395263672,OK,5110,188,5718,190,2394,1,434,1,220,,0,147
sokoban-7-1_4obstacles_8,5.158005952835083,OK,8153,120,9172,121,4736,1,740,1,333,,0,142
sokoban-7-1_4obstacles_9,62.44311213493347,OK,22236,458,25430,464,61942,1,2415,1,1162,,0,163
