instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-6-1_0obstacles_1,2.4918458461761475,OK,6224,180,6873,180,2089,1,547,1,236,,0,110
sokoban-6-1_0obstacles_10,1.0362918376922607,OK,1682,114,1861,114,653,1,150,1,58,,0,113
sokoban-6-1_0obstacles_2,1.9501874446868896,OK,4437,134,4950,134,1547,1,417,1,172,,0,113
sokoban-6-1_0obstacles_3,1.5685205459594729,OK,4198,114,4638,114,1155,1,358,1,141,,0,122
sokoban-6-1_0obstacles_4,1.3280432224273682,OK,3573,244,3927,249,933,1,295,1,127,,0,117
sokoban-6-1_0obstacles_5,1.4481027126312256,OK,3603,352,4000,366,1062,1,349,1,150,,0,112
sokoban-6-1_0obstacles_6,6.697332143783569,OK,10447,192,11841,193,6294,1,1315,1,477,,0,111
sokoban-6-1_0obstacles_7,1.0739212036132812,OK,2330,122,2573,122,696,1,201,1,81,,0,116
sokoban-6-1_0obstacles_8,5.009796857833862,OK,11082,174,12405,176,4536,1,1146,1,487,,0,117
sokoban-6-1_0obstacles_9,0.8789527416229248,OK,1018,124,1123,124,495,1,87,1,35,,0,120
sokoban-6-1_1obstacles_1,8.66631031036377,OK,15528,240,17447,244,8207,1,1678,1,670,,0,118
sokoban-6-1_1obstacles_10,0.8488588333129883,OK,922,90,1037,90,470,1,93,1,33,,0,121
sokoban-6-1_1obstacles_2,7.725729465484619,OK,11326,312,12835,313,7303,1,1413,1,521,,0,127
sokoban-6-1_1obstacles_3,1.0045735836029053,OK,1682,114,1861,114,627,1,150,1,58,,0,119
sokoban-6-1_1obstacles_4,2.155289888381958,OK,6089,304,6743,305,1736,1,539,1,224,,0,126
sokoban-6-1_1obstacles_5,1.079892635345459,OK,2119,158,2330,160,706,1,176,1,68,,0,125
sokoban-6-1_1obstacles_6,1.957448482513428,OK,4925,138,5426,138,1560,1,425,1,170,,0,111
sokoban-6-1_1obstacles_7,0.7799468040466309,OK,530,210,584,215,404,1,43,1,20,,0,120
sokoban-6-1_1obstacles_8,10.071570873260498,OK,13419,286,15203,290,9653,1,1667,1,608,,0,118
sokoban-6-1_1obstacles_9,1.8275177478790283,OK,4963,266,5498,268,1384,1,447,1,184,,0,117
sokoban-6-1_2obstacles_1,1.3701612949371338,OK,3025,302,3367,308,956,1,313,1,146,,0,111
sokoban-6-1_2obstacles_10,1.2922942638397217,OK,3041,196,3357,200,903,1,313,1,155,,0,130
sokoban-6-1_2obstacles_2,6.96301007270813,OK,10539,422,11923,433,6531,1,1344,1,550,,0,117
sokoban-6-1_2obstacles_3,18.40962243080139,OK,16177,554,18468,564,17984,1,2341,1,974,,0,117
sokoban-6-1_2obstacles_4,0.9752523899078368,OK,1319,264,1485,269,573,1,156,1,65,,0,124
