instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-7-1_0obstacles_1,3.0975849628448486,OK,8893,334,9871,337,2631,1,915,1,300,,0,155
sokoban-7-1_0obstacles_10,44.08742690086365,OK,25540,232,28293,232,43606,1,2631,1,855,,0,156
sokoban-7-1_0obstacles_2,0.8599164485931396,OK,343,120,357,120,434,1,15,1,8,,0,155
sokoban-7-1_0obstacles_3,3.77494215965271,OK,6097,302,6625,303,3289,1,511,1,188,,0,164
sokoban-7-1_0obstacles_4,4.1783223152160645,OK,6799,474,7387,478,3706,1,575,1,202,,0,158
sokoban-7-1_0obstacles_5,11.988984107971191,OK,12537,210,13707,210,11494,1,1142,1,397,,0,155
sokoban-7-1_0obstacles_6,5.297777414321899,OK,8028,234,8749,234,4815,1,708,1,243,,0,159
sokoban-7-1_0obstacles_7,6.556751012802124,OK,10364,96,11303,96,6091,1,911,1,328,,0,152
sokoban-7-1_0obstacles_8,1.0087394714355469,OK,1557,162,1676,162,561,1,106,1,38,,0,149
sokoban-7-1_0obstacles_9,24.94451069831848,OK,18537,660,20269,665,24450,1,1640,1,594,,0,168
sokoban-7-1_1obstacles_1,2.856349229812622,OK,5670,384,6149,389,2342,1,458,1,173,,0,158
sokoban-7-1_1obstacles_10,1.6836693286895752,OK,3811,260,4143,260,1232,1,303,1,120,,0,157
sokoban-7-1_1obstacles_2,0.798590898513794,OK,190,132,196,132,367,1,7,1,4,,0,154
sokoban-7-1_1obstacles_3,0.801227331161499,OK,427,120,447,120,370,1,20,1,9,,0,149
sokoban-7-1_1obstacles_4,2.3155078887939453,OK,5407,84,5873,84,1857,1,442,1,170,,0,150
sokoban-7-1_1obstacles_5,3.719290256500244,OK,9883,322,10950,325,3232,1,1008,1,332,,0,162
sokoban-7-1_1obstacles_6,2.112628936767578,OK,5162,364,5738,370,1643,1,556,1,175,,0,164
sokoban-7-1_1obstacles_7,2.3842127323150635,OK,4801,562,5207,568,1937,1,402,1,148,,0,146
sokoban-7-1_1obstacles_8,3.39045786857605,OK,5373,386,5835,390,2913,1,440,1,170,,0,165
sokoban-7-1_1obstacles_9,5.928139686584473,OK,10468,166,11521,166,5414,1,1029,1,342,,0,173
sokoban-7-1_2obstacles_1,10.952672243118286,OK,14715,498,16257,499,10459,1,1574,1,496,,0,149
sokoban-7-1_2obstacles_10,3.990633010864258,OK,6506,354,7081,357,3455,1,530,1,210,,0,162
sokoban-7-1_2obstacles_2,2.0575826168060303,OK,4652,198,5130,198,1580,1,436,1,155,,0,165
sokoban-7-1_2obstacles_3,114.8718762397766,OK,34242,832,39214,846,114305,1,5021,1,1517,,0,167
sokoban-7-1_2obstacles_4,21.1859097480774,OK,20507,308,22726,311,20709,1,2211,1,707,,0,156
sokoban-7-1_2obstacles_5,31.18872165679932,OK,22596,254,25030,255,30666,1,2429,1,808,,0,156
sokoban-7-1_2obstacles_6,3.845796585083008,OK,6672,670,7259,682,3354,1,561,1,207,,0,157
sokoban-7-1_2obstacles_7,8.32500672340393,OK,10747,286,11921,287,7859,1,1209,1,402,,0,148
sokoban-7-1_2obstacles_8,19.468374490737915,OK,18839,448,20978,449,18969,1,2172,1,720,,0,147
sokoban-7-1_2obstacles_9,3.462311267852783,OK,8241,360,9039,365,2992,1,752,1,297,,0,159
sokoban-7-1_3obstacles_1,5.260608911514282,OK,7232,528,7903,539,4670,1,645,1,242,,0,172
sokoban-7-1_3obstacles_10,11.37203860282898,OK,12975,434,14140,438,10900,1,1107,1,418,,0,161
sokoban-7-1_3obstacles_2,9.62585949897766,OK,10771,300,11777,301,9160,1,967,1,400,,0,147
sokoban-7-1_3obstacles_3,80.53336906433105,OK,31974,378,36378,378,80033,1,4597,1,1532,,0,149
sokoban-7-1_3obstacles_4,3.100382328033448,OK,5534,338,6043,338,2606,1,480,1,187,,0,166
sokoban-7-1_3obstacles_5,3.955599546432495,OK,7679,378,8407,380,3313,1,731,1,273,,0,258
sokoban-7-1_3obstacles_6,1.0679843425750732,OK,1456,376,1552,380,605,1,93,1,40,,0,162
sokoban-7-1_3obstacles_7,64.85126185417175,OK,30703,278,35123,280,64323,1,4543,1,1473,,0,158
sokoban-7-1_3obstacles_8,9.29673957824707,OK,10947,380,11920,382,8802,1,885,1,340,,0,155
sokoban-7-1_3obstacles_9,2.263158798217773,OK,4709,342,5204,344,1807,1,523,1,184,,0,165
sokoban-7-1_4obstacles_1,2.749461889266968,OK,6737,282,7398,282,2269,1,661,1,265,,0,163
sokoban-7-1_4obstacles_10,18.910553455352783,OK,17130,428,19085,428,18411,1,2081,1,718,,0,161
sokoban-7-1_4obstacles_2,15.996461153030396,OK,15261,404,16706,405,15494,1,1319,1,443,,0,169
sokoban-7-1_4obstacles_3,5.3429577350616455,OK,7156,0,8213,0,4887,0,1145,0,421,,0,162
sokoban-7-1_4obstacles_4,3.148351192474365,OK,8323,310,9165,310,2666,1,754,1,262,,0,148
sokoban-7-1_4obstacles_5,2.559047222137451,OK,4412,334,4806,337,2087,1,343,1,127,,0,170
sokoban-7-1_4obstacles_6,13.970085382461548,OK,15642,482,17361,489,13475,1,1735,1,644,,0,167
sokoban-7-1_4obstacles_7,6.772838830947876,OK,8763,580,9547,580,6228,1,736,1,287,,0,161
sokoban-7-1_4obstacles_8,3.29585599899292,OK,7238,128,7858,128,2803,1,598,1,245,,0,145
sokoban-7-1_4obstacles_9,5.8109636306762695,OK,11834,532,12913,536,5332,1,961,1,397,,0,153
