Model,Scenario,instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
DQN Agent 1000e,1obstacles_6,sokoban-7-1_1obstacles_6,1.8887865543365479,OK,7162,132,7992,132,1439,1,572,1,231,,0,158
Previous RL,1obstacles_6,sokoban-7-1_1obstacles_6,1.0902917385101318,OK,1560,72,1674,72,625,1,71,1,49,,0,168
DQN Agent 400e,1obstacles_7,sokoban-7-1_1obstacles_7,12.540647983551025,OK,10793,500,12218,522,12073,1,1177,1,371,,0,152
DQN Agent 1000e,1obstacles_7,sokoban-7-1_1obstacles_7,1.5298645496368408,OK,3579,290,3930,292,1111,1,314,1,178,,0,144
Previous RL,1obstacles_7,sokoban-7-1_1obstacles_7,3.557919502258301,OK,7134,326,7949,336,3089,1,524,1,233,,0,155
DQN Agent 400e,1obstacles_8,sokoban-7-1_1obstacles_8,76.30691456794739,OK,24642,192,28186,192,75817,1,2912,1,926,,0,154
DQN Agent 1000e,1obstacles_8,sokoban-7-1_1obstacles_8,30.33232307434082,OK,24586,390,27759,394,29840,1,2606,1,925,,0,165
Previous RL,1obstacles_8,sokoban-7-1_1obstacles_8,33.78772592544556,OK,17793,234,20149,237,33322,1,1535,1,573,,0,145
DQN Agent 400e,1obstacles_9,sokoban-7-1_1obstacles_9,2.4546632766723633,OK,4027,450,4518,462,2002,1,429,1,172,,0,149
DQN Agent 1000e,1obstacles_9,sokoban-7-1_1obstacles_9,1.3195409774780273,OK,3030,186,3381,186,870,1,236,1,102,,0,148
Previous RL,1obstacles_9,sokoban-7-1_1obstacles_9,2.431074380874634,OK,4820,102,5261,102,1942,1,272,1,124,,0,163
DQN Agent 400e,2obstacles_1,sokoban-7-1_2obstacles_1,21.30864667892456,OK,17208,366,19674,378,20799,1,2007,1,769,,0,182
DQN Agent 1000e,2obstacles_1,sokoban-7-1_2obstacles_1,4.51102089881897,OK,17870,340,20076,344,4026,1,1626,1,660,,0,155
Previous RL,2obstacles_1,sokoban-7-1_2obstacles_1,20.967599391937256,OK,15443,728,17466,749,20476,1,1390,1,520,,0,162
DQN Agent 400e,2obstacles_10,sokoban-7-1_2obstacles_10,56.071043968200684,OK,21884,432,24962,440,55599,1,2679,1,1068,,0,139
DQN Agent 1000e,2obstacles_10,sokoban-7-1_2obstacles_10,16.12464737892151,OK,18040,240,20278,242,15629,1,1795,1,689,,0,160
Previous RL,2obstacles_10,sokoban-7-1_2obstacles_10,63.83229327201843,OK,21444,478,24426,498,63294,1,2131,1,919,,0,162
DQN Agent 400e,2obstacles_2,sokoban-7-1_2obstacles_2,49.04329228401184,OK,21684,454,24839,461,48537,1,2608,1,1024,,0,166
DQN Agent 1000e,2obstacles_2,sokoban-7-1_2obstacles_2,5.4799277782440186,OK,10159,530,11416,535,5023,1,1026,1,407,,0,148
Previous RL,2obstacles_2,sokoban-7-1_2obstacles_2,3.1287968158721924,OK,5800,298,6507,303,2705,1,494,1,214,,0,142
DQN Agent 400e,2obstacles_3,sokoban-7-1_2obstacles_3,20.24613118171692,OK,15098,250,17272,251,19786,1,1856,1,720,,0,148
DQN Agent 1000e,2obstacles_3,sokoban-7-1_2obstacles_3,7.663536787033081,OK,21989,166,24786,167,7140,1,2212,1,849,,0,156
Previous RL,2obstacles_3,sokoban-7-1_2obstacles_3,29.19026494026184,OK,17345,196,19679,197,28706,1,1652,1,712,,0,147
DQN Agent 400e,2obstacles_4,sokoban-7-1_2obstacles_4,1.6807801723480225,OK,2891,150,3228,153,1247,1,318,1,146,,0,147
DQN Agent 1000e,2obstacles_4,sokoban-7-1_2obstacles_4,1.4963514804840088,OK,4545,134,5058,134,1005,1,351,1,158,,0,139
Previous RL,2obstacles_4,sokoban-7-1_2obstacles_4,6.001711845397949,OK,9304,216,10354,222,5510,1,696,1,266,,0,158
DQN Agent 400e,2obstacles_5,sokoban-7-1_2obstacles_5,0.831472635269165,OK,541,184,594,186,401,1,49,1,25,,0,141
DQN Agent 1000e,2obstacles_5,sokoban-7-1_2obstacles_5,38.5138475894928,OK,27301,604,30914,618,38035,1,3012,1,1037,,0,147
Previous RL,2obstacles_5,sokoban-7-1_2obstacles_5,0.9351158142089844,OK,681,244,773,256,490,1,65,1,26,,0,148
DQN Agent 400e,2obstacles_6,sokoban-7-1_2obstacles_6,54.46654748916626,OK,22704,372,25996,380,54002,1,2842,1,1066,,0,143
DQN Agent 1000e,2obstacles_6,sokoban-7-1_2obstacles_6,25.153688192367554,OK,21804,406,24643,418,24655,1,2425,1,816,,0,142
Previous RL,2obstacles_6,sokoban-7-1_2obstacles_6,54.136791467666626,OK,21844,368,24900,376,53655,1,2146,1,867,,0,151
DQN Agent 400e,2obstacles_7,sokoban-7-1_2obstacles_7,8.389890670776367,OK,9041,328,10338,335,7837,1,1086,1,387,,0,150
DQN Agent 1000e,2obstacles_7,sokoban-7-1_2obstacles_7,7.118126153945923,OK,14762,506,16605,510,6654,1,1335,1,509,,0,151
Previous RL,2obstacles_7,sokoban-7-1_2obstacles_7,17.29452109336853,OK,14184,374,16042,386,16813,1,1288,1,543,,0,146
DQN Agent 400e,2obstacles_8,sokoban-7-1_2obstacles_8,2.389216423034668,OK,3702,658,4173,678,1928,1,427,1,178,,0,157
DQN Agent 1000e,2obstacles_8,sokoban-7-1_2obstacles_8,1.1892101764678955,OK,2418,190,2673,191,777,1,175,1,79,,0,138
Previous RL,2obstacles_8,sokoban-7-1_2obstacles_8,11.148309707641602,OK,11868,158,13357,158,10673,1,1034,1,463,,0,149
DQN Agent 400e,2obstacles_9,sokoban-7-1_2obstacles_9,17.1418194770813,OK,16100,110,18418,110,16683,1,1960,1,766,,0,154
DQN Agent 1000e,2obstacles_9,sokoban-7-1_2obstacles_9,2.212510824203491,OK,10695,154,11914,154,1758,1,920,1,445,,0,146
Previous RL,2obstacles_9,sokoban-7-1_2obstacles_9,7.3118908405303955,OK,9835,110,11049,110,6847,1,860,1,384,,0,157
DQN Agent 400e,3obstacles_1,sokoban-7-1_3obstacles_1,61.70115351676941,OK,25736,396,29418,404,61213,1,3188,1,1305,,0,150
DQN Agent 1000e,3obstacles_1,sokoban-7-1_3obstacles_1,23.966397762298584,OK,21614,546,24466,559,23485,1,2439,1,869,,0,154
Previous RL,3obstacles_1,sokoban-7-1_3obstacles_1,17.66912078857422,OK,14755,514,16656,526,17203,1,1348,1,632,,0,141
DQN Agent 400e,3obstacles_10,sokoban-7-1_3obstacles_10,7.001149415969849,OK,8099,208,9242,208,6541,1,989,1,415,,0,153
DQN Agent 1000e,3obstacles_10,sokoban-7-1_3obstacles_10,13.598001718521118,OK,16833,656,18891,662,13134,1,1533,1,619,,0,138
Previous RL,3obstacles_10,sokoban-7-1_3obstacles_10,5.511949777603149,OK,8079,264,9077,272,5049,1,730,1,333,,0,155
DQN Agent 400e,3obstacles_2,sokoban-7-1_3obstacles_2,6.958600997924805,OK,7473,328,8504,335,6490,1,928,1,388,,0,166
DQN Agent 1000e,3obstacles_2,sokoban-7-1_3obstacles_2,0.9945001602172852,OK,1324,176,1459,176,560,1,121,1,59,,0,153
Previous RL,3obstacles_2,sokoban-7-1_3obstacles_2,3.9596588611602783,OK,6130,348,6871,359,3495,1,558,1,291,,0,147
DQN Agent 400e,3obstacles_3,sokoban-7-1_3obstacles_3,1.9952661991119385,OK,3743,556,4203,570,1563,1,412,1,216,,0,140
DQN Agent 1000e,3obstacles_3,sokoban-7-1_3obstacles_3,0.9286947250366211,OK,1231,134,1333,134,523,1,65,1,41,,0,144
Previous RL,3obstacles_3,sokoban-7-1_3obstacles_3,4.402117967605591,OK,7398,258,8311,261,3961,1,687,1,324,,0,149
DQN Agent 400e,3obstacles_4,sokoban-7-1_3obstacles_4,6.9461352825164795,OK,7909,338,8911,348,6498,1,858,1,369,,0,154
DQN Agent 1000e,3obstacles_4,sokoban-7-1_3obstacles_4,1.0197877883911133,OK,1702,174,1837,174,554,1,135,1,112,,0,153
Previous RL,3obstacles_4,sokoban-7-1_3obstacles_4,1.3934547901153564,OK,2363,122,2601,123,964,1,169,1,79,,0,164
DQN Agent 400e,3obstacles_5,sokoban-7-1_3obstacles_5,0.8957574367523193,OK,582,116,617,116,478,1,35,1,24,,0,150
DQN Agent 1000e,3obstacles_5,sokoban-7-1_3obstacles_5,1.694549560546875,OK,5797,136,6414,136,1257,1,381,1,198,,0,148
Previous RL,3obstacles_5,sokoban-7-1_3obstacles_5,2.6385624408721924,OK,5396,196,6016,201,2224,1,418,1,181,,0,140
DQN Agent 400e,3obstacles_6,sokoban-7-1_3obstacles_6,24.969810485839844,OK,15632,204,17857,207,24505,1,1883,1,689,,0,147
DQN Agent 1000e,3obstacles_6,sokoban-7-1_3obstacles_6,15.738218307495117,OK,17438,440,19730,451,15272,1,1941,1,616,,0,148
Previous RL,3obstacles_6,sokoban-7-1_3obstacles_6,3.4753363132476807,OK,6655,306,7461,312,3013,1,560,1,240,,0,145
DQN Agent 400e,3obstacles_7,sokoban-7-1_3obstacles_7,19.15102982521057,OK,14842,448,16995,456,18680,1,1797,1,753,,0,157
DQN Agent 1000e,3obstacles_7,sokoban-7-1_3obstacles_7,8.170222520828247,OK,19374,532,21760,542,7646,1,1739,1,719,,0,152
Previous RL,3obstacles_7,sokoban-7-1_3obstacles_7,2.1589066982269287,OK,4236,174,4758,178,1699,1,373,1,142,,0,156
DQN Agent 400e,3obstacles_8,sokoban-7-1_3obstacles_8,7.081824779510498,OK,7957,280,8967,284,6623,1,866,1,355,,0,149
DQN Agent 1000e,3obstacles_8,sokoban-7-1_3obstacles_8,0.8206861019134521,OK,498,148,532,148,396,1,31,1,23,,0,150
Previous RL,3obstacles_8,sokoban-7-1_3obstacles_8,4.448636293411255,OK,7135,292,8011,299,3985,1,621,1,273,,0,141
DQN Agent 400e,3obstacles_9,sokoban-7-1_3obstacles_9,1.3978557586669922,OK,2752,192,3050,198,963,1,244,1,84,,0,148
DQN Agent 1000e,3obstacles_9,sokoban-7-1_3obstacles_9,1.0397748947143555,OK,1852,132,2035,133,615,1,187,1,86,,0,155
Previous RL,3obstacles_9,sokoban-7-1_3obstacles_9,1.0630359649658203,OK,1026,216,1142,224,631,1,86,1,40,,0,156
DQN Agent 400e,4obstacles_1,sokoban-7-1_4obstacles_1,2.757239818572998,OK,4498,152,5036,156,2287,1,500,1,259,,0,145
DQN Agent 1000e,4obstacles_1,sokoban-7-1_4obstacles_1,2.1632909774780273,OK,8691,154,9613,154,1665,1,622,1,306,,0,149
Previous RL,4obstacles_1,sokoban-7-1_4obstacles_1,1.6025691032409668,OK,3328,118,3696,120,1153,1,242,1,104,,0,148
DQN Agent 400e,4obstacles_10,sokoban-7-1_4obstacles_10,46.49876666069031,OK,21410,646,24496,661,46016,1,2794,1,1174,,0,141
DQN Agent 1000e,4obstacles_10,sokoban-7-1_4obstacles_10,23.032832622528076,OK,20088,304,22741,304,22552,1,2271,1,783,,0,149
Previous RL,4obstacles_10,sokoban-7-1_4obstacles_10,44.39431977272034,OK,21308,290,24320,293,43909,1,2249,1,1010,,0,139
DQN Agent 400e,4obstacles_2,sokoban-7-1_4obstacles_2,3.2493839263916016,OK,5009,402,5627,411,2783,1,535,1,239,,0,146
DQN Agent 1000e,4obstacles_2,sokoban-7-1_4obstacles_2,0.8814971446990967,OK,1036,170,1108,170,442,1,48,1,38,,0,153
Previous RL,4obstacles_2,sokoban-7-1_4obstacles_2,6.452829360961914,OK,9127,518,10276,535,6001,1,835,1,349,,0,150
DQN Agent 400e,4obstacles_3,sokoban-7-1_4obstacles_3,6.237177610397339,OK,7156,0,8213,0,5811,0,974,0,454,,0,148
DQN Agent 1000e,4obstacles_3,sokoban-7-1_4obstacles_3,4.046205997467041,OK,7156,0,8213,0,3619,0,1015,0,361,,0,142
Previous RL,4obstacles_3,sokoban-7-1_4obstacles_3,6.540390968322754,OK,7156,0,8213,0,6109,0,815,0,435,,0,153
DQN Agent 400e,4obstacles_4,sokoban-7-1_4obstacles_4,12.809195041656494,OK,10936,304,12401,311,12360,1,1240,1,487,,0,154
DQN Agent 1000e,4obstacles_4,sokoban-7-1_4obstacles_4,1.120128870010376,OK,2936,126,3194,126,678,1,199,1,158,,0,148
Previous RL,4obstacles_4,sokoban-7-1_4obstacles_4,1.084846019744873,OK,1098,122,1194,122,672,1,68,1,40,,0,148
DQN Agent 400e,4obstacles_5,sokoban-7-1_4obstacles_5,42.81036138534546,OK,20978,284,23999,287,42340,1,2649,1,1109,,0,144
DQN Agent 1000e,4obstacles_5,sokoban-7-1_4obstacles_5,15.149123668670654,OK,16794,570,18950,582,14646,1,1777,1,639,,0,154
Previous RL,4obstacles_5,sokoban-7-1_4obstacles_5,6.695284843444824,OK,9268,220,10482,226,6202,1,855,1,331,,0,153
DQN Agent 400e,4obstacles_6,sokoban-7-1_4obstacles_6,9.988375902175903,OK,10594,572,12071,583,9506,1,1303,1,631,,0,149
DQN Agent 1000e,4obstacles_6,sokoban-7-1_4obstacles_6,29.62133502960205,OK,23431,472,26455,482,29126,1,2458,1,957,,0,157
Previous RL,4obstacles_6,sokoban-7-1_4obstacles_6,32.14336609840393,OK,18557,596,21094,614,31668,1,1937,1,979,,0,158
DQN Agent 400e,4obstacles_7,sokoban-7-1_4obstacles_7,3.9328293800354004,OK,6012,230,6736,233,3466,1,637,1,265,,0,152
DQN Agent 1000e,4obstacles_7,sokoban-7-1_4obstacles_7,1.0968875885009766,OK,1696,206,1836,207,590,1,147,1,96,,0,174
Previous RL,4obstacles_7,sokoban-7-1_4obstacles_7,2.6408581733703613,OK,5110,188,5718,190,2180,1,434,1,220,,0,144
DQN Agent 400e,4obstacles_8,sokoban-7-1_4obstacles_8,13.17794919013977,OK,16147,280,18406,282,12673,1,1974,1,941,,0,170
DQN Agent 1000e,4obstacles_8,sokoban-7-1_4obstacles_8,2.4213662147521973,OK,10524,228,11696,228,1963,1,785,1,381,,0,159
Previous RL,4obstacles_8,sokoban-7-1_4obstacles_8,4.999890565872192,OK,8153,120,9172,121,4530,1,740,1,333,,0,152
DQN Agent 400e,4obstacles_9,sokoban-7-1_4obstacles_9,46.59837603569031,OK,21559,274,24664,279,46105,1,2814,1,1205,,0,149
DQN Agent 1000e,4obstacles_9,sokoban-7-1_4obstacles_9,15.589513063430786,OK,16945,262,19117,264,15133,1,1898,1,674,,0,151
Previous RL,4obstacles_9,sokoban-7-1_4obstacles_9,59.22792029380798,OK,22236,458,25430,464,58717,1,2415,1,1162,,0,151
