instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-6-1_0obstacles_1,10.851565599441528,OK,14638,584,16089,592,10414,1,1568,1,585,,0,113
sokoban-6-1_0obstacles_10,3.496657371520996,OK,7226,402,7881,404,2739,1,742,1,283,,0,124
sokoban-6-1_0obstacles_2,9.056466579437256,OK,14672,290,16122,291,8654,1,1568,1,587,,0,115
sokoban-6-1_0obstacles_3,19.039867162704468,OK,18632,354,20630,360,18601,1,2143,1,805,,0,116
sokoban-6-1_0obstacles_4,3.533064365386963,OK,6555,220,7000,221,2806,1,475,1,258,,0,120
sokoban-6-1_0obstacles_5,9.235472917556764,OK,14672,156,16121,157,8824,1,1543,1,587,,0,115
sokoban-6-1_0obstacles_6,1.4633920192718506,OK,3782,228,4024,229,1082,1,256,1,141,,0,112
sokoban-6-1_0obstacles_7,1.015235185623169,OK,1585,238,1683,239,626,1,106,1,56,,0,114
sokoban-6-1_0obstacles_8,8.354987859725952,OK,12714,262,13815,263,7944,1,1226,1,507,,0,114
sokoban-6-1_0obstacles_9,15.140196561813354,OK,16472,306,18200,310,14730,1,1877,1,706,,0,105
sokoban-6-1_1obstacles_1,9.450491905212402,OK,13696,498,14902,501,9039,1,1345,1,541,,0,114
sokoban-6-1_1obstacles_10,10.130444288253784,OK,18457,680,20292,690,9689,1,1920,1,741,,0,113
sokoban-6-1_1obstacles_2,0.9831972122192384,OK,1622,220,1726,221,622,1,107,1,61,,0,111
sokoban-6-1_1obstacles_3,3.1147773265838623,OK,7226,402,7881,404,2709,1,742,1,283,,0,119
sokoban-6-1_1obstacles_4,1.436424970626831,OK,3436,224,3670,225,1046,1,252,1,135,,0,111
sokoban-6-1_1obstacles_5,12.98766040802002,OK,16412,264,18140,267,12567,1,1866,1,705,,0,113
sokoban-6-1_1obstacles_6,4.081305503845215,OK,8341,490,9047,492,3463,1,792,1,318,,0,119
sokoban-6-1_1obstacles_7,18.557494401931763,OK,19170,308,21219,311,18135,1,2201,1,829,,0,109
sokoban-6-1_1obstacles_8,2.5229318141937256,OK,5938,384,6329,385,2123,1,419,1,234,,0,119
sokoban-6-1_1obstacles_9,2.2477469444274902,OK,5793,254,6189,255,1668,1,404,1,214,,0,113
sokoban-6-1_2obstacles_1,2.740134954452514,OK,5357,230,5932,230,2305,1,610,1,311,,0,133
sokoban-6-1_2obstacles_10,6.8107850551605225,OK,11404,612,12577,618,6381,1,1249,1,570,,0,117
sokoban-6-1_2obstacles_2,1.327610969543457,OK,4467,298,4718,299,945,1,276,1,158,,0,115
sokoban-6-1_2obstacles_3,1.944464445114136,OK,7016,374,7443,375,1519,1,445,1,294,,0,120
sokoban-6-1_2obstacles_4,7.080143928527832,OK,12136,406,13462,413,6648,1,1419,1,604,,0,121
sokoban-6-1_2obstacles_5,0.8076753616333008,OK,826,134,869,134,389,1,41,1,31,,0,123
sokoban-6-1_2obstacles_6,2.872142553329468,OK,9782,122,10542,123,2471,1,833,1,407,,0,118
sokoban-6-1_2obstacles_7,11.872998237609863,OK,15714,402,17384,405,11454,1,1852,1,743,,0,123
sokoban-6-1_2obstacles_8,2.4514195919036865,OK,5757,418,6202,419,1975,1,513,1,280,,0,120
sokoban-6-1_2obstacles_9,1.7295098304748535,OK,4079,382,4449,385,1312,1,426,1,162,,0,119
sokoban-6-1_3obstacles_1,1.364929437637329,OK,3147,196,3441,196,977,1,308,1,139,,0,128
sokoban-6-1_3obstacles_10,4.595215320587158,OK,8592,434,9416,440,4182,1,905,1,411,,0,112
sokoban-6-1_3obstacles_2,6.296330451965332,OK,10364,468,11475,476,5880,1,1190,1,476,,0,116
sokoban-6-1_3obstacles_3,3.7789723873138414,OK,8160,418,9062,423,3344,1,988,1,462,,0,121
sokoban-6-1_3obstacles_4,9.4189555644989,OK,14875,344,16541,346,8982,1,1826,1,779,,0,131
sokoban-6-1_3obstacles_5,5.440270900726318,OK,12020,486,13310,493,4994,1,1382,1,736,,0,118
sokoban-6-1_3obstacles_6,0.7996675968170166,OK,538,74,569,75,412,1,31,1,23,,0,127
sokoban-6-1_3obstacles_7,0.7685904502868652,OK,551,176,582,177,391,1,39,1,19,,0,123
sokoban-6-1_3obstacles_8,1.4382445812225342,OK,3093,180,3356,180,1070,1,293,1,157,,0,111
sokoban-6-1_3obstacles_9,0.923715114593506,OK,1224,122,1315,123,548,1,93,1,49,,0,119
sokoban-6-1_4obstacles_1,3.2596442699432373,OK,7400,478,8230,487,2846,1,895,1,486,,0,123
sokoban-6-1_4obstacles_10,1.560124158859253,OK,3257,294,3560,296,1172,1,312,1,177,,0,115
sokoban-6-1_4obstacles_2,10.20033860206604,OK,14098,308,16020,312,9767,1,2088,1,948,,0,119
sokoban-6-1_4obstacles_3,7.680791616439819,OK,11799,186,13203,187,7278,1,1593,1,708,,0,122
sokoban-6-1_4obstacles_4,2.1024515628814697,OK,4650,250,5204,253,1697,1,618,1,286,,0,120
sokoban-6-1_4obstacles_5,5.528717279434204,OK,9299,504,10411,510,5077,1,1234,1,572,,0,129
sokoban-6-1_4obstacles_6,10.558830738067629,OK,12944,564,14493,570,10113,1,1711,1,865,,0,116
sokoban-6-1_4obstacles_7,1.005143165588379,OK,1474,352,1598,355,517,1,136,1,74,,0,118
sokoban-6-1_4obstacles_8,0.6635689735412598,OK,18,0,19,0,337,0,2,0,4,,0,124
sokoban-6-1_4obstacles_9,1.426323413848877,OK,3264,146,3530,147,1055,1,282,1,141,,0,112
