Model,Scenario,instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
DQN Agent 400e,0obstacles_5,sokoban-5-1_0obstacles_5,3.699078321456909,OK,7624,264,8615,266,3303,1,920,1,412,,0,93
DQN Agent 1000e,0obstacles_5,sokoban-5-1_0obstacles_5,2.522365093231201,OK,5545,204,6256,206,2138,1,630,1,288,,0,96
Previous RL,0obstacles_5,sokoban-5-1_0obstacles_5,2.782113790512085,OK,6087,256,6802,259,2414,1,475,1,311,,0,96
RA,0obstacles_5,sokoban-5-1_0obstacles_5,11.69999361038208,OK,4982,254,5521,263,11350,1,441,1,222,,0,88
DQN Agent 400e,0obstacles_6,sokoban-5-1_0obstacles_6,0.729180097579956,OK,506,198,546,206,359,1,33,1,23,,0,99
DQN Agent 1000e,0obstacles_6,sokoban-5-1_0obstacles_6,1.1189579963684082,OK,2189,158,2471,161,801,1,246,1,110,,0,87
Previous RL,0obstacles_6,sokoban-5-1_0obstacles_6,0.8852267265319824,OK,1140,248,1244,256,538,1,70,1,53,,0,100
RA,0obstacles_6,sokoban-5-1_0obstacles_6,2.410388708114624,OK,768,194,834,200,2041,1,55,1,33,,0,102
DQN Agent 400e,0obstacles_7,sokoban-5-1_0obstacles_7,1.339827060699463,OK,3370,118,3778,118,1002,1,366,1,177,,0,91
DQN Agent 1000e,0obstacles_7,sokoban-5-1_0obstacles_7,1.4040412902832031,OK,3209,118,3618,118,1050,1,371,1,161,,0,92
Previous RL,0obstacles_7,sokoban-5-1_0obstacles_7,2.1224961280822754,OK,5035,152,5627,154,1770,1,386,1,248,,0,98
RA,0obstacles_7,sokoban-5-1_0obstacles_7,8.971445798873901,OK,4042,204,4450,207,8633,1,312,1,173,,0,92
DQN Agent 400e,0obstacles_8,sokoban-5-1_0obstacles_8,3.1410226821899414,OK,7590,124,8558,124,2737,1,864,1,408,,0,97
DQN Agent 1000e,0obstacles_8,sokoban-5-1_0obstacles_8,2.1031405925750732,OK,5640,272,6317,272,1725,1,579,1,282,,0,91
Previous RL,0obstacles_8,sokoban-5-1_0obstacles_8,0.7819302082061768,OK,650,84,690,86,441,1,26,1,23,,0,94
RA,0obstacles_8,sokoban-5-1_0obstacles_8,1.4907374382019043,OK,358,84,376,86,1132,1,15,1,13,,0,101
DQN Agent 400e,0obstacles_9,sokoban-5-1_0obstacles_9,0.8260259628295898,OK,1537,158,1666,161,472,1,114,1,76,,0,93
DQN Agent 1000e,0obstacles_9,sokoban-5-1_0obstacles_9,1.8411412239074707,OK,5612,92,6307,92,1495,1,611,1,274,,0,88
Previous RL,0obstacles_9,sokoban-5-1_0obstacles_9,0.9000046253204346,OK,1423,72,1538,72,567,1,75,1,54,,0,99
RA,0obstacles_9,sokoban-5-1_0obstacles_9,2.4304275512695312,OK,802,72,861,72,2081,1,45,1,31,,0,90
DQN Agent 400e,1obstacles_1,sokoban-5-1_1obstacles_1,2.76296067237854,OK,6129,256,6900,262,2389,1,714,1,324,,0,91
DQN Agent 1000e,1obstacles_1,sokoban-5-1_1obstacles_1,1.1937320232391357,OK,2540,126,2855,129,834,1,276,1,130,,0,95
Previous RL,1obstacles_1,sokoban-5-1_1obstacles_1,0.760204553604126,OK,687,138,748,142,430,1,41,1,27,,0,90
RA,1obstacles_1,sokoban-5-1_1obstacles_1,1.7696025371551514,OK,490,114,539,116,1426,1,40,1,24,,0,95
DQN Agent 400e,1obstacles_10,sokoban-5-1_1obstacles_10,0.911020040512085,OK,2331,86,2519,86,555,1,154,1,107,,0,92
DQN Agent 1000e,1obstacles_10,sokoban-5-1_1obstacles_10,2.578728199005127,OK,6468,86,7293,86,2224,1,739,1,336,,0,89
Previous RL,1obstacles_10,sokoban-5-1_1obstacles_10,1.6183557510375977,OK,4168,86,4620,86,1286,1,286,1,190,,0,89
RA,1obstacles_10,sokoban-5-1_1obstacles_10,6.62647008895874,OK,2996,86,3276,86,6290,1,220,1,118,,0,85
DQN Agent 400e,1obstacles_2,sokoban-5-1_1obstacles_2,1.3523752689361572,OK,4467,192,4963,196,989,1,414,1,229,,0,92
DQN Agent 1000e,1obstacles_2,sokoban-5-1_1obstacles_2,0.9486489295959473,OK,1612,136,1805,137,597,1,163,1,78,,0,91
Previous RL,1obstacles_2,sokoban-5-1_1obstacles_2,1.7290668487548828,OK,4321,236,4745,242,1377,1,273,1,208,,0,96
RA,1obstacles_2,sokoban-5-1_1obstacles_2,7.890964508056641,OK,3364,172,3698,176,7535,1,281,1,157,,0,100
DQN Agent 400e,1obstacles_3,sokoban-5-1_1obstacles_3,0.9085781574249268,OK,2059,128,2237,130,553,1,154,1,101,,0,101
DQN Agent 1000e,1obstacles_3,sokoban-5-1_1obstacles_3,0.8087344169616699,OK,1266,84,1395,84,475,1,104,1,54,,0,84
Previous RL,1obstacles_3,sokoban-5-1_1obstacles_3,1.092045783996582,OK,2595,96,2834,97,767,1,151,1,109,,0,86
RA,1obstacles_3,sokoban-5-1_1obstacles_3,4.325584411621094,OK,1748,96,1888,97,3978,1,109,1,61,,0,87
DQN Agent 400e,1obstacles_4,sokoban-5-1_1obstacles_4,0.698411226272583,OK,278,40,292,40,312,1,9,1,11,,0,101
DQN Agent 1000e,1obstacles_4,sokoban-5-1_1obstacles_4,0.7559378147125244,OK,936,104,1039,104,420,1,87,1,45,,0,84
Previous RL,1obstacles_4,sokoban-5-1_1obstacles_4,0.6332457065582275,OK,170,40,180,40,312,1,7,1,9,,0,90
RA,1obstacles_4,sokoban-5-1_1obstacles_4,1.0514030456542969,OK,114,40,119,40,696,1,4,1,6,,0,96
DQN Agent 400e,1obstacles_5,sokoban-5-1_1obstacles_5,0.6466331481933594,OK,390,108,425,111,309,1,26,1,20,,0,88
DQN Agent 1000e,1obstacles_5,sokoban-5-1_1obstacles_5,0.6295895576477051,OK,183,72,194,72,288,1,8,1,5,,0,88
Previous RL,1obstacles_5,sokoban-5-1_1obstacles_5,0.7154903411865234,OK,504,96,554,98,387,1,34,1,22,,0,90
RA,1obstacles_5,sokoban-5-1_1obstacles_5,1.6596884727478027,OK,408,72,445,72,1292,1,32,1,18,,0,100
DQN Agent 400e,1obstacles_6,sokoban-5-1_1obstacles_6,0.7459816932678223,OK,909,138,981,138,385,1,62,1,40,,0,96
DQN Agent 1000e,1obstacles_6,sokoban-5-1_1obstacles_6,3.502552032470703,OK,7735,194,8721,197,3090,1,876,1,390,,0,98
Previous RL,1obstacles_6,sokoban-5-1_1obstacles_6,2.2016782760620117,OK,5020,194,5608,195,1824,1,381,1,248,,0,97
RA,1obstacles_6,sokoban-5-1_1obstacles_6,9.453232288360596,OK,4058,152,4466,154,9095,1,327,1,174,,0,98
DQN Agent 400e,1obstacles_7,sokoban-5-1_1obstacles_7,0.8351449966430664,OK,1681,116,1807,116,489,1,103,1,72,,0,95
DQN Agent 1000e,1obstacles_7,sokoban-5-1_1obstacles_7,1.2825064659118652,OK,3138,200,3528,200,943,1,347,1,159,,0,97
Previous RL,1obstacles_7,sokoban-5-1_1obstacles_7,1.7700471878051758,OK,4271,96,4775,96,1427,1,322,1,202,,0,89
RA,1obstacles_7,sokoban-5-1_1obstacles_7,7.328688144683838,OK,3192,96,3502,96,6987,1,247,1,119,,0,97
DQN Agent 400e,1obstacles_8,sokoban-5-1_1obstacles_8,0.6407978534698486,OK,327,60,344,60,301,1,12,1,12,,0,92
DQN Agent 1000e,1obstacles_8,sokoban-5-1_1obstacles_8,1.0371778011322021,OK,1987,144,2231,144,680,1,219,1,103,,0,100
Previous RL,1obstacles_8,sokoban-5-1_1obstacles_8,0.7864100933074951,OK,641,60,680,60,446,1,25,1,23,,0,99
RA,1obstacles_8,sokoban-5-1_1obstacles_8,1.5335707664489746,OK,388,60,412,60,1197,1,20,1,18,,0,88
DQN Agent 400e,1obstacles_9,sokoban-5-1_1obstacles_9,0.788985013961792,OK,1324,50,1430,50,450,1,89,1,59,,0,83
DQN Agent 1000e,1obstacles_9,sokoban-5-1_1obstacles_9,0.7805342674255371,OK,952,70,1067,70,447,1,99,1,47,,0,86
Previous RL,1obstacles_9,sokoban-5-1_1obstacles_9,0.6652812957763672,OK,249,50,267,50,345,1,12,1,13,,0,91
RA,1obstacles_9,sokoban-5-1_1obstacles_9,1.0806710720062256,OK,156,50,166,50,744,1,9,1,7,,0,88
DQN Agent 400e,2obstacles_1,sokoban-5-1_2obstacles_1,0.6382815837860107,OK,280,30,300,30,280,1,19,1,18,,0,108
DQN Agent 1000e,2obstacles_1,sokoban-5-1_2obstacles_1,0.5666000843048096,OK,42,30,43,30,242,1,1,1,3,,0,91
Previous RL,2obstacles_1,sokoban-5-1_2obstacles_1,0.6350791454315186,OK,107,30,110,30,307,1,2,1,7,,0,92
RA,2obstacles_1,sokoban-5-1_2obstacles_1,0.9731400012969971,OK,86,30,88,30,628,1,2,1,6,,0,91
DQN Agent 400e,2obstacles_10,sokoban-5-1_2obstacles_10,0.6856174468994141,OK,594,126,646,127,351,1,51,1,42,,0,91
DQN Agent 1000e,2obstacles_10,sokoban-5-1_2obstacles_10,1.2752351760864258,OK,2828,244,3176,245,915,1,330,1,197,,0,93
Previous RL,2obstacles_10,sokoban-5-1_2obstacles_10,1.1730327606201172,OK,2317,126,2546,127,836,1,178,1,153,,0,87
RA,2obstacles_10,sokoban-5-1_2obstacles_10,4.503469228744507,OK,1784,204,1961,207,4166,1,165,1,108,,0,90
DQN Agent 400e,2obstacles_2,sokoban-5-1_2obstacles_2,3.4361519813537598,OK,7510,116,8544,117,3023,1,1032,1,489,,0,107
DQN Agent 1000e,2obstacles_2,sokoban-5-1_2obstacles_2,1.0100088119506836,OK,1658,94,1873,94,653,1,214,1,97,,0,104
Previous RL,2obstacles_2,sokoban-5-1_2obstacles_2,1.147031307220459,OK,2540,94,2794,94,802,1,183,1,121,,0,91
RA,2obstacles_2,sokoban-5-1_2obstacles_2,5.055558443069458,OK,2066,94,2253,94,4702,1,147,1,85,,0,98
DQN Agent 400e,2obstacles_3,sokoban-5-1_2obstacles_3,1.6020958423614502,OK,5058,116,5685,119,1217,1,598,1,342,,0,89
DQN Agent 1000e,2obstacles_3,sokoban-5-1_2obstacles_3,0.7120206356048584,OK,263,104,291,106,371,1,24,1,12,,0,84
Previous RL,2obstacles_3,sokoban-5-1_2obstacles_3,0.8006532192230225,OK,623,128,675,132,471,1,43,1,25,,0,86
RA,2obstacles_3,sokoban-5-1_2obstacles_3,1.6439945697784424,OK,422,128,461,132,1296,1,34,1,22,,0,90
DQN Agent 400e,2obstacles_4,sokoban-5-1_2obstacles_4,0.762213945388794,OK,822,126,898,128,412,1,69,1,57,,0,98
DQN Agent 1000e,2obstacles_4,sokoban-5-1_2obstacles_4,1.3176069259643555,OK,3041,192,3414,193,978,1,344,1,203,,0,87
Previous RL,2obstacles_4,sokoban-5-1_2obstacles_4,0.8467400074005127,OK,1248,106,1348,108,520,1,75,1,58,,0,94
RA,2obstacles_4,sokoban-5-1_2obstacles_4,2.2511281967163086,OK,732,106,795,108,1901,1,50,1,32,,0,95
DQN Agent 400e,2obstacles_5,sokoban-5-1_2obstacles_5,0.6919760704040527,OK,334,108,369,112,345,1,32,1,21,,0,90
DQN Agent 1000e,2obstacles_5,sokoban-5-1_2obstacles_5,4.526259422302246,OK,7592,108,8639,112,4148,1,1003,1,537,,0,90
Previous RL,2obstacles_5,sokoban-5-1_2obstacles_5,0.6721832752227783,OK,287,84,314,86,325,1,21,1,16,,0,104
RA,2obstacles_5,sokoban-5-1_2obstacles_5,1.2895750999450684,OK,249,84,271,86,952,1,19,1,13,,0,86
DQN Agent 400e,2obstacles_6,sokoban-5-1_2obstacles_6,1.3866729736328125,OK,4055,318,4499,321,1025,1,448,1,284,,0,85
DQN Agent 1000e,2obstacles_6,sokoban-5-1_2obstacles_6,1.6696531772613525,OK,4119,256,4616,258,1310,1,474,1,272,,0,87
Previous RL,2obstacles_6,sokoban-5-1_2obstacles_6,1.1066038608551025,OK,2079,150,2322,153,764,1,190,1,139,,0,92
RA,2obstacles_6,sokoban-5-1_2obstacles_6,4.333014011383057,OK,1659,242,1836,246,3980,1,159,1,98,,0,90
DQN Agent 400e,2obstacles_7,sokoban-5-1_2obstacles_7,0.6952056884765625,OK,434,140,470,143,350,1,31,1,25,,0,90
DQN Agent 1000e,2obstacles_7,sokoban-5-1_2obstacles_7,1.1072309017181396,OK,2610,168,2924,168,763,1,289,1,159,,0,90
Previous RL,2obstacles_7,sokoban-5-1_2obstacles_7,0.9873943328857422,OK,2065,104,2272,104,672,1,149,1,107,,0,85
RA,2obstacles_7,sokoban-5-1_2obstacles_7,4.015220642089844,OK,1544,116,1685,117,3677,1,119,1,67,,0,91
DQN Agent 400e,2obstacles_8,sokoban-5-1_2obstacles_8,0.649320125579834,OK,327,52,359,53,299,1,27,1,21,,0,97
DQN Agent 1000e,2obstacles_8,sokoban-5-1_2obstacles_8,0.5844869613647461,OK,80,40,84,40,256,1,3,1,3,,0,96
Previous RL,2obstacles_8,sokoban-5-1_2obstacles_8,0.625995397567749,OK,168,40,178,40,310,1,7,1,9,,0,86
RA,2obstacles_8,sokoban-5-1_2obstacles_8,1.0083942413330078,OK,112,40,116,40,679,1,3,1,7,,0,90
DQN Agent 400e,2obstacles_9,sokoban-5-1_2obstacles_9,0.6748898029327393,OK,434,104,469,104,322,1,32,1,28,,0,90
DQN Agent 1000e,2obstacles_9,sokoban-5-1_2obstacles_9,1.2806117534637451,OK,3157,220,3554,221,922,1,364,1,205,,0,88
Previous RL,2obstacles_9,sokoban-5-1_2obstacles_9,1.0545856952667236,OK,2124,104,2348,104,729,1,156,1,105,,0,90
RA,2obstacles_9,sokoban-5-1_2obstacles_9,4.401580095291138,OK,1699,104,1854,104,4059,1,131,1,85,,0,96
DQN Agent 400e,3obstacles_1,sokoban-5-1_3obstacles_1,2.6980326175689697,OK,6936,0,7852,0,2364,0,957,0,633,,0,90
DQN Agent 1000e,3obstacles_1,sokoban-5-1_3obstacles_1,3.238969564437866,OK,6936,0,7852,0,2917,0,948,0,632,,0,88
Previous RL,3obstacles_1,sokoban-5-1_3obstacles_1,3.456756591796875,OK,6936,0,7852,0,3125,0,763,0,607,,0,84
RA,3obstacles_1,sokoban-5-1_3obstacles_1,16.05878782272339,OK,6936,0,7852,0,15704,0,917,0,636,,0,101
DQN Agent 400e,3obstacles_10,sokoban-5-1_3obstacles_10,1.0528693199157715,OK,2472,126,2765,128,706,1,318,1,202,,0,90
DQN Agent 1000e,3obstacles_10,sokoban-5-1_3obstacles_10,0.6577250957489014,OK,381,114,424,115,320,1,43,1,28,,0,90
Previous RL,3obstacles_10,sokoban-5-1_3obstacles_10,0.7994697093963623,OK,780,114,845,115,480,1,57,1,54,,0,90
RA,3obstacles_10,sokoban-5-1_3obstacles_10,1.857809066772461,OK,525,126,578,128,1526,1,49,1,42,,0,89
DQN Agent 400e,3obstacles_2,sokoban-5-1_3obstacles_2,0.6895847320556641,OK,634,94,693,94,341,1,54,1,45,,0,90
DQN Agent 1000e,3obstacles_2,sokoban-5-1_3obstacles_2,1.2755017280578613,OK,2455,94,2755,94,918,1,339,1,212,,0,109
Previous RL,3obstacles_2,sokoban-5-1_3obstacles_2,0.7785811424255371,OK,706,94,781,94,450,1,67,1,62,,0,85
RA,3obstacles_2,sokoban-5-1_3obstacles_2,1.9701488018035889,OK,599,94,660,94,1630,1,60,1,50,,0,95
DQN Agent 400e,3obstacles_3,sokoban-5-1_3obstacles_3,3.494407892227173,OK,7173,0,8144,0,3121,0,981,0,606,,0,92
DQN Agent 1000e,3obstacles_3,sokoban-5-1_3obstacles_3,3.651939868927002,OK,7173,0,8144,0,3245,0,988,0,607,,0,96
Previous RL,3obstacles_3,sokoban-5-1_3obstacles_3,3.77651047706604,OK,7173,0,8144,0,3436,0,798,0,583,,0,88
RA,3obstacles_3,sokoban-5-1_3obstacles_3,17.757981300354004,OK,7173,0,8144,0,17447,0,908,0,610,,0,90
DQN Agent 400e,3obstacles_4,sokoban-5-1_3obstacles_4,1.846257209777832,OK,4693,352,5280,358,1467,1,555,1,314,,0,89
DQN Agent 1000e,3obstacles_4,sokoban-5-1_3obstacles_4,2.6408820152282715,OK,6129,400,6951,405,2278,1,785,1,441,,0,96
Previous RL,3obstacles_4,sokoban-5-1_3obstacles_4,2.3638830184936523,OK,5039,378,5693,387,2000,1,532,1,329,,0,87
RA,3obstacles_4,sokoban-5-1_3obstacles_4,11.249898433685303,OK,4660,390,5258,400,10864,1,546,1,310,,0,91
DQN Agent 400e,3obstacles_5,sokoban-5-1_3obstacles_5,1.2804322242736816,OK,3043,146,3435,148,891,1,414,1,244,,0,96
DQN Agent 1000e,3obstacles_5,sokoban-5-1_3obstacles_5,0.6427750587463379,OK,334,122,367,122,297,1,39,1,27,,0,98
Previous RL,3obstacles_5,sokoban-5-1_3obstacles_5,1.0871350765228271,OK,1966,134,2156,135,730,1,149,1,132,,0,93
RA,3obstacles_5,sokoban-5-1_3obstacles_5,3.5370333194732666,OK,1303,198,1419,201,3167,1,102,1,85,,0,90
DQN Agent 400e,3obstacles_6,sokoban-5-1_3obstacles_6,0.7793400287628174,OK,349,140,385,145,442,1,29,1,25,,0,95
DQN Agent 1000e,3obstacles_6,sokoban-5-1_3obstacles_6,0.8574261665344238,OK,920,104,1044,106,517,1,115,1,57,,0,94
Previous RL,3obstacles_6,sokoban-5-1_3obstacles_6,0.7682836055755615,OK,437,140,487,145,442,1,42,1,24,,0,90
RA,3obstacles_6,sokoban-5-1_3obstacles_6,1.5149385929107666,OK,356,104,394,106,1183,1,32,1,20,,0,86
DQN Agent 400e,3obstacles_7,sokoban-5-1_3obstacles_7,1.206646203994751,OK,2718,0,3092,0,903,0,385,0,204,,0,86
DQN Agent 1000e,3obstacles_7,sokoban-5-1_3obstacles_7,1.2177648544311523,OK,2718,0,3092,0,913,0,372,0,208,,0,89
Previous RL,3obstacles_7,sokoban-5-1_3obstacles_7,1.3932368755340576,OK,2718,0,3092,0,1056,0,312,0,194,,0,98
RA,3obstacles_7,sokoban-5-1_3obstacles_7,6.892712831497192,OK,2718,0,3092,0,6597,0,372,0,205,,0,95
DQN Agent 400e,3obstacles_8,sokoban-5-1_3obstacles_8,0.8295457363128662,OK,325,96,357,99,467,1,27,1,23,,0,97
DQN Agent 1000e,3obstacles_8,sokoban-5-1_3obstacles_8,1.604975938796997,OK,3707,96,4188,99,1221,1,492,1,294,,0,96
Previous RL,3obstacles_8,sokoban-5-1_3obstacles_8,0.7841103076934814,OK,282,72,309,73,456,1,22,1,17,,0,97
RA,3obstacles_8,sokoban-5-1_3obstacles_8,1.1433401107788086,OK,194,84,210,86,818,1,16,1,12,,0,86
DQN Agent 400e,3obstacles_9,sokoban-5-1_3obstacles_9,0.9492590427398682,OK,2152,134,2376,134,599,1,235,1,156,,0,98
DQN Agent 1000e,3obstacles_9,sokoban-5-1_3obstacles_9,1.4585270881652832,OK,2872,94,3247,94,1087,1,390,1,238,,0,93
Previous RL,3obstacles_9,sokoban-5-1_3obstacles_9,1.081758737564087,OK,2001,94,2223,94,726,1,177,1,120,,0,95
RA,3obstacles_9,sokoban-5-1_3obstacles_9,3.648275375366211,OK,1345,94,1476,94,3288,1,114,1,72,,0,109
DQN Agent 400e,4obstacles_1,sokoban-5-1_4obstacles_1,1.4069466590881348,OK,3220,178,3648,180,1028,1,430,1,233,,0,98
DQN Agent 1000e,4obstacles_1,sokoban-5-1_4obstacles_1,1.6342875957489014,OK,3937,288,4463,293,1273,1,488,1,293,,0,90
Previous RL,4obstacles_1,sokoban-5-1_4obstacles_1,1.2662925720214844,OK,2941,178,3249,180,907,1,241,1,168,,0,106
RA,4obstacles_1,sokoban-5-1_4obstacles_1,5.3176281452178955,OK,2179,146,2395,147,4962,1,188,1,121,,0,103
DQN Agent 400e,4obstacles_10,sokoban-5-1_4obstacles_10,0.7934613227844238,OK,1023,106,1111,106,443,1,96,1,68,,0,102
DQN Agent 1000e,4obstacles_10,sokoban-5-1_4obstacles_10,1.1059658527374268,OK,2543,150,2845,150,772,1,313,1,205,,0,91
Previous RL,4obstacles_10,sokoban-5-1_4obstacles_10,1.3412554264068604,OK,2796,106,3105,106,1002,1,272,1,205,,0,89
RA,4obstacles_10,sokoban-5-1_4obstacles_10,5.7489447593688965,OK,2363,168,2620,169,5393,1,251,1,172,,0,99
DQN Agent 400e,4obstacles_2,sokoban-5-1_4obstacles_2,1.3071520328521729,OK,2932,0,3328,0,950,0,416,0,271,,0,99
DQN Agent 1000e,4obstacles_2,sokoban-5-1_4obstacles_2,1.2839906215667725,OK,2932,0,3328,0,958,0,437,0,275,,0,106
Previous RL,4obstacles_2,sokoban-5-1_4obstacles_2,1.4866397380828857,OK,2932,0,3328,0,1157,0,343,0,257,,0,93
RA,4obstacles_2,sokoban-5-1_4obstacles_2,6.783470153808594,OK,2932,0,3328,0,6477,0,385,0,275,,0,89
DQN Agent 400e,4obstacles_3,sokoban-5-1_4obstacles_3,1.5759003162384033,OK,3838,0,4340,0,1216,0,544,0,355,,0,94
DQN Agent 1000e,4obstacles_3,sokoban-5-1_4obstacles_3,1.58624267578125,OK,3838,0,4340,0,1246,0,528,0,358,,0,98
Previous RL,4obstacles_3,sokoban-5-1_4obstacles_3,1.8692207336425781,OK,3838,0,4340,0,1547,0,447,0,341,,0,89
RA,4obstacles_3,sokoban-5-1_4obstacles_3,8.745218276977539,OK,3838,0,4340,0,8440,0,519,0,357,,0,90
DQN Agent 400e,4obstacles_4,sokoban-5-1_4obstacles_4,0.9061181545257568,OK,1523,148,1693,148,544,1,170,1,124,,0,97
DQN Agent 1000e,4obstacles_4,sokoban-5-1_4obstacles_4,0.9898638725280762,OK,1840,148,2070,148,653,1,245,1,158,,0,86
Previous RL,4obstacles_4,sokoban-5-1_4obstacles_4,1.006589412689209,OK,1687,148,1895,148,665,1,184,1,151,,0,89
RA,4obstacles_4,sokoban-5-1_4obstacles_4,3.9851598739624023,OK,1584,148,1774,148,3612,1,200,1,143,,0,110
DQN Agent 400e,4obstacles_5,sokoban-5-1_4obstacles_5,2.324164628982544,OK,5158,0,5840,0,1987,0,757,0,509,,0,97
DQN Agent 1000e,4obstacles_5,sokoban-5-1_4obstacles_5,2.2251172065734863,OK,5158,0,5840,0,1892,0,760,0,513,,0,95
Previous RL,4obstacles_5,sokoban-5-1_4obstacles_5,2.3816747665405273,OK,5158,0,5840,0,2060,0,601,0,481,,0,98
RA,4obstacles_5,sokoban-5-1_4obstacles_5,11.864407539367676,OK,5158,0,5840,0,11512,0,661,0,510,,0,102
DQN Agent 400e,4obstacles_6,sokoban-5-1_4obstacles_6,1.0580940246582031,OK,2200,116,2468,116,693,1,256,1,162,,0,93
DQN Agent 1000e,4obstacles_6,sokoban-5-1_4obstacles_6,1.2299065589904785,OK,2246,116,2533,116,867,1,284,1,169,,0,99
Previous RL,4obstacles_6,sokoban-5-1_4obstacles_6,1.2073640823364258,OK,2366,116,2647,116,856,1,229,1,146,,0,103
RA,4obstacles_6,sokoban-5-1_4obstacles_6,4.733958721160889,OK,1955,116,2156,116,4376,1,181,1,112,,0,98
DQN Agent 400e,4obstacles_7,sokoban-5-1_4obstacles_7,0.810683012008667,OK,1162,0,1318,0,497,0,179,0,102,,0,99
DQN Agent 1000e,4obstacles_7,sokoban-5-1_4obstacles_7,0.8570942878723145,OK,1162,0,1318,0,559,0,179,0,104,,0,93
Previous RL,4obstacles_7,sokoban-5-1_4obstacles_7,0.9114007949829102,OK,1162,0,1318,0,616,0,137,0,98,,0,87
RA,4obstacles_7,sokoban-5-1_4obstacles_7,3.089937448501587,OK,1162,0,1318,0,2770,0,158,0,102,,0,97
DQN Agent 400e,4obstacles_8,sokoban-5-1_4obstacles_8,1.6775145530700684,OK,4586,0,5179,0,1356,0,667,0,454,,0,89
DQN Agent 1000e,4obstacles_8,sokoban-5-1_4obstacles_8,1.8109631538391113,OK,4586,0,5179,0,1462,0,672,0,459,,0,106
Previous RL,4obstacles_8,sokoban-5-1_4obstacles_8,1.9895427227020264,OK,4586,0,5179,0,1675,0,544,0,437,,0,88
RA,4obstacles_8,sokoban-5-1_4obstacles_8,12.030978441238403,OK,4586,0,5179,0,11726,0,594,0,456,,0,85
DQN Agent 400e,4obstacles_9,sokoban-5-1_4obstacles_9,1.1386616230010986,OK,2252,0,2555,0,823,0,328,0,193,,0,90
DQN Agent 1000e,4obstacles_9,sokoban-5-1_4obstacles_9,1.1696856021881104,OK,2252,0,2555,0,835,0,317,0,195,,0,99
