instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-6-1_0obstacles_1,11.097480058670044,OK,11419,270,12898,273,10576,1,956,1,440,,0,118
sokoban-6-1_0obstacles_10,1.47058367729187,OK,2997,94,3310,94,1096,1,197,1,101,,0,120
sokoban-6-1_0obstacles_2,24.30664014816284,OK,15956,154,18159,154,23857,1,1472,1,663,,0,127
sokoban-6-1_0obstacles_3,1.4398677349090576,OK,2998,118,3303,120,1025,1,193,1,101,,0,120
sokoban-6-1_0obstacles_4,1.5120673179626465,OK,3295,140,3634,143,1110,1,216,1,102,,0,122
sokoban-6-1_0obstacles_5,1.3674180507659912,OK,2518,230,2777,238,972,1,166,1,98,,0,134
sokoban-6-1_0obstacles_6,1.1898884773254397,OK,1781,128,1957,131,820,1,110,1,48,,0,122
sokoban-6-1_0obstacles_7,1.0917551517486572,OK,1571,248,1741,256,717,1,111,1,54,,0,116
sokoban-6-1_0obstacles_8,3.3840672969818115,OK,5868,130,6522,132,2954,1,407,1,196,,0,110
sokoban-6-1_0obstacles_9,1.433140516281128,OK,3258,116,3578,117,1058,1,203,1,102,,0,116
sokoban-6-1_1obstacles_1,18.06338620185852,OK,13760,666,15587,678,17642,1,1207,1,561,,0,120
sokoban-6-1_1obstacles_10,0.8609864711761475,OK,536,198,608,207,509,1,50,1,21,,0,112
sokoban-6-1_1obstacles_2,3.326560735702514,OK,6395,128,7160,128,2921,1,485,1,235,,0,118
sokoban-6-1_1obstacles_3,1.389122486114502,OK,2997,94,3310,94,1021,1,197,1,101,,0,115
sokoban-6-1_1obstacles_4,11.456425428390505,OK,11974,330,13519,335,11047,1,1006,1,463,,0,125
sokoban-6-1_1obstacles_5,1.4903135299682615,OK,3122,230,3449,238,1112,1,210,1,108,,0,120
sokoban-6-1_1obstacles_6,1.4169583320617676,OK,2959,118,3247,120,1013,1,183,1,101,,0,115
sokoban-6-1_1obstacles_7,0.8065986633300781,OK,346,140,376,145,441,1,20,1,15,,0,116
sokoban-6-1_1obstacles_8,1.5087924003601074,OK,3326,152,3682,156,1137,1,226,1,102,,0,112
sokoban-6-1_1obstacles_9,12.071645736694336,OK,12393,444,13989,458,11624,1,1040,1,476,,0,118
sokoban-6-1_2obstacles_1,2.4061264991760254,OK,4316,226,4831,229,2017,1,382,1,229,,0,116
sokoban-6-1_2obstacles_10,1.335810661315918,OK,2327,198,2576,203,943,1,184,1,119,,0,120
sokoban-6-1_2obstacles_2,2.634317874908448,OK,6078,336,6797,343,2206,1,510,1,264,,0,131
sokoban-6-1_2obstacles_3,16.075263738632202,OK,14440,510,16431,520,15647,1,1475,1,842,,0,121
sokoban-6-1_2obstacles_4,3.9507107734680176,OK,7094,342,7927,349,3430,1,587,1,300,,0,115
sokoban-6-1_2obstacles_5,1.3118362426757812,OK,2505,126,2787,127,949,1,200,1,110,,0,112
sokoban-6-1_2obstacles_6,1.0155599117279053,OK,807,194,893,201,640,1,61,1,32,,0,113
sokoban-6-1_2obstacles_7,3.989290952682495,OK,7038,234,7925,237,3558,1,605,1,293,,0,124
sokoban-6-1_2obstacles_8,6.940134763717651,OK,8856,356,9966,363,6462,1,815,1,485,,0,127
sokoban-6-1_2obstacles_9,1.5248920917510986,OK,3357,294,3661,305,1134,1,195,1,127,,0,125
sokoban-6-1_3obstacles_1,1.1224775314331057,OK,1941,188,2132,191,753,1,138,1,90,,0,121
sokoban-6-1_3obstacles_10,1.1477820873260498,OK,1874,104,2074,104,710,1,152,1,101,,0,117
sokoban-6-1_3obstacles_2,1.001659870147705,OK,1086,96,1200,97,609,1,80,1,36,,0,125
sokoban-6-1_3obstacles_3,3.973977088928223,OK,3944,258,4429,263,3524,1,373,1,219,,0,124
sokoban-6-1_3obstacles_4,13.728391647338867,OK,13055,458,14881,470,13289,1,1387,1,665,,0,121
sokoban-6-1_3obstacles_5,6.294809341430664,OK,8989,446,10168,456,5864,1,882,1,474,,0,130
sokoban-6-1_3obstacles_6,0.7494699954986572,OK,398,86,441,88,385,1,32,1,21,,0,117
sokoban-6-1_3obstacles_7,1.256824970245361,OK,2398,148,2649,150,882,1,185,1,102,,0,119
sokoban-6-1_3obstacles_8,2.4941325187683105,OK,5092,116,5672,116,2068,1,432,1,230,,0,118
sokoban-6-1_3obstacles_9,0.8837008476257324,OK,802,174,874,181,493,1,58,1,33,,0,121
sokoban-6-1_4obstacles_1,3.968961715698242,OK,7754,412,8755,423,3563,1,817,1,523,,0,122
sokoban-6-1_4obstacles_10,1.3711156845092771,OK,2384,146,2669,148,975,1,231,1,142,,0,123
