episode,starting_total_steps,starting_epsilon,is_win,avg_loss,reward,win,steps,composition_size
0,0,1.0,False,0.0,-572.239999999999,False,124,"(0, 0)"
1,0,0.9972112676056338,False,0.0,-722.239999999999,False,124,"(0, 0)"
2,0,0.9944225352112676,False,8.172798572048064,-977.239999999999,False,124,"(0, 0)"
3,0,0.9916338028169014,True,8.228075622331978,142.99,True,101,"(0, 0)"
4,0,0.9888450704225352,False,7.17801320937372,-447.23999999999916,False,124,"(0, 0)"
5,0,0.986056338028169,False,5.72417817577239,-1317.2399999999993,False,124,"(0, 0)"
6,0,0.9832676056338028,False,5.598377633479334,-317.2399999999991,False,124,"(0, 0)"
7,0,0.9804788732394366,True,4.901828630025997,-276.8599999999996,True,86,"(0, 0)"
8,0,0.9776901408450704,False,4.78952855256296,-1252.239999999999,False,124,"(0, 0)"
9,0,0.9749014084507043,True,4.5683063254298935,-24.82999999999994,True,83,"(0, 0)"
10,0,0.972112676056338,False,4.429384771854647,-957.2399999999991,False,124,"(0, 0)"
11,0,0.9693239436619718,False,4.341136609354327,-232.23999999999984,False,124,"(0, 0)"
12,0,0.9665352112676057,False,4.2200814524004535,-447.23999999999916,False,124,"(0, 0)"
13,0,0.9637464788732394,False,4.625643372535706,-1317.239999999999,False,124,"(0, 0)"
14,0,0.9609577464788732,False,4.763044224631402,-807.239999999999,False,124,"(0, 0)"
15,0,0.958169014084507,True,5.069095795804804,-276.6599999999996,True,66,"(0, 0)"
16,0,0.9553802816901409,True,4.735629126137378,58.9800000000001,True,102,"(0, 0)"
17,0,0.9525915492957746,False,4.129067641112112,-402.2399999999991,False,124,"(0, 0)"
18,0,0.9498028169014084,False,3.8661161747670945,-1167.239999999999,False,124,"(0, 0)"
19,0,0.9470140845070423,True,3.771155685913272,59.179999999999986,True,82,"(0, 0)"
20,0,0.944225352112676,False,3.693871445232822,-402.2399999999999,False,124,"(0, 0)"
21,0,0.9414366197183098,True,3.7859195877866045,59.17999999999992,True,82,"(0, 0)"
22,0,0.9386478873239437,False,3.5955731945653118,-1252.239999999999,False,124,"(0, 0)"
23,0,0.9358591549295775,False,3.5679368674755096,-892.2399999999992,False,124,"(0, 0)"
24,0,0.9330704225352113,False,3.441900107168382,-402.239999999999,False,124,"(0, 0)"
25,0,0.930281690140845,False,3.716554901292247,-552.2399999999992,False,124,"(0, 0)"
26,0,0.9274929577464789,False,3.6108232948087875,-467.23999999999904,False,124,"(0, 0)"
27,0,0.9247042253521127,False,3.711126841845051,-807.239999999999,False,124,"(0, 0)"
28,0,0.9219154929577464,False,3.726794687970992,-467.239999999999,False,124,"(0, 0)"
29,0,0.9191267605633803,False,3.3624614525225853,-657.2399999999992,False,124,"(0, 0)"
30,0,0.9163380281690141,False,3.419120346346209,-382.2399999999993,False,124,"(0, 0)"
31,0,0.9135492957746479,False,3.4030034897788877,-467.2399999999992,False,124,"(0, 0)"
32,0,0.9107605633802817,True,3.386332335756786,-360.6699999999995,True,67,"(0, 0)"
33,0,0.9079718309859155,False,3.6888574746347245,-277.23999999999927,False,124,"(0, 0)"
34,0,0.9051830985915493,False,3.3072712623303935,-277.239999999999,False,124,"(0, 0)"
35,0,0.9023943661971832,False,3.595595043513083,-552.239999999999,False,124,"(0, 0)"
36,0,0.8996056338028169,False,3.6538083707132647,-42.24000000000005,False,124,"(0, 0)"
37,0,0.8968169014084507,False,3.5251629525615322,-977.239999999999,False,124,"(0, 0)"
38,0,0.8940281690140846,False,3.7155997214778775,-1062.239999999999,False,124,"(0, 0)"
39,0,0.8912394366197183,True,3.547182572575716,-109.03999999999981,True,104,"(0, 0)"
40,0,0.8884507042253521,False,3.594333710209016,-572.2399999999992,False,124,"(0, 0)"
41,0,0.8856619718309859,True,3.6093256076176963,-24.630000000000123,True,63,"(0, 0)"
42,0,0.8828732394366198,True,3.548151107061477,-193.04999999999927,True,105,"(0, 0)"
43,0,0.8800845070422535,False,3.6115255038584433,-807.2399999999997,False,124,"(0, 0)"
44,0,0.8772957746478873,False,3.624113016551541,-467.239999999999,False,124,"(0, 0)"
45,0,0.8745070422535212,True,3.6184775758357275,-108.8399999999997,True,84,"(0, 0)"
46,0,0.871718309859155,True,3.4931490757886103,-192.84999999999962,True,85,"(0, 0)"
47,0,0.8689295774647887,True,3.683381326381977,-192.64999999999952,True,65,"(0, 0)"
48,0,0.8661408450704225,False,3.6276801430409953,-807.2399999999993,False,124,"(0, 0)"
49,0,0.8633521126760564,False,3.388875022049873,-167.23999999999938,False,124,"(0, 0)"
50,0,0.8605633802816901,False,3.4527786777865503,-657.2399999999991,False,124,"(0, 0)"
51,0,0.8577746478873239,False,3.274934427392098,-596.239999999999,False,124,"(0, 0)"
52,0,0.8549859154929578,False,3.1787871756861286,-382.2399999999991,False,124,"(0, 0)"
53,0,0.8521971830985915,False,3.0617203505769854,-147.23999999999896,False,124,"(0, 0)"
54,0,0.8494084507042253,True,2.9374805643873394,-277.05999999999915,True,106,"(0, 0)"
55,0,0.8466197183098592,False,3.0773418180404173,-382.239999999999,False,124,"(0, 0)"
56,0,0.8438309859154929,True,2.9304970427164956,-24.62999999999981,True,63,"(0, 0)"
57,0,0.8410422535211267,True,2.8054188042879105,-108.63999999999977,True,64,"(0, 0)"
58,0,0.8382535211267605,False,2.826744005084038,-147.23999999999936,False,124,"(0, 0)"
59,0,0.8354647887323944,True,2.8529775839585523,-192.64999999999952,True,65,"(0, 0)"
60,0,0.8326760563380282,False,2.582125384961405,-232.2399999999996,False,124,"(0, 0)"
61,0,0.8298873239436619,False,2.447807454293774,-62.24000000000005,False,124,"(0, 0)"
62,0,0.8270985915492958,True,2.5294106748868836,-277.0599999999993,True,106,"(0, 0)"
