instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-5-1_0obstacles_1,2.4843530654907227,OK,6689,94,7360,94,2114,1,783,1,360,,0,90
sokoban-5-1_0obstacles_10,0.7010080814361572,OK,666,126,709,128,370,1,56,1,37,,0,87
sokoban-5-1_0obstacles_2,0.8824577331542969,OK,1434,202,1536,204,539,1,122,1,78,,0,92
sokoban-5-1_0obstacles_3,0.7427017688751221,OK,265,42,276,42,419,1,11,1,11,,0,91
sokoban-5-1_0obstacles_4,1.1843664646148682,OK,3602,112,3877,112,841,1,336,1,189,,0,91
sokoban-5-1_0obstacles_5,3.649629592895508,OK,6572,194,7275,198,2861,1,823,1,356,,0,91
sokoban-5-1_0obstacles_6,2.6122074127197266,OK,6573,150,7274,154,2209,1,827,1,356,,0,89
sokoban-5-1_0obstacles_7,1.2128586769104004,OK,1792,118,1928,118,620,1,158,1,96,,0,90
sokoban-5-1_0obstacles_8,1.0414001941680908,OK,2397,114,2586,116,706,1,242,1,131,,0,87
sokoban-5-1_0obstacles_9,1.7590584754943848,OK,6044,148,6597,149,1394,1,655,1,325,,0,88
sokoban-5-1_1obstacles_1,0.8516247272491455,OK,1199,124,1288,126,522,1,119,1,71,,0,95
sokoban-5-1_1obstacles_10,1.016470193862915,OK,3121,86,3342,86,654,1,272,1,164,,0,96
sokoban-5-1_1obstacles_2,1.563230276107788,OK,4127,180,4537,183,1196,1,499,1,222,,0,100
sokoban-5-1_1obstacles_3,2.826894998550415,OK,7788,118,8627,120,2417,1,967,1,425,,0,95
sokoban-5-1_1obstacles_4,1.6160364151000977,OK,3518,40,3827,40,1171,1,382,1,194,,0,94
sokoban-5-1_1obstacles_5,0.7008078098297119,OK,635,106,678,108,367,1,50,1,30,,0,97
sokoban-5-1_1obstacles_6,4.140454530715942,OK,8806,178,9819,178,3739,1,1177,1,482,,0,98
sokoban-5-1_1obstacles_7,4.013741970062256,OK,8806,160,9819,160,3644,1,1154,1,482,,0,94
sokoban-5-1_1obstacles_8,2.1016652584075928,OK,5766,202,6358,208,1630,1,683,1,312,,0,100
sokoban-5-1_1obstacles_9,0.8300886154174805,OK,1009,82,1084,83,502,1,97,1,57,,0,85
sokoban-5-1_2obstacles_1,0.6723771095275879,OK,58,30,60,30,346,1,2,1,2,,0,91
sokoban-5-1_2obstacles_10,3.2934603691101074,OK,7624,312,8551,317,2924,1,1112,1,583,,0,93
sokoban-5-1_2obstacles_2,0.8599498271942139,OK,1398,114,1509,114,527,1,123,1,78,,0,87
sokoban-5-1_2obstacles_3,0.814000129699707,OK,484,114,517,116,474,1,38,1,30,,0,94
sokoban-5-1_2obstacles_4,1.7554340362548828,OK,5358,126,5918,128,1373,1,655,1,330,,0,95
sokoban-5-1_2obstacles_5,0.7028381824493408,OK,321,72,347,73,383,1,31,1,19,,0,85
sokoban-5-1_2obstacles_6,2.33978009223938,OK,4968,312,5530,317,1801,1,644,1,364,,0,87
sokoban-5-1_2obstacles_7,2.319812774658203,OK,6217,160,6872,163,1934,1,756,1,348,,0,96
sokoban-5-1_2obstacles_8,0.6355302333831787,OK,77,40,79,40,327,1,2,1,2,,0,85
sokoban-5-1_2obstacles_9,2.2836902141571045,OK,5877,124,6508,124,1844,1,756,1,363,,0,94
sokoban-5-1_3obstacles_1,3.0865302085876465,OK,6936,0,7852,0,2748,0,1099,0,632,,0,91
sokoban-5-1_3obstacles_10,0.7518143653869629,OK,355,114,380,115,422,1,32,1,25,,0,99
sokoban-5-1_3obstacles_2,2.0710763931274414,OK,4166,94,4694,94,1307,1,628,1,377,,0,108
sokoban-5-1_3obstacles_3,3.409172296524048,OK,7173,0,8144,0,3053,0,1129,0,619,,0,95
sokoban-5-1_3obstacles_4,1.7164044380187988,OK,4373,320,4881,325,1361,1,589,1,298,,0,94
sokoban-5-1_3obstacles_5,1.3858187198638916,OK,3618,146,4033,148,1046,1,504,1,289,,0,93
sokoban-5-1_3obstacles_6,0.8762061595916748,OK,984,150,1090,155,509,1,126,1,64,,0,94
sokoban-5-1_3obstacles_7,1.3038318157196045,OK,2718,0,3092,0,904,0,423,0,209,,0,95
sokoban-5-1_3obstacles_8,0.6109447479248047,OK,156,60,159,60,296,1,3,1,6,,0,90
sokoban-5-1_3obstacles_9,1.056842565536499,OK,2298,134,2526,134,670,1,272,1,144,,0,93
sokoban-5-1_4obstacles_1,2.1812784671783447,OK,5655,178,6441,180,1788,1,911,1,429,,0,97
sokoban-5-1_4obstacles_10,2.202543020248413,OK,5432,210,6039,210,1829,1,661,1,436,,0,90
sokoban-5-1_4obstacles_2,1.2052247524261477,OK,2932,0,3328,0,900,0,435,0,278,,0,90
sokoban-5-1_4obstacles_3,1.4449694156646729,OK,3838,0,4340,0,1123,0,627,0,363,,0,93
sokoban-5-1_4obstacles_4,0.9582459926605223,OK,1735,148,1927,148,508,1,203,1,155,,0,94
sokoban-5-1_4obstacles_5,1.955235719680786,OK,5158,0,5840,0,1618,0,795,0,520,,0,86
sokoban-5-1_4obstacles_6,0.8582305908203125,OK,864,116,929,116,496,1,82,1,59,,0,100
sokoban-5-1_4obstacles_7,0.8323652744293213,OK,1162,0,1318,0,543,0,178,0,105,,0,86
sokoban-5-1_4obstacles_8,1.8023622035980225,OK,4586,0,5179,0,1466,0,702,0,465,,0,85
sokoban-5-1_4obstacles_9,0.9639084339141846,OK,2252,0,2555,0,683,0,353,0,197,,0,86
