instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-5-1_4obstacles_2,1.5842151641845703,OK,2932,0,3328,0,1174,0,427,0,265,,0,110
sokoban-5-1_4obstacles_3,1.7459120750427246,OK,3838,0,4340,0,1371,0,539,0,352,,0,115
sokoban-5-1_4obstacles_4,1.1661098003387451,OK,1770,148,1982,148,760,1,240,1,145,,0,120
sokoban-5-1_4obstacles_5,2.201831579208374,OK,5158,0,5840,0,1830,0,758,0,493,,0,112
sokoban-5-1_4obstacles_6,1.927936553955078,OK,3891,192,4355,195,1509,1,478,1,262,,0,125
sokoban-5-1_4obstacles_7,0.993539571762085,OK,1162,0,1318,0,599,0,181,0,99,,0,112
sokoban-5-1_4obstacles_8,1.9822092056274407,OK,4586,0,5179,0,1615,0,677,0,450,,0,102
sokoban-5-1_4obstacles_9,1.2151267528533936,OK,2252,0,2555,0,836,0,331,0,192,,0,120
sokoban-5-1_0obstacles_1,3.983667135238648,OK,7624,254,8615,255,3559,1,921,1,411,,0,100
sokoban-5-1_0obstacles_10,3.002592086791992,OK,7672,260,8634,265,2612,1,881,1,408,,0,92
sokoban-5-1_0obstacles_2,1.5273807048797607,OK,4850,118,5391,120,1159,1,462,1,251,,0,89
sokoban-5-1_0obstacles_3,0.7700872421264648,OK,1052,42,1132,42,405,1,69,1,48,,0,92
sokoban-5-1_0obstacles_4,0.901425838470459,OK,997,116,1077,118,538,1,71,1,50,,0,90
sokoban-5-1_0obstacles_5,3.699078321456909,OK,7624,264,8615,266,3303,1,920,1,412,,0,93
sokoban-5-1_0obstacles_6,0.729180097579956,OK,506,198,546,206,359,1,33,1,23,,0,99
sokoban-5-1_0obstacles_7,1.339827060699463,OK,3370,118,3778,118,1002,1,366,1,177,,0,91
sokoban-5-1_0obstacles_8,3.1410226821899414,OK,7590,124,8558,124,2737,1,864,1,408,,0,97
sokoban-5-1_0obstacles_9,0.8260259628295898,OK,1537,158,1666,161,472,1,114,1,76,,0,93
sokoban-5-1_1obstacles_1,2.76296067237854,OK,6129,256,6900,262,2389,1,714,1,324,,0,91
sokoban-5-1_1obstacles_10,0.911020040512085,OK,2331,86,2519,86,555,1,154,1,107,,0,92
sokoban-5-1_1obstacles_2,1.3523752689361572,OK,4467,192,4963,196,989,1,414,1,229,,0,92
sokoban-5-1_1obstacles_3,0.9085781574249268,OK,2059,128,2237,130,553,1,154,1,101,,0,101
sokoban-5-1_1obstacles_4,0.698411226272583,OK,278,40,292,40,312,1,9,1,11,,0,101
sokoban-5-1_1obstacles_5,0.6466331481933594,OK,390,108,425,111,309,1,26,1,20,,0,88
sokoban-5-1_1obstacles_6,0.7459816932678223,OK,909,138,981,138,385,1,62,1,40,,0,96
sokoban-5-1_1obstacles_7,0.8351449966430664,OK,1681,116,1807,116,489,1,103,1,72,,0,95
sokoban-5-1_1obstacles_8,0.6407978534698486,OK,327,60,344,60,301,1,12,1,12,,0,92
sokoban-5-1_1obstacles_9,0.788985013961792,OK,1324,50,1430,50,450,1,89,1,59,,0,83
sokoban-5-1_2obstacles_1,0.6382815837860107,OK,280,30,300,30,280,1,19,1,18,,0,108
sokoban-5-1_2obstacles_10,0.6856174468994141,OK,594,126,646,127,351,1,51,1,42,,0,91
sokoban-5-1_2obstacles_2,3.43615198135376,OK,7510,116,8544,117,3023,1,1032,1,489,,0,107
sokoban-5-1_2obstacles_3,1.6020958423614502,OK,5058,116,5685,119,1217,1,598,1,342,,0,89
sokoban-5-1_2obstacles_4,0.762213945388794,OK,822,126,898,128,412,1,69,1,57,,0,98
sokoban-5-1_2obstacles_5,0.6919760704040527,OK,334,108,369,112,345,1,32,1,21,,0,90
sokoban-5-1_2obstacles_6,1.3866729736328125,OK,4055,318,4499,321,1025,1,448,1,284,,0,85
sokoban-5-1_2obstacles_7,0.6952056884765625,OK,434,140,470,143,350,1,31,1,25,,0,90
sokoban-5-1_2obstacles_8,0.649320125579834,OK,327,52,359,53,299,1,27,1,21,,0,97
sokoban-5-1_2obstacles_9,0.6748898029327393,OK,434,104,469,104,322,1,32,1,28,,0,90
sokoban-5-1_3obstacles_1,2.6980326175689697,OK,6936,0,7852,0,2364,0,957,0,633,,0,90
sokoban-5-1_3obstacles_10,1.0528693199157717,OK,2472,126,2765,128,706,1,318,1,202,,0,90
sokoban-5-1_3obstacles_2,0.6895847320556641,OK,634,94,693,94,341,1,54,1,45,,0,90
sokoban-5-1_3obstacles_3,3.494407892227173,OK,7173,0,8144,0,3121,0,981,0,606,,0,92
sokoban-5-1_3obstacles_4,1.846257209777832,OK,4693,352,5280,358,1467,1,555,1,314,,0,89
sokoban-5-1_3obstacles_5,1.2804322242736816,OK,3043,146,3435,148,891,1,414,1,244,,0,96
sokoban-5-1_3obstacles_6,0.7793400287628174,OK,349,140,385,145,442,1,29,1,25,,0,95
sokoban-5-1_3obstacles_7,1.206646203994751,OK,2718,0,3092,0,903,0,385,0,204,,0,86
sokoban-5-1_3obstacles_8,0.8295457363128662,OK,325,96,357,99,467,1,27,1,23,,0,97
sokoban-5-1_3obstacles_9,0.9492590427398682,OK,2152,134,2376,134,599,1,235,1,156,,0,98
sokoban-5-1_4obstacles_1,1.4069466590881348,OK,3220,178,3648,180,1028,1,430,1,233,,0,98
sokoban-5-1_4obstacles_10,0.7934613227844238,OK,1023,106,1111,106,443,1,96,1,68,,0,102
sokoban-5-1_4obstacles_2,1.3071520328521729,OK,2932,0,3328,0,950,0,416,0,271,,0,99
sokoban-5-1_4obstacles_3,1.575900316238403,OK,3838,0,4340,0,1216,0,544,0,355,,0,94
sokoban-5-1_4obstacles_4,0.9061181545257568,OK,1523,148,1693,148,544,1,170,1,124,,0,97
sokoban-5-1_4obstacles_5,2.324164628982544,OK,5158,0,5840,0,1987,0,757,0,509,,0,97
sokoban-5-1_4obstacles_6,1.0580940246582031,OK,2200,116,2468,116,693,1,256,1,162,,0,93
sokoban-5-1_4obstacles_7,0.810683012008667,OK,1162,0,1318,0,497,0,179,0,102,,0,99
sokoban-5-1_4obstacles_8,1.6775145530700684,OK,4586,0,5179,0,1356,0,667,0,454,,0,89
sokoban-5-1_4obstacles_9,1.1386616230010986,OK,2252,0,2555,0,823,0,328,0,193,,0,90
