instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-4-1_0obstacles_1,0.6519935131072998,OK,620,92,656,92,307,1,48,1,36,,0,64
sokoban-4-1_0obstacles_10,1.3459007740020752,OK,2098,92,2301,92,1055,1,267,1,137,,0,73
sokoban-4-1_0obstacles_2,0.6464619636535645,OK,1245,174,1327,174,378,1,107,1,71,,0,68
sokoban-4-1_0obstacles_3,0.930671215057373,OK,2199,116,2376,116,638,1,221,1,134,,0,74
sokoban-4-1_0obstacles_4,1.1949329376220703,OK,3520,104,3859,104,904,1,443,1,228,,0,70
sokoban-4-1_0obstacles_5,0.6544549465179443,OK,790,40,840,40,364,1,64,1,45,,0,83
sokoban-4-1_0obstacles_6,0.9411323070526124,OK,2484,146,2699,147,666,1,277,1,155,,0,71
sokoban-4-1_0obstacles_7,0.5257198810577393,OK,95,40,97,40,253,1,4,1,5,,0,67
sokoban-4-1_0obstacles_8,0.6991548538208008,OK,1135,94,1214,94,387,1,109,1,71,,0,66
sokoban-4-1_0obstacles_9,1.056384801864624,OK,3179,126,3469,126,777,1,376,1,199,,0,80
sokoban-4-1_1obstacles_1,0.681133508682251,OK,1474,50,1568,50,406,1,125,1,84,,0,69
sokoban-4-1_1obstacles_10,0.507753849029541,OK,382,92,403,92,246,1,24,1,19,,0,66
sokoban-4-1_1obstacles_2,0.4586434364318847,OK,100,42,102,42,203,1,4,1,6,,0,72
sokoban-4-1_1obstacles_3,1.4841923713684082,OK,2518,124,2753,124,681,1,309,1,162,,0,75
sokoban-4-1_1obstacles_4,0.8408536911010742,OK,2247,74,2444,74,572,1,260,1,138,,0,67
sokoban-4-1_1obstacles_5,1.0886313915252686,OK,3520,104,3859,104,812,1,443,1,228,,0,71
sokoban-4-1_1obstacles_6,0.8249106407165527,OK,2231,62,2428,62,557,1,260,1,138,,0,76
sokoban-4-1_1obstacles_7,0.8312294483184814,OK,2259,124,2473,124,551,1,283,1,147,,0,70
sokoban-4-1_1obstacles_8,0.5837688446044922,OK,806,52,856,52,317,1,64,1,45,,0,69
sokoban-4-1_1obstacles_9,1.0428519248962402,OK,2800,156,3056,156,722,1,330,1,176,,0,75
sokoban-4-1_2obstacles_1,0.7903761863708496,OK,1091,154,1203,155,472,1,133,1,113,,0,67
sokoban-4-1_2obstacles_10,0.6201128959655762,OK,279,102,299,102,278,1,20,1,18,,0,87
sokoban-4-1_2obstacles_2,0.8005893230438232,OK,1718,0,1921,0,535,0,267,0,183,,0,66
sokoban-4-1_2obstacles_3,0.6635472774505615,OK,430,120,469,120,315,1,46,1,37,,0,67
sokoban-4-1_2obstacles_4,3.928120613098145,OK,954,72,1036,72,3376,1,112,1,72,,0,77
sokoban-4-1_2obstacles_5,0.8399040699005127,OK,1292,62,1406,62,489,1,148,1,88,,0,83
sokoban-4-1_2obstacles_6,0.8184647560119629,OK,1268,0,1428,0,543,0,215,0,109,,0,71
sokoban-4-1_2obstacles_7,1.0482637882232666,OK,2373,82,2639,82,747,1,321,1,248,,0,69
sokoban-4-1_2obstacles_8,0.9290990829467772,OK,1790,198,1972,200,605,1,239,1,142,,0,70
sokoban-4-1_2obstacles_9,0.6735236644744873,OK,267,82,294,82,361,1,33,1,26,,0,71
sokoban-4-1_3obstacles_1,0.7273867130279541,OK,536,122,581,122,385,1,62,1,50,,0,66
sokoban-4-1_3obstacles_10,0.677626371383667,OK,294,50,315,50,348,1,30,1,22,,0,74
sokoban-4-1_3obstacles_2,0.8615162372589111,OK,1596,0,1774,0,596,0,231,0,195,,0,71
sokoban-4-1_3obstacles_3,0.6405642032623291,OK,557,0,621,0,352,0,79,0,70,,0,73
sokoban-4-1_3obstacles_4,3.725475549697876,OK,1419,72,1588,72,3165,1,216,1,147,,0,70
sokoban-4-1_3obstacles_5,0.7582893371582031,OK,840,42,931,42,389,1,127,1,83,,0,64
sokoban-4-1_3obstacles_6,0.7856955528259277,OK,754,122,844,122,464,1,112,1,89,,0,70
sokoban-4-1_3obstacles_7,0.8957369327545166,OK,2201,42,2423,42,565,1,284,1,167,,0,70
sokoban-4-1_3obstacles_8,0.58622145652771,OK,203,0,227,0,339,0,33,0,22,,0,67
sokoban-4-1_3obstacles_9,0.7011702060699463,OK,811,62,886,62,420,1,109,1,67,,0,69
sokoban-4-1_4obstacles_1,0.5139288902282715,OK,18,0,19,0,279,0,2,0,4,,0,70
sokoban-4-1_4obstacles_10,0.7016184329986572,OK,459,0,513,0,433,0,80,0,53,,0,72
sokoban-4-1_4obstacles_2,0.9860548973083496,OK,1674,144,1889,145,624,1,259,1,168,,0,71
sokoban-4-1_4obstacles_3,0.5827784538269043,OK,188,0,207,0,342,0,29,0,26,,0,65
sokoban-4-1_4obstacles_4,0.7385153770446777,OK,1086,0,1217,0,500,0,172,0,129,,0,65
sokoban-4-1_4obstacles_5,0.7146766185760498,OK,412,0,460,0,447,0,65,0,45,,0,77
sokoban-4-1_4obstacles_6,0.5554845333099365,OK,188,0,210,0,268,0,26,0,26,,0,70
sokoban-4-1_4obstacles_7,0.6652684211730957,OK,910,0,1017,0,414,0,148,0,105,,0,70
sokoban-4-1_4obstacles_8,0.5614445209503174,OK,228,0,257,0,315,0,37,0,26,,0,66
sokoban-4-1_4obstacles_9,0.5174059867858887,OK,18,0,19,0,282,0,2,0,4,,0,69
