instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-7-1_0obstacles_1,0.9423959255218506,OK,723,54,781,54,474,1,59,1,37,,0,159
sokoban-7-1_0obstacles_10,0.9409081935882568,OK,727,184,783,186,513,1,48,1,24,,0,154
sokoban-7-1_0obstacles_2,14.20075225830078,OK,11123,192,12603,198,13762,1,1222,1,390,,0,146
sokoban-7-1_0obstacles_3,84.03499436378479,OK,27621,712,31549,728,83564,1,3253,1,1068,,0,132
sokoban-7-1_0obstacles_4,97.3356523513794,OK,28071,586,32073,605,96848,1,3308,1,1078,,0,155
sokoban-7-1_0obstacles_5,1.0809788703918457,OK,1295,130,1451,132,653,1,123,1,40,,0,144
sokoban-7-1_0obstacles_6,1.663740634918213,OK,2868,290,3184,292,1220,1,243,1,83,,0,158
sokoban-7-1_0obstacles_7,27.40799236297608,OK,18575,370,21246,374,26937,1,2199,1,712,,0,155
sokoban-7-1_0obstacles_8,98.09902954101562,OK,28306,282,32336,286,97630,1,3331,1,1088,,0,148
sokoban-7-1_0obstacles_9,3.4759891033172607,OK,5610,264,6276,272,3006,1,531,1,184,,0,159
sokoban-7-1_1obstacles_1,5.908104419708252,OK,7340,370,8259,380,5447,1,753,1,245,,0,156
sokoban-7-1_1obstacles_10,65.1660783290863,OK,23665,380,27106,390,64695,1,2821,1,899,,0,153
sokoban-7-1_1obstacles_2,1.0248234272003174,OK,804,72,916,72,616,1,90,1,31,,0,135
sokoban-7-1_1obstacles_3,1.664346694946289,OK,3048,244,3378,244,1250,1,258,1,86,,0,149
sokoban-7-1_1obstacles_4,1.3777716159820557,OK,2174,588,2423,610,935,1,211,1,80,,0,156
sokoban-7-1_1obstacles_5,0.8387653827667236,OK,112,42,116,42,403,1,4,1,8,,0,162
sokoban-7-1_1obstacles_6,6.029012203216553,OK,7791,84,8794,85,5579,1,866,1,320,,0,147
sokoban-7-1_1obstacles_7,12.540647983551024,OK,10793,500,12218,522,12073,1,1177,1,371,,0,152
sokoban-7-1_1obstacles_8,76.30691456794739,OK,24642,192,28186,192,75817,1,2912,1,926,,0,154
sokoban-7-1_1obstacles_9,2.454663276672364,OK,4027,450,4518,462,2002,1,429,1,172,,0,149
sokoban-7-1_2obstacles_1,21.30864667892456,OK,17208,366,19674,378,20799,1,2007,1,769,,0,182
sokoban-7-1_2obstacles_10,56.07104396820069,OK,21884,432,24962,440,55599,1,2679,1,1068,,0,139
sokoban-7-1_2obstacles_2,49.04329228401184,OK,21684,454,24839,461,48537,1,2608,1,1024,,0,166
sokoban-7-1_2obstacles_3,20.24613118171692,OK,15098,250,17272,251,19786,1,1856,1,720,,0,148
sokoban-7-1_2obstacles_4,1.6807801723480225,OK,2891,150,3228,153,1247,1,318,1,146,,0,147
sokoban-7-1_2obstacles_5,0.831472635269165,OK,541,184,594,186,401,1,49,1,25,,0,141
sokoban-7-1_2obstacles_6,54.46654748916626,OK,22704,372,25996,380,54002,1,2842,1,1066,,0,143
sokoban-7-1_2obstacles_7,8.389890670776367,OK,9041,328,10338,335,7837,1,1086,1,387,,0,150
sokoban-7-1_2obstacles_8,2.389216423034668,OK,3702,658,4173,678,1928,1,427,1,178,,0,157
sokoban-7-1_2obstacles_9,17.1418194770813,OK,16100,110,18418,110,16683,1,1960,1,766,,0,154
sokoban-7-1_3obstacles_1,61.70115351676941,OK,25736,396,29418,404,61213,1,3188,1,1305,,0,150
sokoban-7-1_3obstacles_10,7.001149415969849,OK,8099,208,9242,208,6541,1,989,1,415,,0,153
sokoban-7-1_3obstacles_2,6.958600997924805,OK,7473,328,8504,335,6490,1,928,1,388,,0,166
sokoban-7-1_3obstacles_3,1.9952661991119385,OK,3743,556,4203,570,1563,1,412,1,216,,0,140
sokoban-7-1_3obstacles_4,6.94613528251648,OK,7909,338,8911,348,6498,1,858,1,369,,0,154
sokoban-7-1_3obstacles_5,0.8957574367523193,OK,582,116,617,116,478,1,35,1,24,,0,150
sokoban-7-1_3obstacles_6,24.969810485839844,OK,15632,204,17857,207,24505,1,1883,1,689,,0,147
sokoban-7-1_3obstacles_7,19.15102982521057,OK,14842,448,16995,456,18680,1,1797,1,753,,0,157
sokoban-7-1_3obstacles_8,7.081824779510498,OK,7957,280,8967,284,6623,1,866,1,355,,0,149
sokoban-7-1_3obstacles_9,1.3978557586669922,OK,2752,192,3050,198,963,1,244,1,84,,0,148
sokoban-7-1_4obstacles_1,2.757239818572998,OK,4498,152,5036,156,2287,1,500,1,259,,0,145
sokoban-7-1_4obstacles_10,46.49876666069031,OK,21410,646,24496,661,46016,1,2794,1,1174,,0,141
sokoban-7-1_4obstacles_2,3.2493839263916016,OK,5009,402,5627,411,2783,1,535,1,239,,0,146
sokoban-7-1_4obstacles_3,6.237177610397339,OK,7156,0,8213,0,5811,0,974,0,454,,0,148
sokoban-7-1_4obstacles_4,12.809195041656494,OK,10936,304,12401,311,12360,1,1240,1,487,,0,154
sokoban-7-1_4obstacles_5,42.81036138534546,OK,20978,284,23999,287,42340,1,2649,1,1109,,0,144
sokoban-7-1_4obstacles_6,9.988375902175903,OK,10594,572,12071,583,9506,1,1303,1,631,,0,149
sokoban-7-1_4obstacles_7,3.9328293800354,OK,6012,230,6736,233,3466,1,637,1,265,,0,152
sokoban-7-1_4obstacles_8,13.17794919013977,OK,16147,280,18406,282,12673,1,1974,1,941,,0,170
sokoban-7-1_4obstacles_9,46.59837603569031,OK,21559,274,24664,279,46105,1,2814,1,1205,,0,149
