instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-5-1_0obstacles_1,1.326237440109253,OK,4716,94,5125,94,973,1,477,1,264,,0,85
sokoban-5-1_0obstacles_10,2.0749435424804688,OK,658,124,694,125,1740,1,51,1,35,,0,92
sokoban-5-1_0obstacles_2,1.156948804855347,OK,3833,182,4166,184,790,1,395,1,207,,0,89
sokoban-5-1_0obstacles_3,0.7881054878234863,OK,1316,42,1388,42,464,1,109,1,92,,0,84
sokoban-5-1_0obstacles_4,1.639505386352539,OK,6371,92,6978,92,1296,1,688,1,359,,0,94
sokoban-5-1_0obstacles_5,2.212587833404541,OK,5874,148,6506,149,1750,1,736,1,331,,0,91
sokoban-5-1_0obstacles_6,3.307577848434448,OK,8127,408,9129,415,2936,1,1143,1,453,,0,87
sokoban-5-1_0obstacles_7,1.4304158687591553,OK,4495,118,4881,118,976,1,448,1,241,,0,87
sokoban-5-1_0obstacles_8,0.9300024509429932,OK,2019,134,2171,136,591,1,200,1,121,,0,95
sokoban-5-1_0obstacles_9,1.2497098445892334,OK,4169,148,4544,149,909,1,420,1,217,,0,86
sokoban-5-1_1obstacles_1,0.7105493545532227,OK,512,102,543,103,382,1,40,1,26,,0,89
sokoban-5-1_1obstacles_10,0.7097628116607666,OK,751,86,790,86,380,1,60,1,45,,0,88
sokoban-5-1_1obstacles_2,1.8926167488098145,OK,5251,160,5819,163,1548,1,676,1,293,,0,89
sokoban-5-1_1obstacles_3,2.033315658569336,OK,6954,96,7627,97,1658,1,763,1,388,,0,99
sokoban-5-1_1obstacles_4,1.1034810543060305,OK,2727,40,2948,40,643,1,274,1,158,,0,89
sokoban-5-1_1obstacles_5,1.1998066902160645,OK,3789,276,4124,281,851,1,403,1,207,,0,89
sokoban-5-1_1obstacles_6,3.940819025039673,OK,8993,182,10142,184,3549,1,1302,1,509,,0,97
sokoban-5-1_1obstacles_7,3.7031729221344,OK,8993,116,10151,116,3321,1,1290,1,510,,0,93
sokoban-5-1_1obstacles_8,2.421770572662353,OK,7450,60,8288,60,2069,1,962,1,418,,0,87
sokoban-5-1_1obstacles_9,0.7578742504119873,OK,955,82,1011,83,410,1,82,1,62,,0,90
sokoban-5-1_2obstacles_1,0.6111457347869873,OK,87,30,91,30,292,1,5,1,3,,0,89
sokoban-5-1_2obstacles_10,2.5431442260742188,OK,6815,222,7663,222,2194,1,1009,1,519,,0,90
sokoban-5-1_2obstacles_2,0.8308727741241455,OK,1532,134,1657,134,502,1,145,1,83,,0,88
sokoban-5-1_2obstacles_3,0.7667901515960693,OK,485,104,519,106,436,1,34,1,31,,0,98
sokoban-5-1_2obstacles_4,1.9965150356292725,OK,6039,138,6768,139,1638,1,825,1,404,,0,87
sokoban-5-1_2obstacles_5,0.745307445526123,OK,313,60,330,60,407,1,24,1,13,,0,99
sokoban-5-1_2obstacles_6,2.272425413131714,OK,5716,330,6393,332,1895,1,771,1,425,,0,98
sokoban-5-1_2obstacles_7,2.6519076824188232,OK,7391,140,8297,143,2290,1,991,1,442,,0,87
sokoban-5-1_2obstacles_8,0.6278543472290039,OK,114,40,118,40,295,1,5,1,4,,0,92
sokoban-5-1_2obstacles_9,2.4211857318878174,OK,6660,104,7479,104,2040,1,931,1,441,,0,90
sokoban-5-1_3obstacles_1,2.727470874786377,OK,6936,0,7852,0,2407,0,1095,0,633,,0,90
sokoban-5-1_3obstacles_10,0.7349083423614502,OK,488,134,520,135,344,1,42,1,35,,0,90
sokoban-5-1_3obstacles_2,1.7097971439361572,OK,4166,254,4692,259,1372,1,603,1,377,,0,90
sokoban-5-1_3obstacles_3,3.133094310760498,OK,7173,0,8144,0,2814,0,1114,0,619,,0,90
sokoban-5-1_3obstacles_4,3.54435133934021,OK,4224,298,4732,302,3163,1,567,1,298,,0,102
sokoban-5-1_3obstacles_5,1.3934142589569092,OK,3857,166,4318,168,1052,1,537,1,317,,0,91
sokoban-5-1_3obstacles_6,0.7801761627197266,OK,999,104,1123,106,457,1,148,1,68,,0,94
sokoban-5-1_3obstacles_7,1.2174444198608398,OK,2718,0,3092,0,916,0,399,0,209,,0,91
sokoban-5-1_3obstacles_8,0.6427040100097656,OK,188,60,196,60,312,1,9,1,7,,0,84
sokoban-5-1_3obstacles_9,1.0217585563659668,OK,2438,94,2665,94,668,1,266,1,148,,0,102
sokoban-5-1_4obstacles_1,2.260026693344116,OK,5655,244,6432,247,1849,1,885,1,428,,0,90
sokoban-5-1_4obstacles_10,1.8344507217407229,OK,5475,106,6146,106,1396,1,749,1,462,,0,87
sokoban-5-1_4obstacles_2,1.149099588394165,OK,2932,0,3328,0,843,0,425,0,278,,0,101
sokoban-5-1_4obstacles_3,1.322993516921997,OK,3838,0,4340,0,1020,0,636,0,363,,0,85
sokoban-5-1_4obstacles_4,1.0260846614837646,OK,2010,148,2239,148,649,1,220,1,174,,0,95
sokoban-5-1_4obstacles_5,2.1896488666534424,OK,5158,0,5840,0,1587,0,800,0,520,,0,89
sokoban-5-1_4obstacles_6,0.8361210823059082,OK,1457,116,1569,116,465,1,137,1,94,,0,98
sokoban-5-1_4obstacles_7,0.7933330535888672,OK,1162,0,1318,0,513,0,175,0,105,,0,88
sokoban-5-1_4obstacles_8,1.7880330085754397,OK,4586,0,5179,0,1336,0,676,0,464,,0,93
sokoban-5-1_4obstacles_9,1.0095584392547607,OK,2252,0,2555,0,688,0,360,0,197,,0,95
