instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-4-1_0obstacles_1,0.8652350902557373,OK,1915,156,2118,156,578,1,201,1,126,,0,68
sokoban-4-1_0obstacles_10,0.7742915153503418,OK,1098,112,1219,112,490,1,123,1,71,,0,65
sokoban-4-1_0obstacles_2,0.7688899040222168,OK,1073,146,1181,147,489,1,105,1,71,,0,66
sokoban-4-1_0obstacles_3,0.7983639240264893,OK,1603,116,1751,116,513,1,136,1,101,,0,78
sokoban-4-1_0obstacles_4,0.9206664562225342,OK,1182,144,1306,144,609,1,125,1,74,,0,70
sokoban-4-1_0obstacles_5,0.6286365985870361,OK,65,40,67,40,350,1,4,1,4,,0,75
sokoban-4-1_0obstacles_6,0.696690559387207,OK,703,146,767,147,398,1,61,1,43,,0,72
sokoban-4-1_0obstacles_7,0.5554993152618408,OK,115,40,124,40,287,1,10,1,7,,0,69
sokoban-4-1_0obstacles_8,0.8046462535858154,OK,1540,94,1679,94,521,1,125,1,94,,0,66
sokoban-4-1_0obstacles_9,0.9664299488067628,OK,2926,86,3245,86,670,1,313,1,197,,0,68
sokoban-4-1_1obstacles_1,1.122217893600464,OK,2837,190,3148,193,844,1,309,1,197,,0,71
sokoban-4-1_1obstacles_10,0.8215796947479248,OK,1210,132,1322,132,538,1,104,1,80,,0,65
sokoban-4-1_1obstacles_2,0.6546461582183838,OK,149,42,156,42,382,1,9,1,8,,0,73
sokoban-4-1_1obstacles_3,0.7490997314453125,OK,285,40,309,40,463,1,22,1,16,,0,68
sokoban-4-1_1obstacles_4,1.2738971710205078,OK,3555,140,3979,141,931,1,422,1,244,,0,72
sokoban-4-1_1obstacles_5,0.771979808807373,OK,1182,144,1306,144,458,1,125,1,74,,0,69
sokoban-4-1_1obstacles_6,0.6949934959411621,OK,979,62,1059,62,419,1,72,1,56,,0,65
sokoban-4-1_1obstacles_7,0.8219962120056152,OK,1120,124,1241,124,543,1,123,1,72,,0,67
sokoban-4-1_1obstacles_8,1.2324135303497314,OK,3555,52,3979,52,930,1,422,1,246,,0,67
sokoban-4-1_1obstacles_9,0.8343791961669922,OK,1545,156,1704,156,551,1,157,1,98,,0,72
sokoban-4-1_2obstacles_1,0.907764196395874,OK,1853,134,2061,135,631,1,243,1,189,,0,69
sokoban-4-1_2obstacles_10,0.5997796058654785,OK,248,126,272,128,309,1,25,1,16,,0,71
sokoban-4-1_2obstacles_2,0.9216258525848388,OK,1718,0,1921,0,652,0,248,0,178,,0,65
sokoban-4-1_2obstacles_3,0.6085503101348877,OK,448,100,489,100,302,1,44,1,38,,0,70
sokoban-4-1_2obstacles_4,1.013486385345459,OK,2655,72,2965,72,725,1,344,1,227,,0,68
sokoban-4-1_2obstacles_5,0.7203066349029541,OK,1398,102,1540,102,439,1,161,1,100,,0,64
sokoban-4-1_2obstacles_6,0.7486753463745117,OK,1268,0,1428,0,493,0,180,0,108,,0,70
sokoban-4-1_2obstacles_7,0.8732242584228516,OK,1628,82,1805,82,595,1,207,1,166,,0,68
sokoban-4-1_2obstacles_8,0.8351931571960449,OK,1883,104,2091,104,562,1,216,1,141,,0,68
sokoban-4-1_2obstacles_9,0.6868758201599121,OK,236,82,258,82,414,1,28,1,21,,0,69
sokoban-4-1_3obstacles_1,0.6353557109832764,OK,508,142,557,142,353,1,60,1,51,,0,70
sokoban-4-1_3obstacles_10,0.6006391048431396,OK,308,50,333,50,328,1,29,1,23,,0,69
sokoban-4-1_3obstacles_2,0.8535749912261963,OK,1596,0,1774,0,568,0,231,0,192,,0,69
sokoban-4-1_3obstacles_3,0.6461169719696045,OK,557,0,621,0,353,0,87,0,71,,0,68
sokoban-4-1_3obstacles_4,0.8675222396850586,OK,1422,72,1594,72,559,1,209,1,149,,0,70
sokoban-4-1_3obstacles_5,0.662787914276123,OK,255,42,277,42,350,1,27,1,21,,0,72
sokoban-4-1_3obstacles_6,0.6355013847351074,OK,445,122,493,122,336,1,62,1,51,,0,71
sokoban-4-1_3obstacles_7,0.6504204273223877,OK,464,42,501,42,361,1,37,1,26,,0,65
sokoban-4-1_3obstacles_8,0.607283353805542,OK,203,0,227,0,370,0,34,0,21,,0,67
sokoban-4-1_3obstacles_9,0.6330461502075195,OK,424,62,459,62,331,1,45,1,34,,0,72
sokoban-4-1_4obstacles_1,0.5724616050720215,OK,18,0,19,0,325,0,2,0,4,,0,69
sokoban-4-1_4obstacles_10,0.7241933345794678,OK,459,0,513,0,471,0,72,0,52,,0,66
sokoban-4-1_4obstacles_2,0.8421237468719482,OK,1676,144,1896,145,532,1,253,1,170,,0,74
sokoban-4-1_4obstacles_3,0.5846672058105469,OK,188,0,207,0,341,0,34,0,26,,0,70
sokoban-4-1_4obstacles_4,0.8249437808990479,OK,1086,0,1217,0,548,0,171,0,129,,0,68
sokoban-4-1_4obstacles_5,0.5941414833068848,OK,412,0,460,0,330,0,60,0,46,,0,65
sokoban-4-1_4obstacles_6,0.605884313583374,OK,188,0,210,0,359,0,31,0,26,,0,67
sokoban-4-1_4obstacles_7,0.7368819713592529,OK,910,0,1017,0,471,0,147,0,103,,0,68
sokoban-4-1_4obstacles_8,0.6168711185455322,OK,228,0,257,0,372,0,38,0,25,,0,66
sokoban-4-1_4obstacles_9,0.5547957420349121,OK,18,0,19,0,306,0,2,0,4,,0,70
