instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-5-1_0obstacles_1,1.0521209239959717,OK,2167,94,2371,94,721,1,132,1,104,,0,92
sokoban-5-1_0obstacles_10,1.776045560836792,OK,1313,140,1429,144,578,1,75,1,57,,0,112
sokoban-5-1_0obstacles_2,1.2246298789978027,OK,2720,118,3022,120,896,1,196,1,120,,0,96
sokoban-5-1_0obstacles_3,0.6694483757019043,OK,337,42,355,42,343,1,12,1,17,,0,96
sokoban-5-1_0obstacles_4,1.547365665435791,OK,3567,116,3894,118,1194,1,204,1,147,,0,91
sokoban-5-1_0obstacles_5,2.765308141708374,OK,6087,256,6802,259,2384,1,475,1,311,,0,90
sokoban-5-1_0obstacles_6,0.887336254119873,OK,1140,248,1244,256,545,1,70,1,53,,0,93
sokoban-5-1_0obstacles_7,2.1684646606445312,OK,5035,152,5627,154,1831,1,386,1,248,,0,92
sokoban-5-1_0obstacles_8,0.8062906265258789,OK,650,84,690,86,460,1,26,1,23,,0,99
sokoban-5-1_0obstacles_9,0.8962020874023438,OK,1423,72,1538,72,564,1,75,1,54,,0,95
sokoban-5-1_1obstacles_1,0.8872802257537842,OK,687,138,748,142,446,1,41,1,27,,0,100
sokoban-5-1_1obstacles_10,1.660792350769043,OK,4168,86,4620,86,1317,1,286,1,190,,0,93
sokoban-5-1_1obstacles_2,1.824180126190185,OK,4321,236,4745,242,1479,1,273,1,208,,0,92
sokoban-5-1_1obstacles_3,1.28246808052063,OK,2595,96,2834,97,880,1,151,1,109,,0,102
sokoban-5-1_1obstacles_4,0.6026649475097656,OK,170,40,180,40,299,1,7,1,9,,0,91
sokoban-5-1_1obstacles_5,0.748225212097168,OK,504,96,554,98,433,1,34,1,22,,0,88
sokoban-5-1_1obstacles_6,2.24140739440918,OK,5020,194,5608,195,1850,1,381,1,248,,0,96
sokoban-5-1_1obstacles_7,1.8992798328399656,OK,4271,96,4775,96,1509,1,322,1,202,,0,101
sokoban-5-1_1obstacles_8,0.7432265281677246,OK,641,60,680,60,430,1,25,1,23,,0,92
sokoban-5-1_1obstacles_9,0.6459212303161621,OK,249,50,267,50,327,1,12,1,13,,0,91
sokoban-5-1_2obstacles_1,0.5839982032775879,OK,107,30,110,30,288,1,2,1,7,,0,91
sokoban-5-1_2obstacles_10,1.1989648342132568,OK,2317,126,2546,127,864,1,178,1,153,,0,90
sokoban-5-1_2obstacles_2,1.1527395248413086,OK,2540,94,2794,94,803,1,183,1,121,,0,88
sokoban-5-1_2obstacles_3,0.8139748573303223,OK,623,128,675,132,490,1,43,1,25,,0,99
sokoban-5-1_2obstacles_4,0.8973705768585205,OK,1248,106,1348,108,538,1,75,1,58,,0,110
sokoban-5-1_2obstacles_5,0.703141450881958,OK,287,84,314,86,390,1,21,1,16,,0,92
sokoban-5-1_2obstacles_6,1.1836700439453125,OK,2079,150,2322,153,856,1,190,1,139,,0,95
sokoban-5-1_2obstacles_7,1.0534138679504397,OK,2065,104,2272,104,719,1,149,1,107,,0,101
sokoban-5-1_2obstacles_8,0.6552689075469971,OK,168,40,178,40,320,1,7,1,9,,0,103
sokoban-5-1_2obstacles_9,1.0822887420654297,OK,2124,104,2348,104,762,1,156,1,105,,0,90
sokoban-5-1_3obstacles_1,3.5496151447296143,OK,6936,0,7852,0,3162,0,763,0,607,,0,93
sokoban-5-1_3obstacles_10,0.878394603729248,OK,780,114,845,115,555,1,57,1,54,,0,92
sokoban-5-1_3obstacles_2,0.8367807865142822,OK,706,94,781,94,505,1,67,1,62,,0,100
sokoban-5-1_3obstacles_3,3.937519073486328,OK,7173,0,8144,0,3598,0,798,0,583,,0,105
sokoban-5-1_3obstacles_4,2.2397279739379883,OK,5039,378,5693,387,1897,1,532,1,329,,0,93
sokoban-5-1_3obstacles_5,1.031508445739746,OK,1966,134,2156,135,704,1,149,1,132,,0,95
sokoban-5-1_3obstacles_6,0.7624547481536865,OK,437,140,487,145,436,1,42,1,24,,0,91
sokoban-5-1_3obstacles_7,1.3288812637329102,OK,2718,0,3092,0,1031,0,312,0,194,,0,100
sokoban-5-1_3obstacles_8,0.7186737060546875,OK,282,72,309,73,401,1,22,1,17,,0,91
sokoban-5-1_3obstacles_9,1.043823003768921,OK,2001,94,2223,94,726,1,177,1,120,,0,94
sokoban-5-1_4obstacles_1,1.2515413761138916,OK,2941,178,3249,180,931,1,241,1,168,,0,86
sokoban-5-1_4obstacles_10,1.288502216339111,OK,2796,106,3105,106,950,1,272,1,205,,0,96
sokoban-5-1_4obstacles_2,1.4718222618103027,OK,2932,0,3328,0,1167,0,343,0,257,,0,101
sokoban-5-1_4obstacles_3,1.8114244937896729,OK,3838,0,4340,0,1503,0,447,0,341,,0,104
sokoban-5-1_4obstacles_4,1.6426002979278564,OK,1687,148,1895,148,669,1,184,1,151,,0,98
sokoban-5-1_4obstacles_5,2.33791732788086,OK,5158,0,5840,0,2008,0,601,0,481,,0,94
sokoban-5-1_4obstacles_6,1.2128663063049316,OK,2366,116,2647,116,879,1,229,1,146,,0,91
sokoban-5-1_4obstacles_7,0.8956365585327148,OK,1162,0,1318,0,603,0,137,0,98,,0,100
sokoban-5-1_4obstacles_8,2.0204851627349854,OK,4586,0,5179,0,1707,0,544,0,437,,0,107
sokoban-5-1_4obstacles_9,1.2232835292816162,OK,2252,0,2555,0,919,0,263,0,184,,0,100
