instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-5-1_0obstacles_1,1.1259922981262207,OK,2167,94,2371,94,801,1,132,1,104,,0,90
sokoban-5-1_0obstacles_10,0.8836653232574463,OK,1313,140,1429,144,563,1,75,1,57,,0,86
sokoban-5-1_0obstacles_2,1.199477195739746,OK,2720,118,3022,120,883,1,196,1,120,,0,87
sokoban-5-1_0obstacles_3,0.7375514507293701,OK,337,42,355,42,418,1,12,1,17,,0,85
sokoban-5-1_0obstacles_4,1.5076062679290771,OK,3567,116,3894,118,1178,1,204,1,147,,0,93
sokoban-5-1_0obstacles_5,2.807778596878052,OK,6087,256,6802,259,2417,1,475,1,311,,0,93
sokoban-5-1_0obstacles_6,0.9252877235412598,OK,1140,248,1244,256,594,1,70,1,53,,0,87
sokoban-5-1_0obstacles_7,2.204585313796997,OK,5035,152,5627,154,1849,1,386,1,248,,0,94
sokoban-5-1_0obstacles_8,0.8085963726043701,OK,650,84,690,86,490,1,26,1,23,,0,89
sokoban-5-1_0obstacles_9,0.9517421722412108,OK,1423,72,1538,72,622,1,75,1,54,,0,89
sokoban-5-1_1obstacles_1,0.9087443351745604,OK,687,138,748,142,574,1,41,1,27,,0,98
sokoban-5-1_1obstacles_10,2.5181362628936768,OK,4168,86,4620,86,2155,1,286,1,190,,0,94
sokoban-5-1_1obstacles_2,1.8142788410186768,OK,4321,236,4745,242,1462,1,273,1,208,,0,94
sokoban-5-1_1obstacles_3,1.2394778728485107,OK,2595,96,2834,97,891,1,151,1,109,,0,92
sokoban-5-1_1obstacles_4,0.630225658416748,OK,170,40,180,40,320,1,7,1,9,,0,95
sokoban-5-1_1obstacles_5,0.7557597160339355,OK,504,96,554,98,450,1,34,1,22,,0,90
sokoban-5-1_1obstacles_6,2.4044413566589355,OK,5020,194,5608,195,1875,1,381,1,248,,0,94
sokoban-5-1_1obstacles_7,1.882427215576172,OK,4271,96,4775,96,1506,1,322,1,202,,0,85
sokoban-5-1_1obstacles_8,0.8719010353088379,OK,641,60,680,60,501,1,25,1,23,,0,92
sokoban-5-1_1obstacles_9,0.737769365310669,OK,249,50,267,50,408,1,12,1,13,,0,94
sokoban-5-1_2obstacles_1,0.575768232345581,OK,107,30,110,30,272,1,2,1,7,,0,86
sokoban-5-1_2obstacles_10,1.2293553352355957,OK,2317,126,2546,127,873,1,178,1,153,,0,91
sokoban-5-1_2obstacles_2,2.6176373958587646,OK,2540,94,2794,94,1467,1,183,1,121,,0,90
sokoban-5-1_2obstacles_3,0.7796247005462646,OK,623,128,675,132,471,1,43,1,25,,0,83
sokoban-5-1_2obstacles_4,0.9031879901885986,OK,1248,106,1348,108,555,1,75,1,58,,0,103
sokoban-5-1_2obstacles_5,0.7811095714569092,OK,287,84,314,86,468,1,21,1,16,,0,88
sokoban-5-1_2obstacles_6,1.3568718433380127,OK,2079,150,2322,153,807,1,190,1,139,,0,85
sokoban-5-1_2obstacles_7,1.0857012271881104,OK,2065,104,2272,104,767,1,149,1,107,,0,94
sokoban-5-1_2obstacles_8,0.6962990760803223,OK,168,40,178,40,391,1,7,1,9,,0,86
sokoban-5-1_2obstacles_9,1.1705660820007324,OK,2124,104,2348,104,758,1,156,1,105,,0,87
sokoban-5-1_3obstacles_1,3.5787622928619385,OK,6936,0,7852,0,3253,0,763,0,607,,0,86
sokoban-5-1_3obstacles_10,0.7695119380950928,OK,780,114,845,115,446,1,57,1,54,,0,88
sokoban-5-1_3obstacles_2,0.8052327632904053,OK,706,94,781,94,497,1,67,1,62,,0,85
sokoban-5-1_3obstacles_3,3.784111976623535,OK,7173,0,8144,0,3425,0,798,0,583,,0,86
sokoban-5-1_3obstacles_4,2.303501844406128,OK,5039,378,5693,387,1944,1,532,1,329,,0,91
sokoban-5-1_3obstacles_5,1.056267023086548,OK,1966,134,2156,135,733,1,149,1,132,,0,88
sokoban-5-1_3obstacles_6,0.7805635929107666,OK,437,140,487,145,438,1,42,1,24,,0,100
sokoban-5-1_3obstacles_7,1.675584077835083,OK,2718,0,3092,0,1071,0,312,0,194,,0,93
sokoban-5-1_3obstacles_8,0.7270934581756592,OK,282,72,309,73,416,1,22,1,17,,0,94
sokoban-5-1_3obstacles_9,1.0665316581726074,OK,2001,94,2223,94,720,1,177,1,120,,0,92
sokoban-5-1_4obstacles_1,1.2653257846832275,OK,2941,178,3249,180,899,1,241,1,168,,0,90
sokoban-5-1_4obstacles_10,1.3165719509124756,OK,2796,106,3105,106,983,1,272,1,205,,0,90
sokoban-5-1_4obstacles_2,1.4605703353881836,OK,2932,0,3328,0,1159,0,343,0,257,,0,84
sokoban-5-1_4obstacles_3,1.9170780181884768,OK,3838,0,4340,0,1623,0,447,0,341,,0,82
sokoban-5-1_4obstacles_4,1.2419447898864746,OK,1687,148,1895,148,653,1,184,1,151,,0,86
sokoban-5-1_4obstacles_5,2.393187522888184,OK,5158,0,5840,0,2051,0,601,0,481,,0,81
sokoban-5-1_4obstacles_6,1.131258487701416,OK,2366,116,2647,116,787,1,229,1,146,,0,89
sokoban-5-1_4obstacles_7,0.9492003917694092,OK,1162,0,1318,0,678,0,137,0,98,,0,83
sokoban-5-1_4obstacles_8,2.0652778148651123,OK,4586,0,5179,0,1755,0,544,0,437,,0,88
sokoban-5-1_4obstacles_9,1.2943334579467773,OK,2252,0,2555,0,962,0,263,0,184,,0,91
