instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-4-1_0obstacles_1,1.303145408630371,OK,3111,168,3456,169,947,1,388,1,205,,0,79
sokoban-4-1_0obstacles_10,0.8403046131134033,OK,995,72,1070,72,441,1,90,1,68,,0,85
sokoban-4-1_0obstacles_2,1.1343533992767334,OK,2304,146,2552,147,769,1,285,1,149,,0,81
sokoban-4-1_0obstacles_3,0.7461762428283691,OK,387,96,400,96,374,1,16,1,26,,0,89
sokoban-4-1_0obstacles_4,0.9370970726013184,OK,1662,84,1827,84,587,1,188,1,109,,0,82
sokoban-4-1_0obstacles_5,0.6385908126831055,OK,151,40,157,40,324,1,7,1,8,,0,80
sokoban-4-1_0obstacles_6,0.9610552787780762,OK,1620,118,1778,120,603,1,185,1,105,,0,76
sokoban-4-1_0obstacles_7,0.6678988933563232,OK,153,40,160,40,342,1,8,1,8,,0,80
sokoban-4-1_0obstacles_8,0.7334215641021729,OK,137,74,141,74,343,1,4,1,6,,0,87
sokoban-4-1_0obstacles_9,0.7618541717529297,OK,227,86,236,86,356,1,11,1,12,,0,79
sokoban-4-1_1obstacles_1,0.6643922328948975,OK,158,50,166,50,319,1,8,1,8,,0,84
sokoban-4-1_1obstacles_10,1.4325973987579346,OK,3528,116,3933,118,1031,1,452,1,235,,0,80
sokoban-4-1_1obstacles_2,0.713409423828125,OK,67,42,69,42,337,1,2,1,1,,0,80
sokoban-4-1_1obstacles_3,0.7528526782989502,OK,378,60,395,60,390,1,25,1,29,,0,80
sokoban-4-1_1obstacles_4,0.7048077583312988,OK,215,74,224,74,345,1,11,1,12,,0,78
sokoban-4-1_1obstacles_5,0.9736993312835692,OK,1662,84,1827,84,627,1,188,1,109,,0,85
sokoban-4-1_1obstacles_6,0.671806812286377,OK,379,62,395,62,333,1,24,1,28,,0,87
sokoban-4-1_1obstacles_7,1.15081787109375,OK,2448,136,2721,137,788,1,312,1,162,,0,86
sokoban-4-1_1obstacles_8,0.7896184921264648,OK,187,52,193,52,377,1,7,1,10,,0,83
sokoban-4-1_1obstacles_9,1.1706089973449707,OK,1830,96,2012,96,731,1,206,1,120,,0,78
sokoban-4-1_2obstacles_1,0.8114502429962158,OK,714,198,765,199,442,1,53,1,46,,0,86
sokoban-4-1_2obstacles_10,1.1330530643463137,OK,2427,190,2695,192,768,1,272,1,140,,0,74
sokoban-4-1_2obstacles_2,1.0124197006225586,OK,1718,0,1921,0,693,0,263,0,145,,0,85
sokoban-4-1_2obstacles_3,0.9607431888580322,OK,1628,122,1797,123,592,1,169,1,104,,0,83
sokoban-4-1_2obstacles_4,0.84309983253479,OK,275,72,286,72,506,1,14,1,19,,0,77
sokoban-4-1_2obstacles_5,0.9616906642913818,OK,1729,62,1905,62,557,1,181,1,101,,0,76
sokoban-4-1_2obstacles_6,0.8538699150085449,OK,1268,0,1428,0,558,0,177,0,96,,0,87
sokoban-4-1_2obstacles_7,0.7302050590515137,OK,499,82,533,82,372,1,38,1,34,,0,88
sokoban-4-1_2obstacles_8,1.1097798347473145,OK,2447,124,2704,124,734,1,274,1,148,,0,88
sokoban-4-1_2obstacles_9,0.6891868114471436,OK,321,82,341,82,347,1,17,1,19,,0,85
sokoban-4-1_3obstacles_1,0.8235008716583252,OK,985,178,1077,179,462,1,86,1,65,,0,86
sokoban-4-1_3obstacles_10,0.9834227561950684,OK,2059,50,2287,50,646,1,221,1,125,,0,81
sokoban-4-1_3obstacles_2,0.9105715751647948,OK,1596,0,1774,0,614,0,247,0,151,,0,80
sokoban-4-1_3obstacles_3,0.6740987300872803,OK,557,0,621,0,385,0,90,0,53,,0,85
sokoban-4-1_3obstacles_4,0.6990571022033691,OK,325,72,343,72,370,1,21,1,18,,0,81
sokoban-4-1_3obstacles_5,0.6804468631744385,OK,141,42,145,42,337,1,5,1,6,,0,86
sokoban-4-1_3obstacles_6,0.8414177894592285,OK,754,122,843,122,496,1,116,1,69,,0,86
sokoban-4-1_3obstacles_7,0.734370231628418,OK,385,42,401,42,385,1,16,1,18,,0,84
sokoban-4-1_3obstacles_8,0.5989971160888672,OK,203,0,227,0,325,0,33,0,20,,0,77
sokoban-4-1_3obstacles_9,0.706514835357666,OK,654,82,704,82,375,1,48,1,41,,0,79
sokoban-4-1_4obstacles_1,0.6102914810180664,OK,18,0,19,0,276,0,2,0,4,,0,93
sokoban-4-1_4obstacles_10,0.6373410224914551,OK,459,0,513,0,356,0,80,0,41,,0,81
sokoban-4-1_4obstacles_2,0.9453399181365968,OK,1560,166,1722,168,574,1,174,1,91,,0,92
