instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-4-1_0obstacles_1,0.9373838901519777,OK,2113,92,2303,92,608,1,124,1,124,,0,70
sokoban-4-1_0obstacles_10,0.6757264137268066,OK,996,94,1065,95,414,1,44,1,58,,0,71
sokoban-4-1_0obstacles_2,1.1301844120025637,OK,2599,126,2871,127,839,1,180,1,167,,0,77
sokoban-4-1_0obstacles_3,1.0654265880584717,OK,2408,96,2670,96,778,1,170,1,157,,0,71
sokoban-4-1_0obstacles_4,0.8064374923706055,OK,1676,84,1840,84,556,1,107,1,106,,0,67
sokoban-4-1_0obstacles_5,0.5269558429718018,OK,174,40,187,40,283,1,10,1,11,,0,61
sokoban-4-1_0obstacles_6,0.8340086936950684,OK,1429,118,1558,120,540,1,87,1,92,,0,84
sokoban-4-1_0obstacles_7,0.5267364978790283,OK,171,52,185,53,269,1,10,1,11,,0,67
sokoban-4-1_0obstacles_8,0.8486185073852539,OK,1901,96,2078,97,572,1,115,1,120,,0,74
sokoban-4-1_0obstacles_9,1.0703043937683103,OK,2686,86,2972,86,794,1,188,1,180,,0,76
sokoban-4-1_1obstacles_1,0.5038948059082031,OK,216,74,236,76,246,1,14,1,13,,0,67
sokoban-4-1_1obstacles_10,0.875417947769165,OK,2067,116,2246,118,595,1,115,1,124,,0,72
sokoban-4-1_1obstacles_2,0.5193428993225098,OK,321,42,336,42,268,1,8,1,19,,0,75
sokoban-4-1_1obstacles_3,0.4986641407012939,OK,172,40,186,40,242,1,10,1,11,,0,67
sokoban-4-1_1obstacles_4,0.7780582904815674,OK,1879,74,2047,74,532,1,107,1,120,,0,63
sokoban-4-1_1obstacles_5,0.7874703407287598,OK,1676,84,1840,84,511,1,107,1,106,,0,72
sokoban-4-1_1obstacles_6,0.6679573059082031,OK,1095,62,1170,62,408,1,50,1,57,,0,67
sokoban-4-1_1obstacles_7,0.7688629627227783,OK,1677,106,1841,107,510,1,107,1,106,,0,68
sokoban-4-1_1obstacles_8,0.5347564220428467,OK,361,52,388,52,275,1,19,1,20,,0,67
sokoban-4-1_1obstacles_9,1.135662078857422,OK,2407,96,2669,96,801,1,170,1,157,,0,70
sokoban-4-1_2obstacles_1,0.9267873764038086,OK,969,134,1060,135,593,1,79,1,89,,0,70
sokoban-4-1_2obstacles_10,0.9165515899658204,OK,840,126,924,128,611,1,67,1,53,,0,70
sokoban-4-1_2obstacles_2,0.9262573719024658,OK,1718,0,1921,0,669,0,181,0,174,,0,71
sokoban-4-1_2obstacles_3,0.8792293071746826,OK,1119,134,1229,136,589,1,91,1,85,,0,73
sokoban-4-1_2obstacles_4,0.7707490921020508,OK,912,94,983,95,475,1,58,1,62,,0,73
sokoban-4-1_2obstacles_5,0.8224217891693115,OK,866,62,929,62,491,1,47,1,50,,0,70
sokoban-4-1_2obstacles_6,0.9279391765594482,OK,1268,0,1428,0,650,0,138,0,105,,0,67
sokoban-4-1_2obstacles_7,0.7217357158660889,OK,452,82,497,82,423,1,38,1,41,,0,70
sokoban-4-1_2obstacles_8,1.006296157836914,OK,1835,104,2034,104,671,1,167,1,142,,0,77
sokoban-4-1_2obstacles_9,0.6972692012786865,OK,403,82,445,82,408,1,36,1,36,,0,69
sokoban-4-1_3obstacles_1,0.7894151210784912,OK,756,122,844,122,495,1,81,1,78,,0,73
sokoban-4-1_3obstacles_10,0.7007019519805908,OK,378,50,402,50,425,1,24,1,22,,0,71
sokoban-4-1_3obstacles_2,0.964155912399292,OK,1596,0,1774,0,698,0,167,0,189,,0,72
sokoban-4-1_3obstacles_3,0.8241491317749023,OK,557,0,621,0,560,0,69,0,66,,0,71
sokoban-4-1_3obstacles_4,0.793170690536499,OK,388,72,425,72,513,1,35,1,38,,0,70
sokoban-4-1_3obstacles_5,0.7794110774993896,OK,213,42,230,42,456,1,16,1,19,,0,70
sokoban-4-1_3obstacles_6,0.8000950813293457,OK,507,122,566,122,498,1,57,1,55,,0,71
sokoban-4-1_3obstacles_7,0.6011555194854736,OK,306,42,324,42,340,1,14,1,17,,0,72
sokoban-4-1_3obstacles_8,0.6994385719299316,OK,203,0,227,0,447,0,26,0,21,,0,74
sokoban-4-1_3obstacles_9,2.155653715133667,OK,498,84,539,85,430,1,39,1,41,,0,69
sokoban-4-1_4obstacles_1,0.5521225929260254,OK,18,0,19,0,310,0,2,0,4,,0,69
sokoban-4-1_4obstacles_10,0.6363546848297119,OK,459,0,513,0,375,0,56,0,49,,0,79
sokoban-4-1_4obstacles_2,0.8343462944030762,OK,1524,144,1711,145,555,1,178,1,144,,0,66
sokoban-4-1_4obstacles_3,0.6074221134185791,OK,188,0,207,0,366,0,22,0,26,,0,71
sokoban-4-1_4obstacles_4,0.8929877281188965,OK,1086,0,1217,0,631,0,133,0,122,,0,72
sokoban-4-1_4obstacles_5,2.6310205459594727,OK,412,0,460,0,2391,0,51,0,43,,0,66
sokoban-4-1_4obstacles_6,0.5608813762664795,OK,188,0,210,0,308,0,25,0,24,,0,70
sokoban-4-1_4obstacles_7,0.837031364440918,OK,910,0,1017,0,575,0,116,0,103,,0,68
sokoban-4-1_4obstacles_8,0.5330312252044678,OK,228,0,257,0,304,0,34,0,24,,0,67
sokoban-4-1_4obstacles_9,0.5864620208740234,OK,18,0,19,0,314,0,2,0,4,,0,68
