instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-7-1_0obstacles_1,4.457088232040405,OK,8704,118,9712,118,3985,1,875,1,269,,0,164
sokoban-7-1_0obstacles_10,65.2548348903656,OK,32199,378,36681,385,64757,1,4148,1,1156,,0,155
sokoban-7-1_0obstacles_2,15.559483528137209,OK,18349,368,20721,371,15112,1,2209,1,603,,0,144
sokoban-7-1_0obstacles_3,30.84344220161438,OK,24867,422,28182,425,30351,1,3048,1,836,,0,158
sokoban-7-1_0obstacles_4,19.43478894233704,OK,20043,434,22621,440,18968,1,2348,1,687,,0,147
sokoban-7-1_0obstacles_5,67.60660767555237,OK,33424,198,38144,199,67148,1,4382,1,1254,,0,148
sokoban-7-1_0obstacles_6,29.703845977783203,OK,24929,868,28287,885,29220,1,3126,1,854,,0,149
sokoban-7-1_0obstacles_7,57.87976384162903,OK,31375,188,35708,189,57408,1,4044,1,1156,,0,145
sokoban-7-1_0obstacles_8,5.346760749816895,OK,9677,246,10818,246,4817,1,1019,1,319,,0,167
sokoban-7-1_0obstacles_9,0.91713285446167,OK,901,202,984,204,472,1,76,1,40,,0,164
sokoban-7-1_0obstacles_1,4.5028040409088135,OK,8704,118,9712,118,4043,1,875,1,269,,0,157
sokoban-7-1_0obstacles_10,65.17783665657043,OK,32199,566,36681,575,64678,1,4148,1,1156,,0,142
sokoban-7-1_0obstacles_2,15.406213521957396,OK,18349,368,20721,371,14950,1,2209,1,603,,0,143
sokoban-7-1_0obstacles_3,31.34627246856689,OK,24867,422,28182,425,30865,1,3048,1,836,,0,144
sokoban-7-1_0obstacles_4,19.719380617141724,OK,20043,434,22621,440,19265,1,2348,1,687,,0,141
sokoban-7-1_0obstacles_5,68.97863721847534,OK,33424,198,38144,199,68498,1,4382,1,1254,,0,148
sokoban-7-1_0obstacles_6,29.565837144851685,OK,24929,868,28287,885,29049,1,3126,1,854,,0,160
sokoban-7-1_0obstacles_7,58.074298620224,OK,31375,188,35708,189,57551,1,4044,1,1156,,0,168
sokoban-7-1_0obstacles_8,5.2557008266448975,OK,9677,246,10818,246,4799,1,1019,1,319,,0,152
sokoban-7-1_0obstacles_9,0.9067697525024414,OK,901,202,984,204,484,1,76,1,40,,0,143
sokoban-7-1_1obstacles_1,13.525012016296388,OK,16555,442,18693,451,13063,1,2041,1,561,,0,148
sokoban-7-1_1obstacles_10,9.520382642745972,OK,11215,288,12686,292,9035,1,1405,1,390,,0,151
sokoban-7-1_1obstacles_2,19.426480770111084,OK,22229,308,25098,310,18954,1,2642,1,791,,0,144
sokoban-7-1_1obstacles_3,7.256487607955933,OK,6060,216,6945,219,6808,1,896,1,225,,0,165
sokoban-7-1_1obstacles_4,4.993333339691162,OK,11624,176,13009,177,4538,1,1232,1,371,,0,144
sokoban-7-1_1obstacles_5,4.097240686416626,OK,8004,106,8931,106,3643,1,800,1,245,,0,148
sokoban-7-1_1obstacles_6,0.7917919158935547,OK,151,72,158,72,346,1,7,1,7,,0,162
sokoban-7-1_1obstacles_7,15.066136837005615,OK,16851,760,19014,771,14584,1,2039,1,571,,0,155
sokoban-7-1_1obstacles_8,10.752223253250122,OK,14433,212,16216,212,10309,1,1508,1,420,,0,137
sokoban-7-1_1obstacles_9,43.03245067596436,OK,26951,518,30550,531,42539,1,3325,1,964,,0,157
sokoban-7-1_2obstacles_1,20.11264181137085,OK,21303,260,24144,264,19623,1,2431,1,682,,0,153
sokoban-7-1_2obstacles_10,17.89043951034546,OK,20255,202,22813,202,17414,1,2354,1,731,,0,159
sokoban-7-1_2obstacles_2,10.839272499084473,OK,13515,560,15273,572,10389,1,1627,1,474,,0,146
sokoban-7-1_2obstacles_3,109.84667372703552,OK,34390,864,39601,881,109340,1,5149,1,1463,,0,147
sokoban-7-1_2obstacles_4,18.649795055389404,OK,19457,114,21994,114,18173,1,2240,1,626,,0,152
sokoban-7-1_2obstacles_5,65.22340083122253,OK,29125,394,33083,404,64724,1,3495,1,1051,,0,169
sokoban-7-1_2obstacles_6,33.59217166900635,OK,25942,742,29424,760,33080,1,3213,1,920,,0,153
sokoban-7-1_2obstacles_7,3.915248394012451,OK,8130,182,9124,183,3457,1,859,1,261,,0,152
sokoban-7-1_2obstacles_8,20.012567281723022,OK,19644,224,22170,225,19517,1,2300,1,704,,0,161
sokoban-7-1_2obstacles_9,2.1283481121063232,OK,4441,130,4878,130,1544,1,387,1,127,,0,153
sokoban-7-1_3obstacles_1,33.637388467788696,OK,26085,812,29587,833,33144,1,3113,1,926,,0,145
sokoban-7-1_3obstacles_10,6.319449186325073,OK,10331,472,11522,475,5864,1,959,1,302,,0,146
sokoban-7-1_3obstacles_2,5.232954263687134,OK,8371,316,9425,317,4753,1,992,1,320,,0,155
sokoban-7-1_3obstacles_3,75.7372100353241,OK,32011,218,36572,220,75252,1,4099,1,1268,,0,150
sokoban-7-1_3obstacles_4,5.3861243724823,OK,8445,590,9575,609,4929,1,1062,1,313,,0,147
sokoban-7-1_3obstacles_5,7.946798324584961,OK,11555,412,12906,416,7493,1,1124,1,348,,0,147
sokoban-7-1_3obstacles_6,21.79531741142273,OK,22093,396,25043,402,21302,1,2547,1,666,,0,152
sokoban-7-1_3obstacles_7,77.50627160072327,OK,31241,644,35950,665,77032,1,4509,1,1366,,0,142
sokoban-7-1_3obstacles_8,1.058537244796753,OK,1114,160,1213,161,626,1,94,1,54,,0,146
sokoban-7-1_3obstacles_9,6.113396167755127,OK,7062,132,8023,133,4674,1,927,1,241,,0,152
sokoban-7-1_4obstacles_1,0.7379624843597412,OK,355,94,376,94,329,1,18,1,11,,0,148
sokoban-7-1_4obstacles_10,22.518938064575195,OK,23059,236,26122,237,22038,1,2711,1,800,,0,148
sokoban-7-1_4obstacles_2,15.173728227615356,OK,18948,450,21335,454,14689,1,2075,1,603,,0,166
sokoban-7-1_4obstacles_3,4.67131233215332,OK,7156,0,8213,0,4228,0,1077,0,350,,0,160
sokoban-7-1_4obstacles_4,3.6487247943878174,OK,7418,122,8326,122,3172,1,825,1,277,,0,162
sokoban-7-1_4obstacles_5,3.668984889984131,OK,9020,318,10109,321,3201,1,933,1,265,,0,151
sokoban-7-1_4obstacles_6,4.1464128494262695,OK,7531,274,8467,276,3637,1,805,1,264,,0,157
sokoban-7-1_4obstacles_7,4.949968338012695,OK,6358,454,7215,464,4399,1,812,1,235,,0,140
sokoban-7-1_4obstacles_8,4.406700849533081,OK,10517,228,11735,228,3912,1,981,1,329,,0,163
sokoban-7-1_4obstacles_9,16.57147741317749,OK,19223,338,21622,340,16099,1,2161,1,690,,0,144
