instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-4-1_0obstacles_1,0.9493813514709472,OK,2113,92,2303,92,677,1,124,1,124,,0,74
sokoban-4-1_0obstacles_10,0.7543752193450928,OK,996,94,1065,95,472,1,44,1,58,,0,74
sokoban-4-1_0obstacles_2,1.1212713718414309,OK,2599,126,2871,127,839,1,180,1,167,,0,69
sokoban-4-1_0obstacles_3,0.98665189743042,OK,2408,96,2670,96,718,1,170,1,157,,0,66
sokoban-4-1_0obstacles_4,2.586267232894897,OK,1676,84,1840,84,2281,1,107,1,106,,0,84
sokoban-4-1_0obstacles_5,0.5830082893371582,OK,174,40,187,40,316,1,10,1,11,,0,69
sokoban-4-1_0obstacles_6,0.8766839504241943,OK,1429,118,1558,120,583,1,87,1,92,,0,76
sokoban-4-1_0obstacles_7,0.6119043827056885,OK,171,52,185,53,344,1,10,1,11,,0,72
sokoban-4-1_0obstacles_8,0.9393939971923828,OK,1901,96,2078,97,664,1,115,1,120,,0,73
sokoban-4-1_0obstacles_9,1.1480669975280762,OK,2686,86,2972,86,867,1,188,1,180,,0,68
sokoban-4-1_1obstacles_1,0.5751535892486572,OK,216,74,236,76,306,1,14,1,13,,0,72
sokoban-4-1_1obstacles_10,0.9743001461029052,OK,2067,116,2246,118,695,1,115,1,124,,0,72
sokoban-4-1_1obstacles_2,0.581627607345581,OK,321,42,336,42,334,1,8,1,19,,0,69
sokoban-4-1_1obstacles_3,0.5687992572784424,OK,172,40,186,40,298,1,10,1,11,,0,71
sokoban-4-1_1obstacles_4,0.9449431896209716,OK,1879,74,2047,74,672,1,107,1,120,,0,71
sokoban-4-1_1obstacles_5,0.8819980621337891,OK,1676,84,1840,84,608,1,107,1,106,,0,77
sokoban-4-1_1obstacles_6,1.5118768215179443,OK,1095,62,1170,62,1206,1,50,1,57,,0,71
sokoban-4-1_1obstacles_7,0.8820931911468506,OK,1677,106,1841,107,606,1,107,1,106,,0,74
sokoban-4-1_1obstacles_8,0.6359133720397949,OK,361,52,388,52,368,1,19,1,20,,0,68
sokoban-4-1_1obstacles_9,1.0736486911773682,OK,2407,96,2669,96,764,1,170,1,157,,0,73
sokoban-4-1_2obstacles_1,0.7748136520385742,OK,969,134,1060,135,491,1,79,1,89,,0,73
sokoban-4-1_2obstacles_10,1.4106433391571045,OK,840,126,924,128,1108,1,67,1,53,,0,76
sokoban-4-1_2obstacles_2,0.918848991394043,OK,1718,0,1921,0,667,0,181,0,174,,0,78
sokoban-4-1_2obstacles_3,0.8326029777526855,OK,1119,134,1229,136,552,1,91,1,85,,0,72
sokoban-4-1_2obstacles_4,0.8015310764312744,OK,912,94,983,95,527,1,58,1,62,,0,70
sokoban-4-1_2obstacles_5,0.73858642578125,OK,866,62,929,62,465,1,47,1,50,,0,74
sokoban-4-1_2obstacles_6,0.8167359828948975,OK,1268,0,1428,0,572,0,138,0,105,,0,73
sokoban-4-1_2obstacles_7,0.7180960178375244,OK,452,82,497,82,381,1,38,1,41,,0,72
sokoban-4-1_2obstacles_8,0.9303300380706788,OK,1835,104,2034,104,652,1,167,1,142,,0,74
sokoban-4-1_2obstacles_9,0.633814811706543,OK,403,82,445,82,362,1,36,1,36,,0,72
sokoban-4-1_3obstacles_1,0.7717428207397461,OK,756,122,844,122,478,1,81,1,78,,0,72
sokoban-4-1_3obstacles_10,0.6606042385101318,OK,378,50,402,50,330,1,24,1,22,,0,69
sokoban-4-1_3obstacles_2,0.9693851470947266,OK,1596,0,1774,0,723,0,167,0,189,,0,71
sokoban-4-1_3obstacles_3,0.6938612461090088,OK,557,0,621,0,453,0,69,0,66,,0,73
sokoban-4-1_3obstacles_4,0.6982183456420898,OK,388,72,425,72,435,1,35,1,38,,0,69
sokoban-4-1_3obstacles_5,0.5850448608398438,OK,213,42,230,42,336,1,16,1,19,,0,65
sokoban-4-1_3obstacles_6,0.7083511352539062,OK,507,122,566,122,429,1,57,1,55,,0,74
sokoban-4-1_3obstacles_7,0.6321465969085693,OK,306,42,324,42,377,1,14,1,17,,0,72
sokoban-4-1_3obstacles_8,0.5805032253265381,OK,203,0,227,0,317,0,26,0,21,,0,73
sokoban-4-1_3obstacles_9,0.6338789463043213,OK,498,84,539,85,365,1,39,1,41,,0,74
sokoban-4-1_4obstacles_1,0.5321571826934814,OK,18,0,19,0,281,0,2,0,4,,0,71
sokoban-4-1_4obstacles_10,0.6455318927764893,OK,459,0,513,0,400,0,56,0,49,,0,71
sokoban-4-1_4obstacles_2,0.9041640758514404,OK,1524,144,1711,145,621,1,178,1,144,,0,70
sokoban-4-1_4obstacles_3,0.5655553340911865,OK,188,0,207,0,334,0,22,0,26,,0,66
sokoban-4-1_4obstacles_4,0.7986435890197754,OK,1086,0,1217,0,551,0,133,0,122,,0,76
sokoban-4-1_4obstacles_5,0.6766293048858643,OK,412,0,460,0,432,0,51,0,43,,0,73
sokoban-4-1_4obstacles_6,1.852832555770874,OK,188,0,210,0,1609,0,25,0,24,,0,76
sokoban-4-1_4obstacles_7,0.7657735347747803,OK,910,0,1017,0,505,0,116,0,103,,0,71
sokoban-4-1_4obstacles_8,0.5993766784667969,OK,228,0,257,0,362,0,34,0,24,,0,73
sokoban-4-1_4obstacles_9,0.489055871963501,OK,18,0,19,0,253,0,2,0,4,,0,71
