Model,Scenario,instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
Previous RL,0obstacles_3,sokoban-4-1_0obstacles_3,0.9478332996368408,OK,2408,96,2670,96,676,1,170,1,157,,0,68
RA,0obstacles_3,sokoban-4-1_0obstacles_3,2.164787769317627,OK,1944,118,2121,119,1894,1,155,1,112,,0,69
DQN Agent 400e,0obstacles_4,sokoban-4-1_0obstacles_4,0.6211855411529541,OK,873,84,962,84,339,1,88,1,55,,0,69
DQN Agent 1000e,0obstacles_4,sokoban-4-1_0obstacles_4,0.6692872047424316,OK,1110,84,1229,84,396,1,129,1,72,,0,76
Previous RL,0obstacles_4,sokoban-4-1_0obstacles_4,0.7711684703826904,OK,1676,84,1840,84,518,1,107,1,106,,0,68
RA,0obstacles_4,sokoban-4-1_0obstacles_4,1.496446132659912,OK,1148,84,1245,84,1224,1,89,1,62,,0,67
DQN Agent 400e,0obstacles_5,sokoban-4-1_0obstacles_5,0.45229506492614746,OK,81,40,84,40,195,1,7,1,6,,0,64
DQN Agent 1000e,0obstacles_5,sokoban-4-1_0obstacles_5,0.4508354663848877,OK,58,40,60,40,201,1,2,1,2,,0,68
Previous RL,0obstacles_5,sokoban-4-1_0obstacles_5,0.48780035972595215,OK,174,40,187,40,236,1,10,1,11,,0,66
RA,0obstacles_5,sokoban-4-1_0obstacles_5,0.5726268291473389,OK,100,40,103,40,297,1,3,1,6,,0,66
DQN Agent 400e,0obstacles_6,sokoban-4-1_0obstacles_6,0.6257457733154297,OK,885,118,985,120,356,1,98,1,59,,0,67
DQN Agent 1000e,0obstacles_6,sokoban-4-1_0obstacles_6,0.7094137668609619,OK,1417,118,1582,120,460,1,179,1,92,,0,65
Previous RL,0obstacles_6,sokoban-4-1_0obstacles_6,0.7442035675048828,OK,1429,118,1558,120,491,1,87,1,92,,0,67
RA,0obstacles_6,sokoban-4-1_0obstacles_6,1.5109941959381104,OK,1156,118,1251,120,1241,1,86,1,66,,0,63
DQN Agent 400e,0obstacles_7,sokoban-4-1_0obstacles_7,0.47321105003356934,OK,111,40,120,40,211,1,10,1,6,,0,66
DQN Agent 1000e,0obstacles_7,sokoban-4-1_0obstacles_7,0.47049880027770996,OK,105,40,112,40,216,1,7,1,5,,0,69
Previous RL,0obstacles_7,sokoban-4-1_0obstacles_7,0.5002644062042236,OK,171,52,185,53,239,1,10,1,11,,0,72
RA,0obstacles_7,sokoban-4-1_0obstacles_7,0.6000897884368896,OK,128,52,135,53,342,1,5,1,7,,0,72
DQN Agent 400e,0obstacles_8,sokoban-4-1_0obstacles_8,0.5783889293670654,OK,910,94,988,94,311,1,81,1,53,,0,66
DQN Agent 1000e,0obstacles_8,sokoban-4-1_0obstacles_8,0.9851429462432861,OK,3003,94,3337,94,708,1,337,1,200,,0,66
Previous RL,0obstacles_8,sokoban-4-1_0obstacles_8,0.8143072128295898,OK,1901,96,2078,97,553,1,115,1,120,,0,63
RA,0obstacles_8,sokoban-4-1_0obstacles_8,1.8476369380950928,OK,1508,74,1621,74,1574,1,100,1,73,,0,66
DQN Agent 400e,0obstacles_9,sokoban-4-1_0obstacles_9,0.7745151519775391,OK,2371,86,2610,86,485,1,232,1,156,,0,72
DQN Agent 1000e,0obstacles_9,sokoban-4-1_0obstacles_9,0.6611943244934082,OK,1604,86,1764,86,404,1,167,1,105,,0,65
Previous RL,0obstacles_9,sokoban-4-1_0obstacles_9,1.001784324645996,OK,2686,86,2972,86,734,1,188,1,180,,0,69
RA,0obstacles_9,sokoban-4-1_0obstacles_9,2.4872148036956787,OK,2124,86,2331,86,2197,1,186,1,125,,0,70
DQN Agent 400e,1obstacles_1,sokoban-4-1_1obstacles_1,0.48918938636779785,OK,184,74,201,76,214,1,17,1,10,,0,72
DQN Agent 1000e,1obstacles_1,sokoban-4-1_1obstacles_1,0.6440541744232178,OK,903,74,1005,76,378,1,111,1,57,,0,68
Previous RL,1obstacles_1,sokoban-4-1_1obstacles_1,0.4986302852630615,OK,216,74,236,76,251,1,14,1,13,,0,66
RA,1obstacles_1,sokoban-4-1_1obstacles_1,0.6066949367523193,OK,144,74,153,76,348,1,8,1,7,,0,65
DQN Agent 400e,1obstacles_10,sokoban-4-1_1obstacles_10,0.8236985206604004,OK,2268,132,2513,132,545,1,240,1,150,,0,75
DQN Agent 1000e,1obstacles_10,sokoban-4-1_1obstacles_10,0.8456771373748779,OK,2296,132,2547,132,581,1,264,1,150,,0,65
Previous RL,1obstacles_10,sokoban-4-1_1obstacles_10,0.8319687843322754,OK,2067,116,2246,118,585,1,115,1,124,,0,65
RA,1obstacles_10,sokoban-4-1_1obstacles_10,1.8604190349578857,OK,1558,92,1697,92,1599,1,123,1,90,,0,66
DQN Agent 400e,1obstacles_2,sokoban-4-1_1obstacles_2,0.48413848876953125,OK,217,42,229,42,224,1,15,1,9,,0,70
DQN Agent 1000e,1obstacles_2,sokoban-4-1_1obstacles_2,0.44777679443359375,OK,56,42,57,42,194,1,1,1,2,,0,69
Previous RL,1obstacles_2,sokoban-4-1_1obstacles_2,0.5027134418487549,OK,321,42,336,42,263,1,8,1,19,,0,68
RA,1obstacles_2,sokoban-4-1_1obstacles_2,0.6289820671081543,OK,172,42,177,42,374,1,6,1,9,,0,65
DQN Agent 400e,1obstacles_3,sokoban-4-1_1obstacles_3,0.5252077579498291,OK,389,40,425,40,249,1,36,1,24,,0,71
DQN Agent 1000e,1obstacles_3,sokoban-4-1_1obstacles_3,0.5251920223236084,OK,406,40,445,40,258,1,42,1,26,,0,68
Previous RL,1obstacles_3,sokoban-4-1_1obstacles_3,0.4911971092224121,OK,172,40,186,40,233,1,10,1,11,,0,69
RA,1obstacles_3,sokoban-4-1_1obstacles_3,0.567800760269165,OK,114,40,119,40,314,1,4,1,6,,0,68
DQN Agent 400e,1obstacles_4,sokoban-4-1_1obstacles_4,0.8462440967559814,OK,2944,74,3272,74,591,1,321,1,196,,0,64
DQN Agent 1000e,1obstacles_4,sokoban-4-1_1obstacles_4,0.755223274230957,OK,2073,74,2290,74,483,1,224,1,137,,0,69
Previous RL,1obstacles_4,sokoban-4-1_1obstacles_4,0.809314489364624,OK,1879,74,2047,74,549,1,107,1,120,,0,68
RA,1obstacles_4,sokoban-4-1_1obstacles_4,1.5960826873779297,OK,1234,74,1330,74,1316,1,85,1,61,,0,74
DQN Agent 400e,1obstacles_5,sokoban-4-1_1obstacles_5,0.5969221591949463,OK,873,84,962,84,334,1,88,1,55,,0,68
DQN Agent 1000e,1obstacles_5,sokoban-4-1_1obstacles_5,0.6369690895080566,OK,1110,84,1229,84,384,1,129,1,72,,0,69
Previous RL,1obstacles_5,sokoban-4-1_1obstacles_5,0.7651865482330322,OK,1676,84,1840,84,509,1,107,1,106,,0,73
RA,1obstacles_5,sokoban-4-1_1obstacles_5,1.5190796852111816,OK,1148,84,1245,84,1250,1,89,1,62,,0,66
DQN Agent 400e,1obstacles_6,sokoban-4-1_1obstacles_6,0.5751461982727051,OK,583,62,631,62,280,1,52,1,35,,0,77
DQN Agent 1000e,1obstacles_6,sokoban-4-1_1obstacles_6,0.5565197467803955,OK,629,62,684,62,291,1,61,1,41,,0,67
Previous RL,1obstacles_6,sokoban-4-1_1obstacles_6,0.808748722076416,OK,1095,62,1170,62,491,1,50,1,57,,0,76
RA,1obstacles_6,sokoban-4-1_1obstacles_6,1.003962755203247,OK,578,62,612,62,729,1,27,1,26,,0,67
DQN Agent 400e,1obstacles_7,sokoban-4-1_1obstacles_7,0.7885482311248779,OK,1929,192,2145,196,514,1,211,1,127,,0,71
DQN Agent 1000e,1obstacles_7,sokoban-4-1_1obstacles_7,1.0270464420318604,OK,2884,84,3212,84,736,1,332,1,192,,0,70
Previous RL,1obstacles_7,sokoban-4-1_1obstacles_7,0.7872576713562012,OK,1677,106,1841,107,526,1,107,1,106,,0,70
RA,1obstacles_7,sokoban-4-1_1obstacles_7,1.5530149936676025,OK,1134,84,1230,84,1279,1,89,1,60,,0,66
DQN Agent 400e,1obstacles_8,sokoban-4-1_1obstacles_8,0.8169519901275635,OK,1102,52,1221,52,488,1,115,1,75,,0,72
DQN Agent 1000e,1obstacles_8,sokoban-4-1_1obstacles_8,0.8422751426696777,OK,1128,52,1253,52,547,1,128,1,73,,0,71
Previous RL,1obstacles_8,sokoban-4-1_1obstacles_8,0.68448805809021,OK,361,52,388,52,394,1,19,1,20,,0,66
RA,1obstacles_8,sokoban-4-1_1obstacles_8,0.7578856945037842,OK,264,52,278,52,484,1,14,1,14,,0,66
DQN Agent 400e,1obstacles_9,sokoban-4-1_1obstacles_9,0.941810131072998,OK,1420,96,1575,96,652,1,152,1,94,,0,68
DQN Agent 1000e,1obstacles_9,sokoban-4-1_1obstacles_9,0.9866445064544678,OK,1659,96,1848,96,698,1,203,1,109,,0,72
Previous RL,1obstacles_9,sokoban-4-1_1obstacles_9,1.1656537055969238,OK,2407,96,2669,96,855,1,170,1,157,,0,78
RA,1obstacles_9,sokoban-4-1_1obstacles_9,2.4570772647857666,OK,1928,96,2105,96,2130,1,158,1,112,,0,75
DQN Agent 400e,2obstacles_1,sokoban-4-1_2obstacles_1,0.7820279598236084,OK,382,122,418,122,476,1,43,1,36,,0,68
DQN Agent 1000e,2obstacles_1,sokoban-4-1_2obstacles_1,0.6996381282806396,OK,503,134,556,135,406,1,64,1,47,,0,68
Previous RL,2obstacles_1,sokoban-4-1_2obstacles_1,0.7882869243621826,OK,969,134,1060,135,488,1,79,1,89,,0,71
RA,2obstacles_1,sokoban-4-1_2obstacles_1,1.2670774459838867,OK,796,134,870,135,980,1,84,1,76,,0,71
DQN Agent 400e,2obstacles_10,sokoban-4-1_2obstacles_10,0.9535906314849854,OK,1710,126,1916,128,666,1,223,1,118,,0,67
DQN Agent 1000e,2obstacles_10,sokoban-4-1_2obstacles_10,0.9989550113677979,OK,2560,126,2874,128,711,1,332,1,189,,0,71
Previous RL,2obstacles_10,sokoban-4-1_2obstacles_10,0.7730920314788818,OK,840,126,924,128,481,1,67,1,53,,0,68
RA,2obstacles_10,sokoban-4-1_2obstacles_10,1.1647415161132812,OK,714,160,783,164,893,1,60,1,50,,0,71
DQN Agent 400e,2obstacles_2,sokoban-4-1_2obstacles_2,0.916928768157959,OK,1718,0,1921,0,648,0,239,0,179,,0,69
DQN Agent 1000e,2obstacles_2,sokoban-4-1_2obstacles_2,0.8699102401733398,OK,1718,0,1921,0,611,0,243,0,183,,0,70
Previous RL,2obstacles_2,sokoban-4-1_2obstacles_2,0.9598991870880127,OK,1718,0,1921,0,681,0,181,0,174,,0,70
RA,2obstacles_2,sokoban-4-1_2obstacles_2,2.1804111003875732,OK,1718,0,1921,0,1929,0,223,0,182,,0,71
DQN Agent 400e,2obstacles_3,sokoban-4-1_2obstacles_3,0.819138765335083,OK,1368,100,1524,100,510,1,180,1,122,,0,68
DQN Agent 1000e,2obstacles_3,sokoban-4-1_2obstacles_3,0.7949600219726562,OK,1343,100,1497,100,503,1,167,1,119,,0,69
Previous RL,2obstacles_3,sokoban-4-1_2obstacles_3,0.758272647857666,OK,1119,134,1229,136,478,1,91,1,85,,0,70
RA,2obstacles_3,sokoban-4-1_2obstacles_3,1.324720859527588,OK,873,134,947,136,1038,1,76,1,66,,0,69
DQN Agent 400e,2obstacles_4,sokoban-4-1_2obstacles_4,0.7602920532226562,OK,1027,72,1132,72,466,1,110,1,86,,0,72
DQN Agent 1000e,2obstacles_4,sokoban-4-1_2obstacles_4,0.8061048984527588,OK,1173,124,1298,125,511,1,128,1,96,,0,70
Previous RL,2obstacles_4,sokoban-4-1_2obstacles_4,0.8221380710601807,OK,912,94,983,95,533,1,58,1,62,,0,73
RA,2obstacles_4,sokoban-4-1_2obstacles_4,1.073913812637329,OK,597,72,638,72,768,1,35,1,32,,0,74
DQN Agent 400e,2obstacles_5,sokoban-4-1_2obstacles_5,1.0033533573150635,OK,2214,62,2470,62,639,1,270,1,163,,0,76
DQN Agent 1000e,2obstacles_5,sokoban-4-1_2obstacles_5,0.9669921398162842,OK,2295,114,2562,115,658,1,279,1,170,,0,73
Previous RL,2obstacles_5,sokoban-4-1_2obstacles_5,0.7865049839019775,OK,866,62,929,62,484,1,47,1,50,,0,73
RA,2obstacles_5,sokoban-4-1_2obstacles_5,0.9534223079681396,OK,492,62,519,62,668,1,25,1,26,,0,68
DQN Agent 400e,2obstacles_6,sokoban-4-1_2obstacles_6,0.8007857799530029,OK,1268,0,1428,0,555,0,173,0,105,,0,67
DQN Agent 1000e,2obstacles_6,sokoban-4-1_2obstacles_6,0.8434646129608154,OK,1268,0,1428,0,595,0,162,0,107,,0,69
Previous RL,2obstacles_6,sokoban-4-1_2obstacles_6,0.8275370597839355,OK,1268,0,1428,0,575,0,138,0,105,,0,73
RA,2obstacles_6,sokoban-4-1_2obstacles_6,1.689695119857788,OK,1268,0,1428,0,1427,0,170,0,107,,0,72
DQN Agent 400e,2obstacles_7,sokoban-4-1_2obstacles_7,0.6869828701019287,OK,336,82,368,82,360,1,41,1,34,,0,80
DQN Agent 1000e,2obstacles_7,sokoban-4-1_2obstacles_7,0.6517922878265381,OK,328,82,358,82,355,1,41,1,33,,0,70
Previous RL,2obstacles_7,sokoban-4-1_2obstacles_7,0.7337386608123779,OK,452,82,497,82,447,1,38,1,41,,0,70
RA,2obstacles_7,sokoban-4-1_2obstacles_7,0.8407859802246094,OK,328,82,358,82,550,1,29,1,29,,0,74
DQN Agent 400e,2obstacles_8,sokoban-4-1_2obstacles_8,1.1048519611358643,OK,2739,124,3078,124,795,1,365,1,233,,0,69
DQN Agent 1000e,2obstacles_8,sokoban-4-1_2obstacles_8,1.1209335327148438,OK,2566,124,2874,124,778,1,335,1,213,,0,73
Previous RL,2obstacles_8,sokoban-4-1_2obstacles_8,0.9529078006744385,OK,1835,104,2034,104,672,1,167,1,142,,0,71
RA,2obstacles_8,sokoban-4-1_2obstacles_8,1.9881343841552734,OK,1527,104,1693,104,1714,1,163,1,123,,0,69
DQN Agent 400e,2obstacles_9,sokoban-4-1_2obstacles_9,0.8055012226104736,OK,609,82,673,82,489,1,73,1,54,,0,69
DQN Agent 1000e,2obstacles_9,sokoban-4-1_2obstacles_9,0.7219982147216797,OK,636,82,706,82,444,1,78,1,59,,0,69
Previous RL,2obstacles_9,sokoban-4-1_2obstacles_9,0.7770280838012695,OK,403,82,445,82,498,1,36,1,36,,0,70
RA,2obstacles_9,sokoban-4-1_2obstacles_9,0.8542883396148682,OK,322,82,352,82,551,1,30,1,29,,0,79
DQN Agent 400e,3obstacles_1,sokoban-4-1_3obstacles_1,0.678184986114502,OK,588,166,646,166,373,1,71,1,57,,0,72
DQN Agent 1000e,3obstacles_1,sokoban-4-1_3obstacles_1,0.7624480724334717,OK,815,122,909,122,458,1,110,1,83,,0,70
Previous RL,3obstacles_1,sokoban-4-1_3obstacles_1,0.8877637386322021,OK,756,122,844,122,598,1,81,1,78,,0,72
RA,3obstacles_1,sokoban-4-1_3obstacles_1,1.2063753604888916,OK,720,122,801,122,916,1,81,1,73,,0,71
DQN Agent 400e,3obstacles_10,sokoban-4-1_3obstacles_10,0.7113358974456787,OK,524,50,576,50,413,1,60,1,40,,0,68
DQN Agent 1000e,3obstacles_10,sokoban-4-1_3obstacles_10,0.809330940246582,OK,596,50,658,50,525,1,77,1,48,,0,72
Previous RL,3obstacles_10,sokoban-4-1_3obstacles_10,0.7258479595184326,OK,378,50,402,50,446,1,24,1,22,,0,74
RA,3obstacles_10,sokoban-4-1_3obstacles_10,0.7205531597137451,OK,203,50,210,50,439,1,8,1,12,,0,69
DQN Agent 400e,3obstacles_2,sokoban-4-1_3obstacles_2,0.8866760730743408,OK,1596,0,1774,0,618,0,228,0,191,,0,68
DQN Agent 1000e,3obstacles_2,sokoban-4-1_3obstacles_2,0.8995194435119629,OK,1596,0,1774,0,636,0,224,0,193,,0,65
Previous RL,3obstacles_2,sokoban-4-1_3obstacles_2,0.9528923034667969,OK,1596,0,1774,0,689,0,167,0,189,,0,70
RA,3obstacles_2,sokoban-4-1_3obstacles_2,2.0841567516326904,OK,1596,0,1774,0,1804,0,206,0,193,,0,70
DQN Agent 400e,3obstacles_3,sokoban-4-1_3obstacles_3,0.691462516784668,OK,557,0,621,0,417,0,85,0,69,,0,70
DQN Agent 1000e,3obstacles_3,sokoban-4-1_3obstacles_3,0.6463882923126221,OK,557,0,621,0,392,0,79,0,70,,0,70
Previous RL,3obstacles_3,sokoban-4-1_3obstacles_3,0.7417850494384766,OK,557,0,621,0,498,0,69,0,66,,0,68
RA,3obstacles_3,sokoban-4-1_3obstacles_3,1.018136978149414,OK,557,0,621,0,747,0,75,0,70,,0,72
DQN Agent 400e,3obstacles_4,sokoban-4-1_3obstacles_4,0.7007527351379395,OK,567,72,629,72,381,1,79,1,58,,0,75
DQN Agent 1000e,3obstacles_4,sokoban-4-1_3obstacles_4,0.7078182697296143,OK,563,72,623,72,401,1,79,1,55,,0,67
Previous RL,3obstacles_4,sokoban-4-1_3obstacles_4,0.8270213603973389,OK,388,72,425,72,545,1,35,1,38,,0,69
RA,3obstacles_4,sokoban-4-1_3obstacles_4,0.8316729068756104,OK,344,72,377,72,551,1,34,1,33,,0,72
DQN Agent 400e,3obstacles_5,sokoban-4-1_3obstacles_5,0.6618716716766357,OK,499,42,546,42,380,1,63,1,41,,0,68
DQN Agent 1000e,3obstacles_5,sokoban-4-1_3obstacles_5,0.699321985244751,OK,234,42,253,42,418,1,27,1,19,,0,71
Previous RL,3obstacles_5,sokoban-4-1_3obstacles_5,0.7438828945159912,OK,213,42,230,42,467,1,16,1,19,,0,69
RA,3obstacles_5,sokoban-4-1_3obstacles_5,0.642850399017334,OK,136,42,142,42,354,1,7,1,10,,0,73
DQN Agent 400e,3obstacles_6,sokoban-4-1_3obstacles_6,0.7508244514465332,OK,754,122,843,122,433,1,103,1,87,,0,70
DQN Agent 1000e,3obstacles_6,sokoban-4-1_3obstacles_6,0.7559788227081299,OK,754,122,844,122,462,1,93,1,87,,0,72
Previous RL,3obstacles_6,sokoban-4-1_3obstacles_6,0.7970976829528809,OK,507,122,566,122,507,1,57,1,55,,0,71
RA,3obstacles_6,sokoban-4-1_3obstacles_6,0.9370181560516357,OK,456,122,505,122,656,1,56,1,49,,0,74
DQN Agent 400e,3obstacles_7,sokoban-4-1_3obstacles_7,0.751920223236084,OK,964,42,1060,42,466,1,108,1,63,,0,69
DQN Agent 1000e,3obstacles_7,sokoban-4-1_3obstacles_7,0.7085855007171631,OK,762,42,840,42,411,1,94,1,53,,0,69
Previous RL,3obstacles_7,sokoban-4-1_3obstacles_7,0.6393876075744629,OK,306,42,324,42,373,1,14,1,17,,0,73
RA,3obstacles_7,sokoban-4-1_3obstacles_7,0.6347508430480957,OK,158,42,165,42,366,1,9,1,11,,0,72
DQN Agent 400e,3obstacles_8,sokoban-4-1_3obstacles_8,0.6008918285369873,OK,203,0,227,0,343,0,34,0,21,,0,76
DQN Agent 1000e,3obstacles_8,sokoban-4-1_3obstacles_8,0.5855753421783447,OK,203,0,227,0,335,0,30,0,22,,0,70
Previous RL,3obstacles_8,sokoban-4-1_3obstacles_8,0.6921744346618652,OK,203,0,227,0,440,0,26,0,21,,0,75
RA,3obstacles_8,sokoban-4-1_3obstacles_8,0.6741893291473389,OK,203,0,227,0,425,0,27,0,22,,0,72
DQN Agent 400e,3obstacles_9,sokoban-4-1_3obstacles_9,0.7338314056396484,OK,703,62,766,62,415,1,82,1,54,,0,76
DQN Agent 1000e,3obstacles_9,sokoban-4-1_3obstacles_9,0.6773040294647217,OK,433,62,471,62,373,1,48,1,33,,0,71
Previous RL,3obstacles_9,sokoban-4-1_3obstacles_9,0.8226256370544434,OK,498,84,539,85,533,1,39,1,41,,0,69
RA,3obstacles_9,sokoban-4-1_3obstacles_9,0.8836023807525635,OK,369,62,396,62,585,1,29,1,30,,0,77
DQN Agent 400e,4obstacles_1,sokoban-4-1_4obstacles_1,0.5609591007232666,OK,18,0,19,0,277,0,2,0,4,,0,82
DQN Agent 1000e,4obstacles_1,sokoban-4-1_4obstacles_1,0.630908727645874,OK,18,0,19,0,382,0,2,0,4,,0,73
Previous RL,4obstacles_1,sokoban-4-1_4obstacles_1,0.625938892364502,OK,18,0,19,0,366,0,2,0,4,,0,70
RA,4obstacles_1,sokoban-4-1_4obstacles_1,0.40491724014282227,OK,18,0,19,0,160,0,2,0,4,,0,70
DQN Agent 400e,4obstacles_10,sokoban-4-1_4obstacles_10,0.6809823513031006,OK,459,0,513,0,413,0,72,0,52,,0,69
DQN Agent 1000e,4obstacles_10,sokoban-4-1_4obstacles_10,0.6786594390869141,OK,459,0,513,0,423,0,68,0,53,,0,74
Previous RL,4obstacles_10,sokoban-4-1_4obstacles_10,0.8630595207214355,OK,459,0,513,0,611,0,56,0,49,,0,67
RA,4obstacles_10,sokoban-4-1_4obstacles_10,0.9478330612182617,OK,459,0,513,0,682,0,65,0,52,,0,74
DQN Agent 400e,4obstacles_2,sokoban-4-1_4obstacles_2,0.8941679000854492,OK,1677,144,1893,145,589,1,262,1,167,,0,73
DQN Agent 1000e,4obstacles_2,sokoban-4-1_4obstacles_2,0.7869629859924316,OK,1125,144,1263,145,468,1,176,1,110,,0,72
Previous RL,4obstacles_2,sokoban-4-1_4obstacles_2,0.8418593406677246,OK,1524,144,1711,145,567,1,178,1,144,,0,68
RA,4obstacles_2,sokoban-4-1_4obstacles_2,1.8650429248809814,OK,1406,144,1575,145,1558,1,167,1,134,,0,72
DQN Agent 400e,4obstacles_3,sokoban-4-1_4obstacles_3,0.5428147315979004,OK,188,0,207,0,292,0,32,0,26,,0,69
DQN Agent 1000e,4obstacles_3,sokoban-4-1_4obstacles_3,0.5734646320343018,OK,188,0,207,0,291,0,27,0,26,,0,79
Previous RL,4obstacles_3,sokoban-4-1_4obstacles_3,0.601154088973999,OK,188,0,207,0,355,0,22,0,26,,0,69
RA,4obstacles_3,sokoban-4-1_4obstacles_3,0.6447722911834717,OK,188,0,207,0,402,0,26,0,26,,0,70
DQN Agent 400e,4obstacles_4,sokoban-4-1_4obstacles_4,0.7709107398986816,OK,1086,0,1217,0,509,0,163,0,127,,0,69
DQN Agent 1000e,4obstacles_4,sokoban-4-1_4obstacles_4,0.7783708572387695,OK,1086,0,1217,0,520,0,151,0,127,,0,71
Previous RL,4obstacles_4,sokoban-4-1_4obstacles_4,0.8248138427734375,OK,1086,0,1217,0,556,0,133,0,122,,0,70
RA,4obstacles_4,sokoban-4-1_4obstacles_4,1.5579795837402344,OK,1086,0,1217,0,1285,0,149,0,128,,0,71
DQN Agent 400e,4obstacles_5,sokoban-4-1_4obstacles_5,0.6735367774963379,OK,412,0,460,0,410,0,62,0,46,,0,73
DQN Agent 1000e,4obstacles_5,sokoban-4-1_4obstacles_5,0.690394401550293,OK,412,0,460,0,449,0,63,0,43,,0,71
Previous RL,4obstacles_5,sokoban-4-1_4obstacles_5,0.7908105850219727,OK,412,0,460,0,538,0,51,0,43,,0,73
RA,4obstacles_5,sokoban-4-1_4obstacles_5,0.8619542121887207,OK,412,0,460,0,616,0,57,0,45,,0,70
DQN Agent 400e,4obstacles_6,sokoban-4-1_4obstacles_6,0.5773696899414062,OK,188,0,210,0,315,0,32,0,26,,0,69
DQN Agent 1000e,4obstacles_6,sokoban-4-1_4obstacles_6,0.6486055850982666,OK,188,0,210,0,368,0,29,0,26,,0,72
Previous RL,4obstacles_6,sokoban-4-1_4obstacles_6,0.6108689308166504,OK,188,0,210,0,359,0,25,0,24,,0,73
RA,4obstacles_6,sokoban-4-1_4obstacles_6,0.6880233287811279,OK,188,0,210,0,434,0,26,0,26,,0,75
DQN Agent 400e,4obstacles_7,sokoban-4-1_4obstacles_7,0.6806931495666504,OK,910,0,1017,0,433,0,148,0,103,,0,70
DQN Agent 1000e,4obstacles_7,sokoban-4-1_4obstacles_7,0.6473877429962158,OK,910,0,1017,0,406,0,145,0,105,,0,68
Previous RL,4obstacles_7,sokoban-4-1_4obstacles_7,0.7522997856140137,OK,910,0,1017,0,465,0,116,0,103,,0,76
RA,4obstacles_7,sokoban-4-1_4obstacles_7,1.4485626220703125,OK,910,0,1017,0,1169,0,119,0,106,,0,72
DQN Agent 400e,4obstacles_8,sokoban-4-1_4obstacles_8,0.55177903175354,OK,228,0,257,0,283,0,39,0,25,,0,72
DQN Agent 1000e,4obstacles_8,sokoban-4-1_4obstacles_8,0.5907244682312012,OK,228,0,257,0,311,0,41,0,25,,0,72
Previous RL,4obstacles_8,sokoban-4-1_4obstacles_8,0.5761878490447998,OK,228,0,257,0,298,0,34,0,24,,0,80
RA,4obstacles_8,sokoban-4-1_4obstacles_8,0.7548108100891113,OK,228,0,257,0,496,0,33,0,25,,0,70
DQN Agent 400e,4obstacles_9,sokoban-4-1_4obstacles_9,0.5091631412506104,OK,18,0,19,0,230,0,2,0,4,,0,79
DQN Agent 1000e,4obstacles_9,sokoban-4-1_4obstacles_9,0.5052311420440674,OK,18,0,19,0,241,0,2,0,4,,0,75
Previous RL,4obstacles_9,sokoban-4-1_4obstacles_9,0.5105862617492676,OK,18,0,19,0,257,0,2,0,4,,0,71
RA,4obstacles_9,sokoban-4-1_4obstacles_9,0.4269430637359619,OK,18,0,19,0,171,0,2,0,4,,0,74
