instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-7-1_0obstacles_1,0.9636952877044678,OK,797,54,855,54,527,1,36,1,35,,0,152
sokoban-7-1_0obstacles_10,1.000399827957153,OK,700,196,799,204,582,1,69,1,23,,0,149
sokoban-7-1_0obstacles_2,1.0296804904937744,OK,1064,148,1166,152,615,1,68,1,29,,0,143
sokoban-7-1_0obstacles_3,18.86516809463501,OK,14552,506,16428,520,18365,1,1192,1,426,,0,152
sokoban-7-1_0obstacles_4,7.55724835395813,OK,10193,290,11447,295,7092,1,811,1,320,,0,153
sokoban-7-1_0obstacles_5,3.151711225509644,OK,5936,130,6581,132,2526,1,398,1,164,,0,152
sokoban-7-1_0obstacles_6,2.627462148666382,OK,5023,218,5620,224,2155,1,374,1,156,,0,155
sokoban-7-1_0obstacles_7,2.909818172454834,OK,5996,314,6659,323,2425,1,413,1,164,,0,152
sokoban-7-1_0obstacles_8,2.590826988220215,OK,5467,236,5980,241,2133,1,311,1,126,,0,155
sokoban-7-1_0obstacles_9,4.358179807662964,OK,7793,208,8724,213,3936,1,587,1,240,,0,152
sokoban-7-1_1obstacles_1,7.913625001907349,OK,10458,296,11732,304,7453,1,807,1,323,,0,155
sokoban-7-1_1obstacles_10,14.105209589004517,OK,13090,328,14743,337,13615,1,1050,1,392,,0,144
sokoban-7-1_1obstacles_2,1.0744776725769043,OK,1588,138,1709,141,681,1,77,1,49,,0,143
sokoban-7-1_1obstacles_3,1.1442830562591553,OK,1080,240,1200,250,703,1,81,1,33,,0,170
sokoban-7-1_1obstacles_4,1.4314184188842771,OK,3165,268,3455,275,1004,1,179,1,91,,0,154
sokoban-7-1_1obstacles_5,0.8513076305389404,OK,342,42,365,42,413,1,13,1,17,,0,159
sokoban-7-1_1obstacles_6,1.0522050857543943,OK,1560,72,1674,72,630,1,71,1,49,,0,152
sokoban-7-1_1obstacles_7,3.577396869659424,OK,7134,314,7949,323,3120,1,524,1,233,,0,146
sokoban-7-1_1obstacles_8,35.47926592826843,OK,17793,234,20149,237,34882,1,1535,1,573,,0,271
sokoban-7-1_1obstacles_9,2.090956211090088,OK,4820,102,5261,102,1695,1,272,1,124,,0,133
sokoban-7-1_2obstacles_1,20.60915780067444,OK,15443,728,17466,749,20112,1,1390,1,520,,0,146
sokoban-7-1_2obstacles_10,62.63256907463074,OK,21444,478,24426,498,62140,1,2131,1,919,,0,149
sokoban-7-1_2obstacles_2,3.1377193927764893,OK,5800,298,6507,303,2675,1,494,1,214,,0,160
sokoban-7-1_2obstacles_3,28.816028356552124,OK,17345,196,19679,197,28345,1,1652,1,712,,0,153
sokoban-7-1_2obstacles_4,5.974838018417358,OK,9304,216,10354,222,5489,1,696,1,266,,0,153
sokoban-7-1_2obstacles_5,1.0684738159179688,OK,681,244,773,256,640,1,65,1,26,,0,152
sokoban-7-1_2obstacles_6,56.42562413215637,OK,21844,368,24900,376,55870,1,2146,1,867,,0,174
sokoban-7-1_2obstacles_7,17.40851330757141,OK,14184,374,16042,386,16935,1,1288,1,543,,0,154
sokoban-7-1_2obstacles_8,11.16432285308838,OK,11868,158,13357,158,10685,1,1034,1,463,,0,153
sokoban-7-1_2obstacles_9,8.04227900505066,OK,9835,110,11049,110,7012,1,860,1,384,,0,158
sokoban-7-1_3obstacles_1,17.733744621276855,OK,14755,514,16656,526,17282,1,1348,1,632,,0,143
sokoban-7-1_3obstacles_10,5.475308179855347,OK,8079,264,9077,272,5050,1,730,1,333,,0,141
sokoban-7-1_3obstacles_2,4.051116943359375,OK,6130,348,6871,359,3531,1,558,1,291,,0,177
sokoban-7-1_3obstacles_3,4.423650741577148,OK,7398,258,8311,261,3976,1,687,1,324,,0,146
sokoban-7-1_3obstacles_4,1.3774254322052002,OK,2363,122,2601,123,949,1,169,1,79,,0,163
sokoban-7-1_3obstacles_5,2.799384355545044,OK,5396,196,6016,201,2327,1,418,1,181,,0,150
sokoban-7-1_3obstacles_6,3.4554336071014404,OK,6655,314,7461,322,2975,1,560,1,240,,0,160
sokoban-7-1_3obstacles_7,2.14904522895813,OK,4236,174,4758,178,1716,1,373,1,142,,0,147
sokoban-7-1_3obstacles_8,4.5164570808410645,OK,7135,292,8011,299,4059,1,621,1,273,,0,143
sokoban-7-1_3obstacles_9,1.0606091022491455,OK,1026,216,1142,224,603,1,86,1,40,,0,160
sokoban-7-1_4obstacles_1,1.6505262851715088,OK,3328,118,3696,120,1202,1,242,1,104,,0,157
sokoban-7-1_4obstacles_10,43.916003704071045,OK,21308,290,24320,293,43414,1,2249,1,1010,,0,167
sokoban-7-1_4obstacles_2,6.369706630706787,OK,9127,518,10276,535,5918,1,835,1,349,,0,142
sokoban-7-1_4obstacles_3,6.436978101730347,OK,7156,0,8213,0,6020,0,815,0,435,,0,150
sokoban-7-1_4obstacles_4,1.001054048538208,OK,1098,122,1194,122,597,1,68,1,40,,0,136
sokoban-7-1_4obstacles_5,6.5504021644592285,OK,9268,220,10482,226,6100,1,855,1,331,,0,150
sokoban-7-1_4obstacles_6,32.69206428527832,OK,18557,596,21094,614,32166,1,1937,1,979,,0,172
sokoban-7-1_4obstacles_7,2.5359604358673096,OK,5110,188,5718,190,2071,1,434,1,220,,0,152
sokoban-7-1_4obstacles_8,6.651586532592773,OK,8153,120,9172,121,6165,1,740,1,333,,0,155
sokoban-7-1_4obstacles_9,59.820712089538574,OK,22236,458,25430,464,59332,1,2415,1,1162,,0,138
