Model,Scenario,instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
DQN Agent 1000e,0obstacles_5,sokoban-7-1_0obstacles_5,68.97863721847534,OK,33424,198,38144,199,68498,1,4382,1,1254,,0,148
Previous RL,0obstacles_5,sokoban-7-1_0obstacles_5,3.1517112255096436,OK,5936,130,6581,132,2526,1,398,1,164,,0,152
DQN Agent 400e,0obstacles_6,sokoban-7-1_0obstacles_6,1.9407985210418701,OK,2898,298,3191,304,1082,1,239,1,75,,0,157
DQN Agent 1000e,0obstacles_6,sokoban-7-1_0obstacles_6,29.565837144851685,OK,24929,868,28287,885,29049,1,3126,1,854,,0,160
Previous RL,0obstacles_6,sokoban-7-1_0obstacles_6,2.627462148666382,OK,5023,218,5620,224,2155,1,374,1,156,,0,155
DQN Agent 400e,0obstacles_7,sokoban-7-1_0obstacles_7,17.222353219985962,OK,13758,108,15592,109,16760,1,1725,1,513,,0,157
DQN Agent 1000e,0obstacles_7,sokoban-7-1_0obstacles_7,58.074298620224,OK,31375,188,35708,189,57551,1,4044,1,1156,,0,168
Previous RL,0obstacles_7,sokoban-7-1_0obstacles_7,2.909818172454834,OK,5996,314,6659,323,2425,1,413,1,164,,0,152
DQN Agent 400e,0obstacles_8,sokoban-7-1_0obstacles_8,20.388657331466675,OK,13490,358,15199,361,19937,1,1567,1,494,,0,143
DQN Agent 1000e,0obstacles_8,sokoban-7-1_0obstacles_8,5.2557008266448975,OK,9677,246,10818,246,4799,1,1019,1,319,,0,152
Previous RL,0obstacles_8,sokoban-7-1_0obstacles_8,2.590826988220215,OK,5467,236,5980,241,2133,1,311,1,126,,0,155
DQN Agent 400e,0obstacles_9,sokoban-7-1_0obstacles_9,1.0067689418792725,OK,1128,320,1203,326,568,1,69,1,31,,0,163
DQN Agent 1000e,0obstacles_9,sokoban-7-1_0obstacles_9,0.9067697525024414,OK,901,202,984,204,484,1,76,1,40,,0,143
Previous RL,0obstacles_9,sokoban-7-1_0obstacles_9,4.358179807662964,OK,7793,208,8724,213,3936,1,587,1,240,,0,152
DQN Agent 400e,1obstacles_1,sokoban-7-1_1obstacles_1,3.2519257068634033,OK,5154,350,5762,355,2730,1,505,1,173,,0,146
DQN Agent 1000e,1obstacles_1,sokoban-7-1_1obstacles_1,13.525012016296387,OK,16555,442,18693,451,13063,1,2041,1,561,,0,148
Previous RL,1obstacles_1,sokoban-7-1_1obstacles_1,7.913625001907349,OK,10458,296,11732,304,7453,1,807,1,323,,0,155
DQN Agent 400e,1obstacles_10,sokoban-7-1_1obstacles_10,17.919849157333374,OK,12508,370,14117,375,17411,1,1470,1,443,,0,156
DQN Agent 1000e,1obstacles_10,sokoban-7-1_1obstacles_10,9.520382642745972,OK,11215,288,12686,292,9035,1,1405,1,390,,0,151
Previous RL,1obstacles_10,sokoban-7-1_1obstacles_10,14.105209589004517,OK,13090,328,14743,337,13615,1,1050,1,392,,0,144
DQN Agent 400e,1obstacles_2,sokoban-7-1_1obstacles_2,0.9984235763549805,OK,816,138,932,141,577,1,95,1,33,,0,147
DQN Agent 1000e,1obstacles_2,sokoban-7-1_1obstacles_2,19.426480770111084,OK,22229,308,25098,310,18954,1,2642,1,791,,0,144
Previous RL,1obstacles_2,sokoban-7-1_1obstacles_2,1.0744776725769043,OK,1588,138,1709,141,681,1,77,1,49,,0,143
DQN Agent 400e,1obstacles_3,sokoban-7-1_1obstacles_3,1.4075593948364258,OK,2615,232,2878,238,974,1,213,1,67,,0,147
DQN Agent 1000e,1obstacles_3,sokoban-7-1_1obstacles_3,7.256487607955933,OK,6060,216,6945,219,6808,1,896,1,225,,0,165
Previous RL,1obstacles_3,sokoban-7-1_1obstacles_3,1.1442830562591553,OK,1080,240,1200,250,703,1,81,1,33,,0,170
DQN Agent 400e,1obstacles_4,sokoban-7-1_1obstacles_4,1.2298297882080078,OK,1687,310,1896,313,773,1,171,1,64,,0,163
DQN Agent 1000e,1obstacles_4,sokoban-7-1_1obstacles_4,4.993333339691162,OK,11624,176,13009,177,4538,1,1232,1,371,,0,144
Previous RL,1obstacles_4,sokoban-7-1_1obstacles_4,1.4314184188842773,OK,3165,268,3455,275,1004,1,179,1,91,,0,154
DQN Agent 400e,1obstacles_5,sokoban-7-1_1obstacles_5,0.8174006938934326,OK,104,42,107,42,382,1,5,1,8,,0,160
DQN Agent 1000e,1obstacles_5,sokoban-7-1_1obstacles_5,4.097240686416626,OK,8004,106,8931,106,3643,1,800,1,245,,0,148
Previous RL,1obstacles_5,sokoban-7-1_1obstacles_5,0.8513076305389404,OK,342,42,365,42,413,1,13,1,17,,0,159
DQN Agent 400e,1obstacles_6,sokoban-7-1_1obstacles_6,1.068439245223999,OK,1358,84,1474,85,640,1,115,1,70,,0,157
DQN Agent 1000e,1obstacles_6,sokoban-7-1_1obstacles_6,0.7917919158935547,OK,151,72,158,72,346,1,7,1,7,,0,162
Previous RL,1obstacles_6,sokoban-7-1_1obstacles_6,1.0522050857543945,OK,1560,72,1674,72,630,1,71,1,49,,0,152
DQN Agent 400e,1obstacles_7,sokoban-7-1_1obstacles_7,3.732081174850464,OK,5721,342,6419,355,3286,1,596,1,192,,0,145
DQN Agent 1000e,1obstacles_7,sokoban-7-1_1obstacles_7,15.066136837005615,OK,16851,760,19014,771,14584,1,2039,1,571,,0,155
Previous RL,1obstacles_7,sokoban-7-1_1obstacles_7,3.577396869659424,OK,7134,314,7949,323,3120,1,524,1,233,,0,146
DQN Agent 400e,1obstacles_8,sokoban-7-1_1obstacles_8,20.491687059402466,OK,13102,280,14792,284,20039,1,1549,1,485,,0,145
DQN Agent 1000e,1obstacles_8,sokoban-7-1_1obstacles_8,10.752223253250122,OK,14433,212,16216,212,10309,1,1508,1,420,,0,137
Previous RL,1obstacles_8,sokoban-7-1_1obstacles_8,35.47926592826843,OK,17793,234,20149,237,34882,1,1535,1,573,,0,271
DQN Agent 400e,1obstacles_9,sokoban-7-1_1obstacles_9,3.2484724521636963,OK,4763,306,5373,318,2774,1,523,1,203,,0,151
DQN Agent 1000e,1obstacles_9,sokoban-7-1_1obstacles_9,43.032450675964355,OK,26951,518,30550,531,42539,1,3325,1,964,,0,157
Previous RL,1obstacles_9,sokoban-7-1_1obstacles_9,2.090956211090088,OK,4820,102,5261,102,1695,1,272,1,124,,0,133
DQN Agent 400e,2obstacles_1,sokoban-7-1_2obstacles_1,14.827066659927368,OK,12524,498,14208,514,14342,1,1592,1,542,,0,172
DQN Agent 1000e,2obstacles_1,sokoban-7-1_2obstacles_1,20.11264181137085,OK,21303,260,24144,264,19623,1,2431,1,682,,0,153
Previous RL,2obstacles_1,sokoban-7-1_2obstacles_1,20.60915780067444,OK,15443,728,17466,749,20112,1,1390,1,520,,0,146
DQN Agent 400e,2obstacles_10,sokoban-7-1_2obstacles_10,18.925845623016357,OK,12645,624,14264,632,18443,1,1476,1,597,,0,170
DQN Agent 1000e,2obstacles_10,sokoban-7-1_2obstacles_10,17.89043951034546,OK,20255,202,22813,202,17414,1,2354,1,731,,0,159
Previous RL,2obstacles_10,sokoban-7-1_2obstacles_10,62.63256907463074,OK,21444,478,24426,498,62140,1,2131,1,919,,0,149
DQN Agent 400e,2obstacles_2,sokoban-7-1_2obstacles_2,16.050423860549927,OK,11826,422,13354,431,15586,1,1438,1,516,,0,158
DQN Agent 1000e,2obstacles_2,sokoban-7-1_2obstacles_2,10.839272499084473,OK,13515,560,15273,572,10389,1,1627,1,474,,0,146
Previous RL,2obstacles_2,sokoban-7-1_2obstacles_2,3.1377193927764893,OK,5800,298,6507,303,2675,1,494,1,214,,0,160
DQN Agent 400e,2obstacles_3,sokoban-7-1_2obstacles_3,15.176167249679565,OK,12793,156,14508,157,14728,1,1630,1,587,,0,163
DQN Agent 1000e,2obstacles_3,sokoban-7-1_2obstacles_3,109.84667372703552,OK,34390,864,39601,881,109340,1,5149,1,1463,,0,147
Previous RL,2obstacles_3,sokoban-7-1_2obstacles_3,28.816028356552124,OK,17345,196,19679,197,28345,1,1652,1,712,,0,153
DQN Agent 400e,2obstacles_4,sokoban-7-1_2obstacles_4,2.338818073272705,OK,3907,584,4376,599,1891,1,405,1,192,,0,153
DQN Agent 1000e,2obstacles_4,sokoban-7-1_2obstacles_4,18.649795055389404,OK,19457,114,21994,114,18173,1,2240,1,626,,0,152
Previous RL,2obstacles_4,sokoban-7-1_2obstacles_4,5.974838018417358,OK,9304,216,10354,222,5489,1,696,1,266,,0,153
DQN Agent 400e,2obstacles_5,sokoban-7-1_2obstacles_5,0.845512866973877,OK,555,196,608,199,377,1,49,1,25,,0,160
DQN Agent 1000e,2obstacles_5,sokoban-7-1_2obstacles_5,65.22340083122253,OK,29125,394,33083,404,64724,1,3495,1,1051,,0,169
Previous RL,2obstacles_5,sokoban-7-1_2obstacles_5,1.0684738159179688,OK,681,244,773,256,640,1,65,1,26,,0,152
DQN Agent 400e,2obstacles_6,sokoban-7-1_2obstacles_6,14.87598204612732,OK,12095,298,13632,306,14392,1,1491,1,518,,0,165
DQN Agent 1000e,2obstacles_6,sokoban-7-1_2obstacles_6,33.59217166900635,OK,25942,742,29424,760,33080,1,3213,1,920,,0,153
Previous RL,2obstacles_6,sokoban-7-1_2obstacles_6,56.42562413215637,OK,21844,368,24900,376,55870,1,2146,1,867,,0,174
DQN Agent 400e,2obstacles_7,sokoban-7-1_2obstacles_7,15.360399961471558,OK,14950,322,16918,325,14900,1,1911,1,643,,0,149
DQN Agent 1000e,2obstacles_7,sokoban-7-1_2obstacles_7,3.915248394012451,OK,8130,182,9124,183,3457,1,859,1,261,,0,152
Previous RL,2obstacles_7,sokoban-7-1_2obstacles_7,17.40851330757141,OK,14184,374,16042,386,16935,1,1288,1,543,,0,154
DQN Agent 400e,2obstacles_8,sokoban-7-1_2obstacles_8,2.2958099842071533,OK,3597,328,4055,333,1862,1,408,1,172,,0,150
DQN Agent 1000e,2obstacles_8,sokoban-7-1_2obstacles_8,20.012567281723022,OK,19644,224,22170,225,19517,1,2300,1,704,,0,161
Previous RL,2obstacles_8,sokoban-7-1_2obstacles_8,11.164322853088379,OK,11868,158,13357,158,10685,1,1034,1,463,,0,153
DQN Agent 400e,2obstacles_9,sokoban-7-1_2obstacles_9,12.640623092651367,OK,11623,110,13210,110,12149,1,1542,1,535,,0,161
DQN Agent 1000e,2obstacles_9,sokoban-7-1_2obstacles_9,2.1283481121063232,OK,4441,130,4878,130,1544,1,387,1,127,,0,153
Previous RL,2obstacles_9,sokoban-7-1_2obstacles_9,8.04227900505066,OK,9835,110,11049,110,7012,1,860,1,384,,0,158
DQN Agent 400e,3obstacles_1,sokoban-7-1_3obstacles_1,25.29397940635681,OK,17873,446,20141,456,24804,1,2184,1,853,,0,153
DQN Agent 1000e,3obstacles_1,sokoban-7-1_3obstacles_1,33.637388467788696,OK,26085,812,29587,833,33144,1,3113,1,926,,0,145
Previous RL,3obstacles_1,sokoban-7-1_3obstacles_1,17.733744621276855,OK,14755,514,16656,526,17282,1,1348,1,632,,0,143
DQN Agent 400e,3obstacles_10,sokoban-7-1_3obstacles_10,11.660494327545166,OK,11640,380,13217,382,11166,1,1507,1,587,,0,155
DQN Agent 1000e,3obstacles_10,sokoban-7-1_3obstacles_10,6.319449186325073,OK,10331,472,11522,475,5864,1,959,1,302,,0,146
Previous RL,3obstacles_10,sokoban-7-1_3obstacles_10,5.475308179855347,OK,8079,264,9077,272,5050,1,730,1,333,,0,141
DQN Agent 400e,3obstacles_2,sokoban-7-1_3obstacles_2,26.512043237686157,OK,17417,332,19794,337,26055,1,2363,1,944,,0,136
DQN Agent 1000e,3obstacles_2,sokoban-7-1_3obstacles_2,5.232954263687134,OK,8371,316,9425,317,4753,1,992,1,320,,0,155
Previous RL,3obstacles_2,sokoban-7-1_3obstacles_2,4.051116943359375,OK,6130,348,6871,359,3531,1,558,1,291,,0,177
DQN Agent 400e,3obstacles_3,sokoban-7-1_3obstacles_3,1.9217350482940674,OK,3623,462,4064,476,1469,1,384,1,205,,0,144
DQN Agent 1000e,3obstacles_3,sokoban-7-1_3obstacles_3,75.7372100353241,OK,32011,218,36572,220,75252,1,4099,1,1268,,0,150
Previous RL,3obstacles_3,sokoban-7-1_3obstacles_3,4.423650741577148,OK,7398,258,8311,261,3976,1,687,1,324,,0,146
DQN Agent 400e,3obstacles_4,sokoban-7-1_3obstacles_4,1.8380343914031982,OK,3486,186,3853,189,1385,1,328,1,122,,0,155
DQN Agent 1000e,3obstacles_4,sokoban-7-1_3obstacles_4,5.3861243724823,OK,8445,590,9575,609,4929,1,1062,1,313,,0,147
Previous RL,3obstacles_4,sokoban-7-1_3obstacles_4,1.3774254322052002,OK,2363,122,2601,123,949,1,169,1,79,,0,163
DQN Agent 400e,3obstacles_5,sokoban-7-1_3obstacles_5,1.0183043479919434,OK,1340,116,1480,116,590,1,130,1,69,,0,157
DQN Agent 1000e,3obstacles_5,sokoban-7-1_3obstacles_5,7.946798324584961,OK,11555,412,12906,416,7493,1,1124,1,348,,0,147
Previous RL,3obstacles_5,sokoban-7-1_3obstacles_5,2.799384355545044,OK,5396,196,6016,201,2327,1,418,1,181,,0,150
DQN Agent 400e,3obstacles_6,sokoban-7-1_3obstacles_6,9.328405141830444,OK,8504,252,9618,259,8752,1,1017,1,368,,0,138
DQN Agent 1000e,3obstacles_6,sokoban-7-1_3obstacles_6,21.79531741142273,OK,22093,396,25043,402,21302,1,2547,1,666,,0,152
Previous RL,3obstacles_6,sokoban-7-1_3obstacles_6,3.4554336071014404,OK,6655,314,7461,322,2975,1,560,1,240,,0,160
DQN Agent 400e,3obstacles_7,sokoban-7-1_3obstacles_7,16.030726194381714,OK,13473,220,15324,227,15553,1,1765,1,672,,0,164
DQN Agent 1000e,3obstacles_7,sokoban-7-1_3obstacles_7,77.50627160072327,OK,31241,644,35950,665,77032,1,4509,1,1366,,0,142
Previous RL,3obstacles_7,sokoban-7-1_3obstacles_7,2.14904522895813,OK,4236,174,4758,178,1716,1,373,1,142,,0,147
DQN Agent 400e,3obstacles_8,sokoban-7-1_3obstacles_8,1.780942678451538,OK,3495,180,3859,181,1316,1,317,1,118,,0,147
DQN Agent 1000e,3obstacles_8,sokoban-7-1_3obstacles_8,1.058537244796753,OK,1114,160,1213,161,626,1,94,1,54,,0,146
Previous RL,3obstacles_8,sokoban-7-1_3obstacles_8,4.5164570808410645,OK,7135,292,8011,299,4059,1,621,1,273,,0,143
DQN Agent 400e,3obstacles_9,sokoban-7-1_3obstacles_9,0.8813424110412598,OK,612,192,667,198,442,1,53,1,24,,0,161
DQN Agent 1000e,3obstacles_9,sokoban-7-1_3obstacles_9,6.113396167755127,OK,7062,132,8023,133,4674,1,927,1,241,,0,152
Previous RL,3obstacles_9,sokoban-7-1_3obstacles_9,1.0606091022491455,OK,1026,216,1142,224,603,1,86,1,40,,0,160
DQN Agent 400e,4obstacles_1,sokoban-7-1_4obstacles_1,1.186246633529663,OK,1897,118,2085,120,745,1,175,1,101,,0,159
DQN Agent 1000e,4obstacles_1,sokoban-7-1_4obstacles_1,0.7379624843597412,OK,355,94,376,94,329,1,18,1,11,,0,148
Previous RL,4obstacles_1,sokoban-7-1_4obstacles_1,1.6505262851715088,OK,3328,118,3696,120,1202,1,242,1,104,,0,157
DQN Agent 400e,4obstacles_10,sokoban-7-1_4obstacles_10,19.236021995544434,OK,13456,340,15151,346,18778,1,1653,1,666,,0,141
DQN Agent 1000e,4obstacles_10,sokoban-7-1_4obstacles_10,22.518938064575195,OK,23059,236,26122,237,22038,1,2711,1,800,,0,148
Previous RL,4obstacles_10,sokoban-7-1_4obstacles_10,43.916003704071045,OK,21308,290,24320,293,43414,1,2249,1,1010,,0,167
DQN Agent 400e,4obstacles_2,sokoban-7-1_4obstacles_2,1.6389551162719727,OK,2895,390,3209,398,1176,1,277,1,119,,0,154
DQN Agent 1000e,4obstacles_2,sokoban-7-1_4obstacles_2,15.173728227615356,OK,18948,450,21335,454,14689,1,2075,1,603,,0,166
Previous RL,4obstacles_2,sokoban-7-1_4obstacles_2,6.369706630706787,OK,9127,518,10276,535,5918,1,835,1,349,,0,142
DQN Agent 400e,4obstacles_3,sokoban-7-1_4obstacles_3,6.909091949462891,OK,7156,0,8213,0,6290,0,1116,0,459,,0,170
DQN Agent 1000e,4obstacles_3,sokoban-7-1_4obstacles_3,4.67131233215332,OK,7156,0,8213,0,4228,0,1077,0,350,,0,160
Previous RL,4obstacles_3,sokoban-7-1_4obstacles_3,6.436978101730347,OK,7156,0,8213,0,6020,0,815,0,435,,0,150
DQN Agent 400e,4obstacles_4,sokoban-7-1_4obstacles_4,5.6431519985198975,OK,6844,398,7717,407,5187,1,765,1,303,,0,158
DQN Agent 1000e,4obstacles_4,sokoban-7-1_4obstacles_4,3.6487247943878174,OK,7418,122,8326,122,3172,1,825,1,277,,0,162
Previous RL,4obstacles_4,sokoban-7-1_4obstacles_4,1.001054048538208,OK,1098,122,1194,122,597,1,68,1,40,,0,136
DQN Agent 400e,4obstacles_5,sokoban-7-1_4obstacles_5,21.19775152206421,OK,14503,354,16433,356,20723,1,1787,1,739,,0,156
DQN Agent 1000e,4obstacles_5,sokoban-7-1_4obstacles_5,3.668984889984131,OK,9020,318,10109,321,3201,1,933,1,265,,0,151
Previous RL,4obstacles_5,sokoban-7-1_4obstacles_5,6.5504021644592285,OK,9268,220,10482,226,6100,1,855,1,331,,0,150
DQN Agent 400e,4obstacles_6,sokoban-7-1_4obstacles_6,21.835112810134888,OK,16774,472,19027,482,21326,1,2219,1,986,,0,157
DQN Agent 1000e,4obstacles_6,sokoban-7-1_4obstacles_6,4.1464128494262695,OK,7531,274,8467,276,3637,1,805,1,264,,0,157
Previous RL,4obstacles_6,sokoban-7-1_4obstacles_6,32.69206428527832,OK,18557,596,21094,614,32166,1,1937,1,979,,0,172
DQN Agent 400e,4obstacles_7,sokoban-7-1_4obstacles_7,2.971968173980713,OK,4936,392,5523,399,2500,1,533,1,216,,0,156
DQN Agent 1000e,4obstacles_7,sokoban-7-1_4obstacles_7,4.949968338012695,OK,6358,454,7215,464,4399,1,812,1,235,,0,140
Previous RL,4obstacles_7,sokoban-7-1_4obstacles_7,2.5359604358673096,OK,5110,188,5718,190,2071,1,434,1,220,,0,152
DQN Agent 400e,4obstacles_8,sokoban-7-1_4obstacles_8,5.8471152782440186,OK,9919,228,11190,229,5376,1,1248,1,564,,0,155
DQN Agent 1000e,4obstacles_8,sokoban-7-1_4obstacles_8,4.406700849533081,OK,10517,228,11735,228,3912,1,981,1,329,,0,163
Previous RL,4obstacles_8,sokoban-7-1_4obstacles_8,6.651586532592773,OK,8153,120,9172,121,6165,1,740,1,333,,0,155
DQN Agent 400e,4obstacles_9,sokoban-7-1_4obstacles_9,19.84488797187805,OK,14316,184,16167,184,19357,1,1794,1,759,,0,154
DQN Agent 1000e,4obstacles_9,sokoban-7-1_4obstacles_9,16.57147741317749,OK,19223,338,21622,340,16099,1,2161,1,690,,0,144
Previous RL,4obstacles_9,sokoban-7-1_4obstacles_9,59.820712089538574,OK,22236,458,25430,464,59332,1,2415,1,1162,,0,138
