instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-7-1_0obstacles_1,3.695245742797852,OK,8402,306,9296,310,3214,1,945,1,304,,0,148
sokoban-7-1_0obstacles_10,0.8459732532501221,OK,414,100,459,100,391,1,57,1,16,,0,159
sokoban-7-1_0obstacles_2,5.629633665084839,OK,7168,248,8180,250,5160,1,1013,1,268,,0,170
sokoban-7-1_0obstacles_3,7.359876155853271,OK,11030,354,12372,354,6861,1,1358,1,406,,0,169
sokoban-7-1_0obstacles_4,1.741511583328247,OK,4472,266,4836,266,1288,1,346,1,132,,0,143
sokoban-7-1_0obstacles_5,6.202824592590332,OK,10656,414,11922,414,5703,1,1325,1,396,,0,165
sokoban-7-1_0obstacles_6,14.91837453842163,OK,20162,450,22523,453,14428,1,2241,1,691,,0,159
sokoban-7-1_0obstacles_7,4.36310601234436,OK,7889,260,8811,260,3853,1,998,1,305,,0,152
sokoban-7-1_0obstacles_8,5.001187324523926,OK,8041,226,9022,226,4525,1,1004,1,312,,0,157
sokoban-7-1_0obstacles_9,3.4909698963165283,OK,4634,202,5244,204,3002,1,635,1,165,,0,159
sokoban-7-1_1obstacles_1,9.677032709121704,OK,14568,508,16320,520,9105,1,1774,1,525,,0,156
sokoban-7-1_1obstacles_10,8.945065975189209,OK,14077,264,15763,264,8447,1,1711,1,509,,0,158
sokoban-7-1_1obstacles_2,2.621323347091675,OK,4311,116,4834,116,2146,1,569,1,164,,0,164
sokoban-7-1_1obstacles_3,6.868008136749268,OK,12490,352,13939,352,6369,1,1382,1,414,,0,169
sokoban-7-1_1obstacles_4,4.418889045715332,OK,8804,228,9827,228,3963,1,1100,1,337,,0,148
sokoban-7-1_1obstacles_5,2.3461410999298096,OK,5869,186,6503,186,1885,1,706,1,223,,0,151
sokoban-7-1_1obstacles_6,4.104712963104248,OK,6406,228,7305,231,3624,1,917,1,234,,0,161
sokoban-7-1_1obstacles_7,5.676318883895874,OK,11231,342,12585,343,5177,1,1299,1,372,,0,157
sokoban-7-1_1obstacles_8,1.268484592437744,OK,2357,268,2558,268,826,1,192,1,72,,0,145
sokoban-7-1_1obstacles_9,1.275092601776123,OK,1837,304,2033,308,816,1,181,1,64,,0,153
sokoban-7-1_2obstacles_1,4.430399179458618,OK,9903,396,11056,396,3936,1,1060,1,312,,0,145
sokoban-7-1_2obstacles_10,5.611372232437134,OK,11787,302,13121,302,5118,1,1277,1,436,,0,151
sokoban-7-1_2obstacles_2,5.748661518096924,OK,11323,426,12600,430,5265,1,1217,1,403,,0,157
sokoban-7-1_2obstacles_3,86.43805956840515,OK,33072,580,37883,592,85769,1,4751,1,1278,,0,151
sokoban-7-1_2obstacles_4,3.937463760375977,OK,7277,178,8100,178,3421,1,800,1,261,,0,140
sokoban-7-1_2obstacles_5,0.8119227886199951,OK,401,100,443,100,389,1,51,1,16,,0,150
sokoban-7-1_2obstacles_6,8.08190655708313,OK,14863,404,16637,408,7602,1,1633,1,530,,0,146
sokoban-7-1_2obstacles_7,0.9773387908935548,OK,802,222,864,223,531,1,73,1,29,,0,149
sokoban-7-1_2obstacles_8,1.309969186782837,OK,1956,290,2147,291,846,1,168,1,59,,0,158
sokoban-7-1_2obstacles_9,4.365148305892944,OK,8682,170,9594,170,3862,1,932,1,307,,0,163
sokoban-7-1_3obstacles_1,11.285171508789062,OK,18028,400,20113,402,10753,1,1958,1,629,,0,161
sokoban-7-1_3obstacles_10,1.148101806640625,OK,1422,208,1526,208,690,1,107,1,38,,0,164
sokoban-7-1_3obstacles_2,1.0338914394378662,OK,1155,208,1247,209,570,1,109,1,48,,0,169
sokoban-7-1_3obstacles_3,26.05893111228943,OK,24040,314,27090,317,25556,1,2969,1,900,,0,152
sokoban-7-1_3obstacles_4,9.447344779968262,OK,13330,682,15015,690,8921,1,1666,1,510,,0,161
sokoban-7-1_3obstacles_5,4.345708131790161,OK,8528,464,9619,469,3838,1,1028,1,304,,0,160
