instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-5-1_0obstacles_1,3.5305287837982178,OK,7564,366,8531,370,3148,1,993,1,411,,0,97
sokoban-5-1_0obstacles_10,3.133113384246826,OK,8310,520,9324,531,2754,1,980,1,434,,0,88
sokoban-5-1_0obstacles_2,1.113046169281006,OK,3490,118,3838,120,748,1,301,1,208,,0,96
sokoban-5-1_0obstacles_3,0.7188305854797363,OK,80,42,81,42,407,1,1,1,5,,0,95
sokoban-5-1_0obstacles_4,0.7797427177429199,OK,500,92,523,92,389,1,18,1,35,,0,94
sokoban-5-1_0obstacles_5,3.546627759933472,OK,7564,400,8531,407,3168,1,994,1,411,,0,92
sokoban-5-1_0obstacles_6,0.920478105545044,OK,734,114,776,115,548,1,28,1,45,,0,86
sokoban-5-1_0obstacles_7,1.4327847957611084,OK,3234,118,3613,118,1108,1,379,1,174,,0,93
sokoban-5-1_0obstacles_8,2.747555732727051,OK,7454,292,8381,296,2386,1,882,1,399,,0,90
sokoban-5-1_0obstacles_9,0.8318681716918945,OK,1498,94,1605,95,490,1,77,1,90,,0,101
sokoban-5-1_1obstacles_1,2.0243070125579834,OK,4700,222,5304,226,1676,1,643,1,257,,0,88
sokoban-5-1_1obstacles_10,1.2324748039245603,OK,3702,86,4037,86,893,1,249,1,197,,0,88
sokoban-5-1_1obstacles_2,1.364591360092163,OK,3978,136,4400,137,1033,1,367,1,230,,0,87
sokoban-5-1_1obstacles_3,0.908240556716919,OK,362,124,378,124,595,1,15,1,27,,0,88
sokoban-5-1_1obstacles_4,0.8499982357025146,OK,824,40,889,40,533,1,41,1,40,,0,84
sokoban-5-1_1obstacles_5,0.9469013214111328,OK,752,108,794,111,624,1,31,1,49,,0,86
sokoban-5-1_1obstacles_6,1.1764473915100098,OK,2756,170,2949,171,787,1,130,1,159,,0,93
sokoban-5-1_1obstacles_7,1.1396968364715576,OK,2606,116,2804,116,820,1,135,1,149,,0,85
sokoban-5-1_1obstacles_8,1.0116446018218994,OK,2180,60,2351,60,693,1,118,1,118,,0,87
sokoban-5-1_1obstacles_9,0.6985034942626953,OK,564,82,609,83,377,1,27,1,27,,0,88
sokoban-5-1_2obstacles_1,0.8305239677429199,OK,603,30,639,30,521,1,36,1,46,,0,88
sokoban-5-1_2obstacles_10,1.3922982215881348,OK,3989,146,4438,147,1058,1,458,1,279,,0,86
sokoban-5-1_2obstacles_2,3.1174919605255127,OK,7488,192,8516,194,2764,1,1075,1,470,,0,82
sokoban-5-1_2obstacles_3,1.4479551315307615,OK,4108,152,4580,158,1064,1,452,1,270,,0,95
sokoban-5-1_2obstacles_4,0.8374619483947754,OK,1194,106,1303,108,513,1,89,1,86,,0,87
sokoban-5-1_2obstacles_5,0.7377078533172607,OK,145,60,153,60,412,1,5,1,9,,0,94
sokoban-5-1_2obstacles_6,1.444718360900879,OK,3898,306,4317,308,1107,1,421,1,266,,0,93
sokoban-5-1_2obstacles_7,0.934283971786499,OK,1763,140,1901,143,608,1,112,1,117,,0,95
sokoban-5-1_2obstacles_8,0.7308790683746338,OK,79,40,81,40,428,1,1,1,5,,0,92
sokoban-5-1_2obstacles_9,0.954411506652832,OK,2003,104,2156,104,608,1,120,1,131,,0,100
sokoban-5-1_3obstacles_1,2.582732915878296,OK,6936,0,7852,0,2254,0,1006,0,613,,0,96
sokoban-5-1_3obstacles_10,1.06955885887146,OK,2442,126,2726,128,735,1,307,1,194,,0,96
sokoban-5-1_3obstacles_2,0.7172293663024902,OK,291,94,308,94,389,1,16,1,18,,0,89
sokoban-5-1_3obstacles_3,3.0040624141693115,OK,7173,0,8144,0,2620,0,1027,0,586,,0,88
sokoban-5-1_3obstacles_4,1.920097827911377,OK,5026,302,5628,303,1573,1,596,1,335,,0,90
sokoban-5-1_3obstacles_5,1.491023302078247,OK,3039,134,3429,135,1125,1,433,1,231,,0,91
sokoban-5-1_3obstacles_6,0.6677906513214111,OK,224,80,238,80,334,1,9,1,11,,0,98
sokoban-5-1_3obstacles_7,1.1956050395965576,OK,2718,0,3092,0,899,0,408,0,195,,0,93
sokoban-5-1_3obstacles_8,0.7416665554046631,OK,207,60,219,60,422,1,7,1,12,,0,93
sokoban-5-1_3obstacles_9,1.1680877208709717,OK,2781,134,3067,134,845,1,276,1,185,,0,87
sokoban-5-1_4obstacles_1,1.3971891403198242,OK,2871,178,3257,180,1044,1,410,1,195,,0,97
sokoban-5-1_4obstacles_10,0.7892179489135742,OK,864,106,932,106,465,1,61,1,58,,0,88
sokoban-5-1_4obstacles_2,1.416374444961548,OK,2932,0,3328,0,1092,0,410,0,254,,0,100
sokoban-5-1_4obstacles_3,1.5800232887268066,OK,3838,0,4340,0,1295,0,570,0,350,,0,86
sokoban-5-1_4obstacles_4,1.0112056732177734,OK,1417,148,1568,148,681,1,154,1,116,,0,87
sokoban-5-1_4obstacles_5,2.1253371238708496,OK,5158,0,5840,0,1802,0,752,0,496,,0,85
sokoban-5-1_4obstacles_6,1.081808090209961,OK,2088,116,2335,116,767,1,246,1,144,,0,91
sokoban-5-1_4obstacles_7,0.8838992118835449,OK,1162,0,1318,0,600,0,166,0,98,,0,83
sokoban-5-1_4obstacles_8,1.562507390975952,OK,4586,0,5179,0,1268,0,672,0,438,,0,86
sokoban-5-1_4obstacles_9,1.198441505432129,OK,2252,0,2555,0,890,0,338,0,189,,0,91
sokoban-5-1_0obstacles_1,3.416521072387696,OK,7564,366,8531,370,3014,1,993,1,411,,0,96
sokoban-5-1_0obstacles_10,3.139392614364624,OK,8310,520,9324,531,2734,1,980,1,434,,0,101
sokoban-5-1_0obstacles_2,1.1680903434753418,OK,3490,118,3838,120,834,1,301,1,208,,0,99
sokoban-5-1_0obstacles_3,0.5947704315185547,OK,80,42,81,42,300,1,1,1,5,,0,82
sokoban-5-1_0obstacles_4,0.711543083190918,OK,500,92,523,92,359,1,18,1,35,,0,100
sokoban-5-1_0obstacles_5,3.292433738708496,OK,7564,400,8531,407,2912,1,994,1,411,,0,103
sokoban-5-1_0obstacles_6,0.7757167816162109,OK,734,114,776,115,414,1,28,1,45,,0,97
sokoban-5-1_0obstacles_7,1.273836612701416,OK,3234,118,3613,118,943,1,379,1,174,,0,96
sokoban-5-1_0obstacles_8,2.693070650100708,OK,7454,292,8381,296,2333,1,882,1,399,,0,89
sokoban-5-1_0obstacles_9,0.8849618434906006,OK,1498,94,1605,95,547,1,77,1,90,,0,99
sokoban-5-1_1obstacles_1,2.106210231781006,OK,4700,222,5304,226,1601,1,643,1,257,,0,101
sokoban-5-1_1obstacles_10,1.051757574081421,OK,3702,86,4037,86,727,1,249,1,197,,0,93
sokoban-5-1_1obstacles_2,1.139310359954834,OK,3978,136,4400,137,792,1,367,1,230,,0,97
