episode,starting_total_steps,starting_epsilon,is_win,avg_loss,reward,win,steps,composition_size
0,0,1.0,False,0.5075680177386214,-397.27999999999776,False,328,"(0, 0)"
1,0,0.9988851351351351,False,1.6742052770696763,24.719999999999857,False,328,"(0, 0)"
2,0,0.9977702702702703,True,1.2476690640905872,108.08000000000025,True,192,"(0, 0)"
3,0,0.9966554054054054,False,2.0636849995793365,-859.2799999999974,False,328,"(0, 0)"
4,0,0.9955405405405405,False,2.3523538245751365,-196.27999999999813,False,328,"(0, 0)"
5,0,0.9944256756756756,False,2.0664189110351043,4.719999999999868,False,328,"(0, 0)"
6,0,0.9933108108108109,True,2.0645408937707543,107.28000000000219,True,272,"(0, 0)"
7,0,0.992195945945946,False,2.140272781002994,-1108.2799999999972,False,328,"(0, 0)"
8,0,0.9910810810810811,False,2.474892506057896,44.72000000000015,False,328,"(0, 0)"
9,0,0.9899662162162162,False,2.631626867280319,-1080.279999999997,False,328,"(0, 0)"
10,0,0.9888513513513514,True,2.5089092509648236,327.0899999999997,True,291,"(0, 0)"
11,0,0.9877364864864865,False,2.6251805183454984,-598.279999999997,False,328,"(0, 0)"
12,0,0.9866216216216216,False,2.7074272187381254,-839.2799999999979,False,328,"(0, 0)"
13,0,0.9855067567567568,False,2.8117501642327847,-1100.279999999997,False,328,"(0, 0)"
14,0,0.9843918918918919,False,2.9749376318621925,-578.2799999999972,False,328,"(0, 0)"
15,0,0.983277027027027,False,3.031958538948036,-618.2799999999982,False,328,"(0, 0)"
16,0,0.9821621621621621,False,3.109546809661679,-1060.2799999999972,False,328,"(0, 0)"
17,0,0.9810472972972973,False,3.226219017558345,-216.2799999999981,False,328,"(0, 0)"
18,0,0.9799324324324324,False,3.4167782680653946,-1502.279999999997,False,328,"(0, 0)"
19,0,0.9788175675675675,False,3.581845545686963,-437.2799999999971,False,328,"(0, 0)"
20,0,0.9777027027027027,False,3.2274262222075243,-899.2799999999976,False,328,"(0, 0)"
21,0,0.9765878378378379,False,3.5439341845581445,-1120.2799999999972,False,328,"(0, 0)"
22,0,0.975472972972973,False,3.710441923541267,-176.27999999999707,False,328,"(0, 0)"
23,0,0.9743581081081081,False,3.6876386991906456,-397.2799999999978,False,328,"(0, 0)"
24,0,0.9732432432432433,False,3.709534096417994,-1321.279999999997,False,328,"(0, 0)"
25,0,0.9721283783783784,False,3.5713711386864504,-618.2799999999983,False,328,"(0, 0)"
26,0,0.9710135135135135,False,3.6454839112191664,-377.27999999999776,False,328,"(0, 0)"
27,0,0.9698986486486486,False,3.427680320129162,-437.2799999999994,False,328,"(0, 0)"
28,0,0.9687837837837838,False,3.44114393813581,-1060.2799999999977,False,328,"(0, 0)"
29,0,0.9676689189189189,False,3.7649075136769836,-1301.279999999997,False,328,"(0, 0)"
30,0,0.966554054054054,False,3.8480630998567835,-823.279999999997,False,328,"(0, 0)"
31,0,0.9654391891891891,False,3.937625743267013,-1522.279999999997,False,328,"(0, 0)"
32,0,0.9643243243243244,False,3.8288597793250188,-156.27999999999815,False,328,"(0, 0)"
33,0,0.9632094594594595,False,3.7288385791386047,-397.27999999999827,False,328,"(0, 0)"
34,0,0.9620945945945946,False,4.017582976963462,24.719999999999757,False,328,"(0, 0)"
35,0,0.9609797297297298,False,3.6775130181596047,-437.2799999999989,False,328,"(0, 0)"
36,0,0.9598648648648649,False,3.7366782176967073,-839.2799999999977,False,328,"(0, 0)"
37,0,0.95875,False,3.778128712460762,-196.28,False,328,"(0, 0)"
38,0,0.9576351351351351,False,3.748743410790112,-1562.279999999997,False,328,"(0, 0)"
39,0,0.9565202702702703,False,3.8939029521695,-445.2799999999993,False,328,"(0, 0)"
40,0,0.9554054054054054,False,3.7376840591612384,-401.2799999999981,False,328,"(0, 0)"
41,0,0.9542905405405405,False,3.89303737333635,-879.279999999997,False,328,"(0, 0)"
42,0,0.9531756756756756,False,3.691881432220703,-622.2799999999971,False,328,"(0, 0)"
43,0,0.9520608108108108,False,3.8890290441127813,-397.27999999999895,False,328,"(0, 0)"
44,0,0.950945945945946,False,3.8448851141715195,-1345.279999999997,False,328,"(0, 0)"
45,0,0.949831081081081,False,3.9093043821432243,-1060.279999999997,False,328,"(0, 0)"
46,0,0.9487162162162163,False,4.087828673785779,-1060.279999999997,False,328,"(0, 0)"
47,0,0.9476013513513514,False,4.0320854415980785,-638.2799999999977,False,328,"(0, 0)"
48,0,0.9464864864864865,True,3.980454207885833,-332.9399999999994,True,294,"(0, 0)"
49,0,0.9453716216216216,True,3.8091555054609976,108.08000000000077,True,192,"(0, 0)"
50,0,0.9442567567567568,False,3.87937788338196,-156.27999999999759,False,328,"(0, 0)"
51,0,0.9431418918918919,True,3.8988723007508512,-111.92999999999836,True,193,"(0, 0)"
52,0,0.942027027027027,False,3.86684879978619,-417.2799999999971,False,328,"(0, 0)"
53,0,0.9409121621621621,False,3.747254593797573,-160.27999999999813,False,328,"(0, 0)"
54,0,0.9397972972972973,False,3.8375222228649184,-1281.279999999997,False,328,"(0, 0)"
55,0,0.9386824324324324,False,3.5344480203419195,44.720000000000304,False,328,"(0, 0)"
56,0,0.9375675675675675,False,3.7397426447672086,-638.2799999999983,False,328,"(0, 0)"
57,0,0.9364527027027028,False,3.5736411544607907,-216.27999999999898,False,328,"(0, 0)"
58,0,0.9353378378378379,False,3.5842502415180206,-638.2799999999977,False,328,"(0, 0)"
59,0,0.934222972972973,True,3.3314197937927337,-112.12999999999863,True,213,"(0, 0)"
60,0,0.9331081081081081,False,3.576766177103287,-859.279999999997,False,328,"(0, 0)"
61,0,0.9319932432432433,False,3.647331240882234,-196.27999999999898,False,328,"(0, 0)"
62,0,0.9308783783783784,False,3.5091413650207404,-859.2799999999974,False,328,"(0, 0)"
63,0,0.9297635135135135,False,3.3943705029058746,-196.2799999999998,False,328,"(0, 0)"
64,0,0.9286486486486487,False,3.4711849451428507,-638.2799999999976,False,328,"(0, 0)"
65,0,0.9275337837837838,False,3.5479135431076694,-899.279999999997,False,328,"(0, 0)"
66,0,0.9264189189189189,False,3.4477800643298684,-1261.279999999997,False,328,"(0, 0)"
67,0,0.925304054054054,False,3.6808051679555964,-879.279999999998,False,328,"(0, 0)"
68,0,0.9241891891891892,False,3.6207906015035585,-803.2799999999971,False,328,"(0, 0)"
69,0,0.9230743243243243,False,3.5339167488784327,-1100.279999999998,False,328,"(0, 0)"
70,0,0.9219594594594595,False,3.4441770672252994,-847.279999999997,False,328,"(0, 0)"
