instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-4-1_1obstacles_3,0.5666360855102539,OK,390,40,411,40,285,1,26,1,19,,0,75
sokoban-4-1_1obstacles_4,0.7500646114349365,OK,956,74,1017,74,472,1,79,1,53,,0,74
sokoban-4-1_1obstacles_5,0.9520888328552246,OK,2146,84,2367,84,657,1,295,1,149,,0,68
sokoban-4-1_1obstacles_6,0.7301762104034424,OK,1044,62,1108,62,441,1,86,1,60,,0,74
sokoban-4-1_1obstacles_7,1.30122971534729,OK,3680,84,4108,84,986,1,538,1,256,,0,72
sokoban-4-1_1obstacles_8,0.605616569519043,OK,528,52,556,52,318,1,37,1,23,,0,74
sokoban-4-1_1obstacles_9,0.974606990814209,OK,2406,96,2666,96,700,1,343,1,169,,0,74
sokoban-4-1_2obstacles_1,0.6216466426849365,OK,493,134,535,135,334,1,61,1,44,,0,71
sokoban-4-1_2obstacles_10,1.0942797660827637,OK,2802,148,3145,151,818,1,435,1,222,,0,71
sokoban-4-1_2obstacles_2,0.8563594818115234,OK,1718,0,1921,0,604,0,263,0,183,,0,72
sokoban-4-1_2obstacles_3,0.7805359363555908,OK,1436,100,1596,100,494,1,210,1,133,,0,71
sokoban-4-1_2obstacles_4,0.6339027881622314,OK,261,72,274,72,352,1,16,1,12,,0,73
sokoban-4-1_2obstacles_5,1.0177288055419922,OK,2583,62,2886,62,709,1,391,1,205,,0,71
sokoban-4-1_2obstacles_6,0.7870180606842041,OK,1268,0,1428,0,534,0,187,0,109,,0,78
sokoban-4-1_2obstacles_7,0.7582089900970459,OK,943,82,1031,82,463,1,121,1,92,,0,69
sokoban-4-1_2obstacles_8,1.0524919033050537,OK,2804,124,3145,124,758,1,433,1,247,,0,75
sokoban-4-1_2obstacles_9,0.6328372955322266,OK,273,82,291,82,326,1,24,1,16,,0,75
sokoban-4-1_3obstacles_1,0.7029197216033936,OK,764,166,836,166,394,1,103,1,71,,0,74
sokoban-4-1_3obstacles_10,0.643639087677002,OK,768,50,827,50,335,1,86,1,63,,0,71
sokoban-4-1_3obstacles_2,0.8191883563995361,OK,1596,0,1774,0,561,0,245,0,192,,0,73
sokoban-4-1_3obstacles_3,1.5632374286651611,OK,557,0,621,0,1260,0,88,0,69,,0,78
sokoban-4-1_3obstacles_4,0.6666667461395264,OK,780,72,860,72,391,1,119,1,77,,0,69
sokoban-4-1_3obstacles_5,0.6011958122253418,OK,82,42,85,42,332,1,3,1,2,,0,71
sokoban-4-1_3obstacles_6,0.6361265182495117,OK,569,122,634,122,355,1,87,1,64,,0,71
sokoban-4-1_3obstacles_7,0.5525200366973877,OK,71,42,73,42,285,1,2,1,1,,0,72
sokoban-4-1_3obstacles_8,0.5406863689422607,OK,203,0,227,0,297,0,32,0,22,,0,71
sokoban-4-1_3obstacles_9,0.6934089660644531,OK,857,62,932,62,385,1,97,1,83,,0,79
sokoban-4-1_4obstacles_1,0.4586031436920166,OK,18,0,19,0,220,0,2,0,4,,0,72
sokoban-4-1_4obstacles_10,0.6229944229125977,OK,459,0,513,0,367,0,76,0,54,,0,72
sokoban-4-1_4obstacles_2,0.7455399036407471,OK,1097,166,1220,168,433,1,186,1,104,,0,74
sokoban-4-1_4obstacles_3,0.5366475582122803,OK,188,0,207,0,266,0,29,0,25,,0,73
sokoban-4-1_4obstacles_4,0.7555506229400635,OK,1086,0,1217,0,504,0,178,0,126,,0,74
sokoban-4-1_4obstacles_5,0.5949406623840332,OK,412,0,460,0,345,0,73,0,44,,0,73
sokoban-4-1_4obstacles_6,0.5998344421386719,OK,188,0,210,0,359,0,33,0,25,,0,71
sokoban-4-1_4obstacles_7,0.6684339046478271,OK,910,0,1017,0,405,0,154,0,105,,0,77
sokoban-4-1_4obstacles_8,0.6227433681488037,OK,228,0,257,0,347,0,43,0,26,,0,75
sokoban-4-1_4obstacles_9,0.5635488033294678,OK,18,0,19,0,320,0,2,0,4,,0,72
