instance_name,execution_time,result,ExpandedStates,UsedStates,ExpandedTransitions,UsedTransitions,Elapsed in Synthesis,findNewGoalsCalls,findNewErrorsCalls,propagateGoalsCalls,propagateErrorsCalls,maxMemoryUsed,heuristicTime,Composition time
sokoban-4-1_0obstacles_1,0.8876171112060547,OK,1156,204,1249,210,601,1,122,1,86,,0,70
sokoban-4-1_0obstacles_1,0.7478885650634766,OK,1156,204,1249,210,448,1,122,1,86,,0,71
sokoban-4-1_0obstacles_10,0.8129160404205322,OK,1621,264,1765,270,535,1,177,1,108,,0,67
sokoban-4-1_0obstacles_2,0.7855610847473145,OK,1232,170,1335,173,481,1,127,1,91,,0,70
sokoban-4-1_0obstacles_3,0.7473485469818115,OK,327,96,341,96,481,1,23,1,19,,0,69
sokoban-4-1_0obstacles_4,0.8644936084747314,OK,1764,276,1919,282,563,1,190,1,117,,0,75
sokoban-4-1_0obstacles_5,0.7520484924316406,OK,152,40,159,40,470,1,11,1,8,,0,69
sokoban-4-1_0obstacles_6,1.42816424369812,OK,3448,134,3821,134,1097,1,428,1,217,,0,79
sokoban-4-1_0obstacles_7,0.5974018573760986,OK,96,40,99,40,316,1,3,1,2,,0,67
sokoban-4-1_0obstacles_8,0.5906612873077393,OK,294,74,304,74,318,1,18,1,18,,0,67
sokoban-4-1_0obstacles_9,0.6985177993774414,OK,214,86,221,86,424,1,13,1,12,,0,66
sokoban-4-1_1obstacles_1,0.8426356315612793,OK,160,50,169,50,556,1,12,1,8,,0,74
sokoban-4-1_1obstacles_10,1.0020511150360107,OK,2038,116,2219,118,724,1,210,1,142,,0,70
sokoban-4-1_1obstacles_2,0.7466063499450684,OK,151,42,157,42,481,1,10,1,7,,0,64
sokoban-4-1_1obstacles_3,0.7490260601043701,OK,328,60,344,60,472,1,23,1,26,,0,70
sokoban-4-1_1obstacles_4,0.7418065071105957,OK,197,74,204,74,472,1,13,1,11,,0,67
sokoban-4-1_1obstacles_5,0.8767619132995605,OK,1764,276,1919,282,585,1,190,1,117,,0,73
sokoban-4-1_1obstacles_6,0.6968245506286621,OK,384,62,402,62,413,1,30,1,31,,0,72
sokoban-4-1_1obstacles_7,0.8560075759887695,OK,1935,296,2106,302,586,1,207,1,130,,0,66
sokoban-4-1_1obstacles_8,0.686312198638916,OK,265,52,278,52,405,1,20,1,16,,0,71
sokoban-4-1_1obstacles_9,1.303102970123291,OK,3440,318,3809,322,1011,1,430,1,217,,0,68
sokoban-4-1_2obstacles_1,1.0640807151794434,OK,1524,154,1672,155,784,1,160,1,103,,0,73
sokoban-4-1_2obstacles_10,0.867551326751709,OK,1471,106,1602,108,595,1,151,1,89,,0,70
sokoban-4-1_2obstacles_2,0.9643347263336182,OK,1718,0,1921,0,718,0,272,0,145,,0,69
sokoban-4-1_2obstacles_3,0.8345925807952881,OK,865,100,940,100,546,1,89,1,53,,0,70
sokoban-4-1_2obstacles_4,0.6986446380615234,OK,118,72,120,72,441,1,4,1,6,,0,70
sokoban-4-1_2obstacles_5,0.6588828563690186,OK,815,62,877,62,376,1,70,1,48,,0,71
sokoban-4-1_2obstacles_6,0.8183867931365967,OK,1268,0,1428,0,574,0,200,0,96,,0,69
sokoban-4-1_2obstacles_7,0.973353147506714,OK,1667,82,1823,82,683,1,171,1,113,,0,71
sokoban-4-1_2obstacles_8,0.9696807861328124,OK,2024,124,2220,124,687,1,198,1,124,,0,72
sokoban-4-1_2obstacles_9,0.6807959079742432,OK,319,82,338,82,389,1,14,1,21,,0,76
sokoban-4-1_3obstacles_1,0.6945006847381592,OK,787,156,865,158,413,1,87,1,55,,0,71
sokoban-4-1_3obstacles_10,0.9795472621917723,OK,1928,50,2130,50,697,1,220,1,118,,0,74
sokoban-4-1_3obstacles_2,0.9215173721313475,OK,1596,0,1774,0,676,0,264,0,151,,0,69
sokoban-4-1_3obstacles_3,0.6856751441955566,OK,557,0,621,0,418,0,99,0,53,,0,79
sokoban-4-1_3obstacles_4,0.8267271518707275,OK,654,94,712,95,554,1,59,1,38,,0,68
sokoban-4-1_3obstacles_5,0.8011322021484375,OK,219,42,227,42,524,1,13,1,13,,0,77
sokoban-4-1_3obstacles_6,0.8161623477935791,OK,728,122,798,122,544,1,70,1,45,,0,64
sokoban-4-1_3obstacles_7,0.7530405521392822,OK,593,42,624,42,469,1,27,1,33,,0,67
sokoban-4-1_3obstacles_8,0.6378071308135986,OK,203,0,227,0,396,0,34,0,20,,0,67
sokoban-4-1_3obstacles_9,0.7734463214874268,OK,776,82,834,82,501,1,60,1,46,,0,69
sokoban-4-1_4obstacles_1,0.7548890113830566,OK,18,0,19,0,517,0,2,0,4,,0,68
sokoban-4-1_4obstacles_10,0.7478320598602295,OK,459,0,513,0,510,0,76,0,41,,0,70
sokoban-4-1_4obstacles_2,0.9361464977264404,OK,1120,144,1225,145,645,1,115,1,64,,0,70
sokoban-4-1_4obstacles_3,0.6708009243011475,OK,188,0,207,0,418,0,32,0,23,,0,68
sokoban-4-1_4obstacles_4,0.9383711814880372,OK,1086,0,1217,0,682,0,189,0,98,,0,75
sokoban-4-1_4obstacles_5,0.6150028705596924,OK,412,0,460,0,377,0,74,0,39,,0,68
sokoban-4-1_4obstacles_6,0.6722357273101807,OK,188,0,210,0,435,0,36,0,20,,0,68
sokoban-4-1_4obstacles_7,0.8620214462280273,OK,910,0,1017,0,624,0,169,0,89,,0,67
sokoban-4-1_4obstacles_8,0.7568237781524658,OK,228,0,257,0,508,0,46,0,22,,0,72
sokoban-4-1_4obstacles_9,0.6625490188598633,OK,18,0,19,0,418,0,2,0,4,,0,69
sokoban-4-1_0obstacles_1,0.7307548522949219,OK,1156,204,1249,210,442,1,122,1,86,,0,69
sokoban-4-1_0obstacles_10,0.7935836315155029,OK,1621,264,1765,270,517,1,177,1,108,,0,72
sokoban-4-1_0obstacles_2,0.7379469871520996,OK,1232,170,1335,173,437,1,127,1,91,,0,75
sokoban-4-1_0obstacles_3,0.601738452911377,OK,327,96,341,96,325,1,23,1,19,,0,72
sokoban-4-1_0obstacles_4,0.852381706237793,OK,1764,276,1919,282,563,1,190,1,117,,0,71
sokoban-4-1_0obstacles_5,0.6181530952453613,OK,152,40,159,40,332,1,11,1,8,,0,77
sokoban-4-1_0obstacles_6,1.1976778507232666,OK,3448,134,3821,134,900,1,428,1,217,,0,74
sokoban-4-1_0obstacles_7,0.5573947429656982,OK,96,40,99,40,284,1,3,1,2,,0,73
sokoban-4-1_0obstacles_8,0.5752625465393066,OK,294,74,304,74,300,1,18,1,18,,0,71
sokoban-4-1_0obstacles_9,0.6052660942077637,OK,214,86,221,86,332,1,13,1,12,,0,70
sokoban-4-1_1obstacles_1,1.9370718002319336,OK,160,50,169,50,1648,1,12,1,8,,0,74
sokoban-4-1_1obstacles_10,0.7854981422424316,OK,2038,116,2219,118,498,1,210,1,142,,0,74
sokoban-4-1_1obstacles_2,0.5922982692718506,OK,151,42,157,42,324,1,10,1,7,,0,71
sokoban-4-1_1obstacles_3,0.6032388210296631,OK,328,60,344,60,318,1,23,1,26,,0,73
sokoban-4-1_1obstacles_4,0.5702764987945557,OK,197,74,204,74,295,1,13,1,11,,0,72
sokoban-4-1_1obstacles_5,0.8358802795410156,OK,1764,276,1919,282,536,1,190,1,117,,0,70
