episode,starting_total_steps,starting_epsilon,is_win,avg_loss,reward,win,steps,composition_size
0,0,1.0,False,0.8655286443313496,-1254.979999999998,False,298,"(0, 0)"
1,0,0.9972112676056338,False,5.58442802477203,-366.97999999999735,False,298,"(0, 0)"
2,0,0.9944225352112676,False,5.684502758435755,-1190.9799999999973,False,298,"(0, 0)"
3,0,0.9916338028169014,False,4.919218298572822,-4.980000000000141,False,298,"(0, 0)"
4,0,0.9888450704225352,True,4.272497774066782,-111.32999999999936,True,133,"(0, 0)"
5,0,0.986056338028169,False,5.554107443198261,-1934.9799999999973,False,298,"(0, 0)"
6,0,0.9832676056338028,False,5.093378793073181,-1037.9799999999984,False,298,"(0, 0)"
7,0,0.9804788732394366,False,5.383186747563765,-1190.9799999999982,False,298,"(0, 0)"
8,0,0.9776901408450704,False,5.533860268208804,-567.9799999999981,False,298,"(0, 0)"
9,0,0.9749014084507043,False,5.298912005136477,-205.97999999999772,False,298,"(0, 0)"
10,0,0.972112676056338,False,5.402557938690953,-1793.9799999999975,False,298,"(0, 0)"
11,0,0.9693239436619718,False,5.32733764744445,-205.9799999999993,False,298,"(0, 0)"
12,0,0.9665352112676057,False,5.51919174554364,-728.9799999999987,False,298,"(0, 0)"
13,0,0.9637464788732394,False,6.127050454984575,-567.9799999999985,False,298,"(0, 0)"
14,0,0.9609577464788732,False,5.9726646690560665,-989.9799999999974,False,298,"(0, 0)"
15,0,0.958169014084507,False,5.951342482694844,-2002.9799999999977,False,298,"(0, 0)"
16,0,0.9553802816901409,False,5.608206510543823,-386.97999999999877,False,298,"(0, 0)"
17,0,0.9525915492957746,False,5.526993219484419,-607.9799999999977,False,298,"(0, 0)"
18,0,0.9498028169014084,False,5.01318206603095,-1592.9799999999973,False,298,"(0, 0)"
19,0,0.9470140845070423,False,5.204439400426494,-748.9799999999979,False,298,"(0, 0)"
20,0,0.944225352112676,True,4.837971714879736,-111.72999999999848,True,173,"(0, 0)"
21,0,0.9414366197183098,False,4.902525216941066,-145.9799999999982,False,298,"(0, 0)"
22,0,0.9386478873239437,True,4.688201442619279,-111.72999999999888,True,173,"(0, 0)"
23,0,0.9358591549295775,True,4.603306122209834,-311.7399999999984,True,174,"(0, 0)"
24,0,0.9330704225352113,True,4.5501388382438,288.4899999999999,True,151,"(0, 0)"
25,0,0.930281690140845,True,4.466904890771006,-512.5499999999978,True,255,"(0, 0)"
26,0,0.9274929577464789,False,4.446878182007962,-587.9799999999975,False,298,"(0, 0)"
27,0,0.9247042253521127,True,4.427002750191034,-111.52999999999895,True,153,"(0, 0)"
28,0,0.9219154929577464,False,4.519866538527828,-1974.9799999999973,False,298,"(0, 0)"
29,0,0.9191267605633803,False,4.6788479929802405,-748.979999999999,False,298,"(0, 0)"
30,0,0.9163380281690141,False,4.670605601680359,-1190.9799999999975,False,298,"(0, 0)"
31,0,0.9135492957746479,False,4.430016795660825,-808.9799999999973,False,298,"(0, 0)"
32,0,0.9107605633802817,False,4.447758557012417,-386.97999999999854,False,298,"(0, 0)"
33,0,0.9079718309859155,False,4.421426866878599,-1033.9799999999973,False,298,"(0, 0)"
34,0,0.9051830985915493,False,4.644363432522588,-205.97999999999794,False,298,"(0, 0)"
35,0,0.9023943661971832,True,4.569374468591478,-712.1599999999983,True,216,"(0, 0)"
36,0,0.8996056338028169,False,4.56631285392198,-1190.9799999999975,False,298,"(0, 0)"
37,0,0.8968169014084507,False,4.646156567455138,-366.97999999999774,False,298,"(0, 0)"
38,0,0.8940281690140846,False,4.716211107753267,-1009.9799999999977,False,298,"(0, 0)"
39,0,0.8912394366197183,True,4.528064894246626,288.8899999999999,True,111,"(0, 0)"
40,0,0.8884507042253521,False,4.511967199760796,-768.9799999999973,False,298,"(0, 0)"
41,0,0.8856619718309859,False,4.501587443503757,-165.97999999999763,False,298,"(0, 0)"
42,0,0.8828732394366198,False,4.4719866310190035,-386.97999999999814,False,298,"(0, 0)"
43,0,0.8800845070422535,False,4.598824354226157,-1170.979999999998,False,298,"(0, 0)"
44,0,0.8772957746478873,False,4.610067417157576,-2617.9800000000105,False,298,"(0, 0)"
45,0,0.8745070422535212,True,4.8100818571407125,-912.169999999998,True,217,"(0, 0)"
46,0,0.871718309859155,True,4.80603110550234,-1112.9799999999973,True,298,"(0, 0)"
47,0,0.8689295774647887,False,4.7264546083923955,-366.9799999999975,False,298,"(0, 0)"
48,0,0.8661408450704225,False,4.7317080909773805,-1190.9799999999977,False,298,"(0, 0)"
49,0,0.8633521126760564,True,4.938917785178958,-312.53999999999814,True,254,"(0, 0)"
50,0,0.8605633802816901,True,4.813618525480613,-511.94999999999845,True,195,"(0, 0)"
51,0,0.8577746478873239,False,5.009622423440818,-1994.9799999999975,False,298,"(0, 0)"
52,0,0.8549859154929578,False,5.051866591376746,-1150.9799999999996,False,298,"(0, 0)"
53,0,0.8521971830985915,True,5.229810889234248,-311.93999999999824,True,194,"(0, 0)"
54,0,0.8494084507042253,False,5.197879153210045,-1801.979999999998,False,298,"(0, 0)"
55,0,0.8466197183098592,False,5.3889721672006905,-1793.9799999999973,False,298,"(0, 0)"
56,0,0.8438309859154929,True,5.3793699173256755,-712.5599999999977,True,256,"(0, 0)"
57,0,0.8410422535211267,False,5.340942733639839,-1592.9799999999975,False,298,"(0, 0)"
58,0,0.8382535211267605,True,5.316382177944841,87.68000000000038,True,232,"(0, 0)"
59,0,0.8354647887323944,True,5.502197373187405,-311.73999999999876,True,174,"(0, 0)"
60,0,0.8326760563380282,False,5.275800341327718,-1190.9799999999973,False,298,"(0, 0)"
61,0,0.8298873239436619,False,5.507705412855084,-406.9799999999999,False,298,"(0, 0)"
62,0,0.8270985915492958,False,5.230995271029888,-527.9799999999973,False,298,"(0, 0)"
63,0,0.8243098591549296,True,5.294126796722412,-512.9499999999979,True,295,"(0, 0)"
64,0,0.8215211267605633,False,5.388553179350476,-768.979999999999,False,298,"(0, 0)"
65,0,0.8187323943661972,True,5.231769683401463,-512.9499999999973,True,295,"(0, 0)"
66,0,0.815943661971831,False,5.232748780874598,-1033.9799999999973,False,298,"(0, 0)"
67,0,0.8131549295774648,False,5.264580517807262,-1150.979999999998,False,298,"(0, 0)"
68,0,0.8103661971830987,False,5.21438728402925,-748.9799999999973,False,298,"(0, 0)"
69,0,0.8075774647887324,False,5.114295581443198,-1029.9799999999973,False,298,"(0, 0)"
70,0,0.8047887323943662,False,5.1021373667973,-587.9799999999973,False,298,"(0, 0)"
71,0,0.802,False,5.14065507594371,-1411.979999999998,False,298,"(0, 0)"
72,0,0.7992112676056338,False,5.382916370894285,-1435.979999999998,False,298,"(0, 0)"
73,0,0.7964225352112676,False,5.345196105489795,-1230.9799999999973,False,298,"(0, 0)"
74,0,0.7936338028169014,False,5.1604509705665125,-4.98000000000007,False,298,"(0, 0)"
75,0,0.7908450704225352,False,5.137020519915843,-1351.9799999999973,False,298,"(0, 0)"
76,0,0.788056338028169,True,5.498945169308015,-912.3699999999981,True,237,"(0, 0)"
77,0,0.7852676056338028,False,5.351688116588848,-2155.9799999999996,False,298,"(0, 0)"
78,0,0.7824788732394365,False,5.2398232937659195,-326.97999999999735,False,298,"(0, 0)"
79,0,0.7796901408450704,False,5.253099209910271,-366.97999999999774,False,298,"(0, 0)"
80,0,0.7769014084507042,False,5.290523697865889,-165.97999999999755,False,298,"(0, 0)"
81,0,0.774112676056338,False,5.338443097652205,-2155.980000000004,False,298,"(0, 0)"
82,0,0.7713239436619719,False,5.235038717921149,-326.9799999999984,False,298,"(0, 0)"
83,0,0.7685352112676056,False,5.3282881531139346,-587.9799999999979,False,298,"(0, 0)"
84,0,0.7657464788732394,True,5.453613747319867,-511.5499999999987,True,155,"(0, 0)"
85,0,0.7629577464788733,False,5.471552557993255,-1954.979999999998,False,298,"(0, 0)"
86,0,0.760169014084507,False,5.68289366184465,-1994.9799999999975,False,298,"(0, 0)"
87,0,0.7573802816901408,False,5.566278497244688,-1833.9799999999973,False,298,"(0, 0)"
88,0,0.7545915492957747,True,5.780798143659319,-511.7499999999984,True,175,"(0, 0)"
89,0,0.7518028169014085,False,5.5365715546895995,-24.98000000000009,False,298,"(0, 0)"
90,0,0.7490140845070423,False,5.734190979259926,-1733.979999999998,False,298,"(0, 0)"
91,0,0.746225352112676,False,5.907334054076432,-1130.9799999999977,False,298,"(0, 0)"
92,0,0.7434366197183099,False,5.778411470203592,-1053.9799999999973,False,298,"(0, 0)"
93,0,0.7406478873239437,False,5.7935329947695635,-627.9799999999973,False,298,"(0, 0)"
94,0,0.7378591549295774,False,5.744021905348605,-1733.9799999999975,False,298,"(0, 0)"
